date,rank,song_title,artist,genres
2021-07-24,1.0,Permission To Dance,BTS,"['k-pop', 'k-pop boy group', 'pop']"
2021-07-24,2.0,Good 4 U,Olivia Rodrigo,['pop']
2021-07-24,3.0,Stay,The Kid LAROI,['australian hip hop']
2021-07-24,4.0,Levitating,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2021-07-24,5.0,Kiss Me More,Doja Cat,"['dance pop', 'pop']"
2021-07-24,6.0,Bad Habits,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2021-07-24,7.0,Butter,BTS,"['k-pop', 'k-pop boy group', 'pop']"
2021-07-24,8.0,Montero (Call Me By Your Name),Lil Nas,['lgbtq+ hip hop']
2021-07-24,9.0,Save Your Tears,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-07-24,10.0,Deja Vu,Olivia Rodrigo,['pop']
2021-07-24,11.0,Peaches,Justin Bieber,"['canadian pop', 'pop']"
,,Leave The Door Open,Silk Sonic (Bruno Mars,[]
2021-07-24,13.0,Motley Crew,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2021-07-24,14.0,Rapstar,Polo G,"['chicago rap', 'rap']"
2021-07-24,15.0,Astronaut In The Ocean,Masked Wolf,['australian hip hop']
2021-07-24,16.0,Whole Lotta Money,BIA,"['rap latina', 'trap queen']"
2021-07-24,17.0,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-07-24,18.0,Heartbreak Anniversary,Giveon,['r&b']
2021-07-24,19.0,You Right,Doja Cat,"['dance pop', 'pop']"
2021-07-24,20.0,Without You,The Kid LAROI,['australian hip hop']
2021-07-24,21.0,Fancy Like,Walker Hayes,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-07-24,22.0,Forever After All,Luke Combs,"['contemporary country', 'country']"
2021-07-24,23.0,Every Chance I Get,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2021-07-24,24.0,Famous Friends,Chris Young + Kane Brown,"['contemporary country', 'country', 'country road']"
2021-07-24,25.0,Thot Shit,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2021-07-24,26.0,Beautiful Mistakes,Maroon 5,['pop']
2021-07-24,27.0,Single Saturday Night,Cole Swindell,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-07-24,28.0,Leave Before You Love Me,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']"
2021-07-24,29.0,Lil Bit,Nelly,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']"
2021-07-24,30.0,Blame It On You,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-07-24,31.0,Glad You Exist,Dan + Shay,"['contemporary country', 'country', 'country road']"
2021-07-24,32.0,Best Friend,Saweetie,"['cali rap', 'trap queen']"
2021-07-24,33.0,Late At Night,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2021-07-24,34.0,Ain't Shit,Doja Cat,"['dance pop', 'pop']"
2021-07-24,35.0,Heat Waves,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']"
2021-07-24,36.0,Telepatia,Kali Uchis,['colombian pop']
2021-07-24,37.0,Wants And Needs,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2021-07-24,38.0,Yonaguni,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2021-07-24,39.0,NDA,Billie Eilish,"['art pop', 'pop']"
2021-07-24,40.0,Drinkin' Beer. Talkin' God. Amen.,Chase Rice,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-07-24,41.0,Beggin',Maneskin,"['indie rock italiano', 'italian pop']"
2021-07-24,42.0,Drivers License,Olivia Rodrigo,['pop']
2021-07-24,43.0,Mood,24kGoldn,"['cali rap', 'pop rap']"
,,My Ex's Best Friend,Machine Gun Kelly,[]
2021-07-24,45.0,Traitor,Olivia Rodrigo,['pop']
2021-07-24,46.0,Wockesha,Moneybagg Yo,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2021-07-24,47.0,Todo de Ti,Rauw Alejandro,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
2021-07-24,48.0,pov,Ariana Grande,['pop']
2021-07-24,49.0,Calling My Phone,Lil Tjay,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']"
2021-07-24,50.0,Memory,Kane Brown,"['black americana', 'contemporary country', 'country', 'country road']"
2021-07-24,51.0,Ball If I Want To,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
,,One Too Many,Keith Urban Duet With P!nk,[]
2021-07-24,53.0,Drunk (And I Don't Wanna Go Home),Elle King,['modern blues rock']
2021-07-24,54.0,Settling Down,Miranda Lambert,"['contemporary country', 'country', 'country dawn', 'country road']"
2021-07-24,55.0,Gone,Dierks Bentley,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-07-24,56.0,Chasing After You,Ryan Hurd With Maren Morris,"['contemporary country', 'country pop', 'country road', 'modern country rock']"
2021-07-24,57.0,Favorite Crime,Olivia Rodrigo,['pop']
2021-07-24,58.0,Arcade,Duncan Laurence,['dutch pop']
2021-07-24,59.0,Things A Man Oughta Know,Lainey Wilson,"['contemporary country', 'modern country pop']"
2021-07-24,60.0,Way Less Sad,AJR,['pov: indie']
2021-07-24,61.0,You,Regard,"['pop dance', 'pop edm', 'slap house', 'uk dance']"
2021-07-24,62.0,Straightenin,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2021-07-24,63.0,Need To Know,Doja Cat,"['dance pop', 'pop']"
2021-07-24,64.0,Ski,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
,,my.life,"J. Cole, 21 Savage",[]
2021-07-24,66.0,AM,Nio Garcia,"['reggaeton', 'trap latino', 'urbano latino']"
2021-07-24,67.0,Red Light Green Light,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2021-07-24,68.0,Happier,Olivia Rodrigo,['pop']
2021-07-24,69.0,WUSYANAME,"Tyler, The Creator","['hip hop', 'rap']"
2021-07-24,70.0,We Didn't Have Much,Justin Moore,"['arkansas country', 'contemporary country', 'country', 'country road']"
2021-07-24,71.0,Country Again,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-07-24,72.0,Essence,Wizkid,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']"
2021-07-24,73.0,Waves,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-07-24,74.0,Breaking Up Was Easy In The 90's,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2021-07-24,75.0,Hats Off,"Lil Baby, Lil Durk","['atl hip hop', 'atl trap', 'rap', 'trap']"
2021-07-24,76.0,Brutal,Olivia Rodrigo,['pop']
2021-07-24,77.0,Fiel,"Los Legendarios, Wisin",[]
2021-07-24,78.0,The Jackie,Bas With J. Cole,"['queens hip hop', 'rap', 'sudanese hip hop', 'sudanese pop', 'underground hip hop']"
2021-07-24,79.0,Come Through,H.E.R.,"['r&b', 'rap']"
2021-07-24,80.0,Twerkulator,City Girls,"['scam rap', 'trap queen']"
2021-07-24,81.0,Tombstone,Rod Wave,['florida rap']
2021-07-24,82.0,Minimum Wage,Blake Shelton,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2021-07-24,83.0,A-O-K,Tai Verdes,"['modern indie pop', 'singer-songwriter pop']"
2021-07-24,84.0,Build A Bitch,Bella Poarch,['modern alternative pop']
2021-07-24,85.0,I Was On A Boat That Day,Old Dominion,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-07-24,86.0,Follow You,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2021-07-24,87.0,"Jealousy, Jealousy",Olivia Rodrigo,['pop']
2021-07-24,88.0,Working,Tate McRae,['pop']
2021-07-24,89.0,Volando,"Mora, Bad Bunny","['trap latino', 'urbano latino']"
2021-07-24,90.0,My Boy,Elvie Shane,['modern country pop']
2021-07-24,91.0,You Should Probably Leave,Chris Stapleton,"['contemporary country', 'outlaw country']"
2021-07-24,92.0,4 Da Gang,42 Dugg,"['detroit trap', 'southern hip hop', 'trap']"
,,transparentsoul,Willow,[]
2021-07-24,94.0,De Museo,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2021-07-24,95.0,Cold Beer Calling My Name,Jameson Rodgers,"['contemporary country', 'country pop', 'modern country pop', 'modern country rock']"
2021-07-24,96.0,Wasting Time,Brent Faiyaz,"['r&b', 'rap']"
2021-07-24,97.0,All I Know So Far,P!nk,"['dance pop', 'pop']"
2021-07-24,98.0,Outside,MO3,"['dfw rap', 'memphis hip hop', 'southern hip hop', 'trap']"
2021-07-24,99.0,Miss The Rage,Trippie Redd,"['melodic rap', 'rap', 'trap']"
2021-07-24,100.0,Next Girl,Carly Pearce,"['contemporary country', 'country', 'country road']"
