date,rank,song_title,artist,genres
2020-03-28,1,The Box,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-03-28,2,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-03-28,3,Don't Start Now,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2020-03-28,4,Life Is Good,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2020-03-28,5,Circles,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2020-03-28,6,Roxanne,Arizona Zervas,"['indie pop rap', 'pop rap', 'rhode island rap']"
2020-03-28,7,Adore You,Harry Styles,['pop']
2020-03-28,8,Intentions,Justin Bieber,"['canadian pop', 'pop']"
2020-03-28,9,Someone You Loved,Lewis Capaldi,"['pop', 'uk pop']"
2020-03-28,10,Everything I Wanted,Billie Eilish,"['art pop', 'pop']"
2020-03-28,11,Hot Girl Bummer,blackbear,['pop']
2020-03-28,12,Memories,Maroon 5,['pop']
2020-03-28,13,Myron,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,14,Say So,Doja Cat,"['dance pop', 'pop']"
2020-03-28,15,Dance Monkey,Tones And I,['australian pop']
2020-03-28,16,Heartless,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-03-28,17,The Bones,Maren Morris,"['classic texas country', 'contemporary country']"
2020-03-28,18,My Oh My,Camila Cabello,"['dance pop', 'pop']"
2020-03-28,19,Bean (Kobe),Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,20,Suicidal,YNW Melly,"['melodic rap', 'rap']"
2020-03-28,21,Ballin',Mustard,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2020-03-28,22,"10,000 Hours",Dan + Shay,"['contemporary country', 'country', 'country road']"
2020-03-28,23,Godzilla,Eminem,"['detroit hip hop', 'hip hop', 'rap']"
2020-03-28,24,BOP,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-03-28,25,Stupid Love,Lady Gaga,"['art pop', 'dance pop', 'pop']"
2020-03-28,26,Yessirskiii,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,27,Baby Pluto,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,28,Woah,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-03-28,29,Falling,Trevor Daniel,['melodic rap']
2020-03-28,30,RITMO (Bad Boys For Life),Black Eyed Peas,"['dance pop', 'pop', 'pop rap']"
2020-03-28,31,Lose You To Love Me,Selena Gomez,"['pop', 'post-teen pop']"
2020-03-28,32,No Guidance,Chris Brown,"['r&b', 'rap']"
2020-03-28,33,High Fashion,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-03-28,34,You Should Be Sad,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2020-03-28,35,Homesick,Kane Brown,"['black americana', 'contemporary country', 'country', 'country road']"
2020-03-28,36,I Hope,Gabby Barrett,['contemporary country']
2020-03-28,37,P2,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,38,Blueberry Faygo,Lil Mosey,"['melodic rap', 'rap conscient']"
2020-03-28,39,Homemade,Jake Owen,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-03-28,40,Heart On Ice,Rod Wave,['florida rap']
2020-03-28,41,That Way,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,42,Lo Mein,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,43,I Love Me,Demi Lovato,"['pop', 'post-teen pop']"
2020-03-28,44,Good As Hell,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2020-03-28,45,Lotus,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,46,BEST ON EARTH,Russ,"['hawaiian hip hop', 'pop rap']"
2020-03-28,47,Slide,H.E.R.,"['r&b', 'rap']"
2020-03-28,48,Whats Poppin,Jack Harlow,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
2020-03-28,49,What She Wants Tonight,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-03-28,50,Dior,Pop Smoke,"['brooklyn drill', 'rap']"
2020-03-28,51,Sum 2 Prove,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-03-28,52,Silly Watch,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,53,Nobody But You,Blake Shelton Duet With Gwen Stefani,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2020-03-28,54,Wassup,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,55,Oprah's Bank Account,"Lil Yachty, Drake","['atl hip hop', 'melodic rap', 'rap', 'trap']"
2020-03-28,56,More Hearts Than Mine,Ingrid Andress,"['contemporary country', 'country pop']"
2020-03-28,57,B.S.,Jhene Aiko,['r&b']
2020-03-28,58,Chasin' You,Morgan Wallen,['contemporary country']
2020-03-28,59,Slow Dance In A Parking Lot,Jordan Davis,['contemporary country']
2020-03-28,60,Strawberry Peels,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,61,P*$$y Fairy (OTW),Jhene Aiko,['r&b']
2020-03-28,62,Moon Relate,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,63,What A Man Gotta Do,Jonas Brothers,"['boy band', 'pop']"
2020-03-28,64,Tusa,Karol G,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2020-03-28,65,Catch,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-03-28,66,I Can Show You,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,67,We Back,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-03-28,68,Trap This Way (This Way),Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,69,I Wish Grandpas Never Died,Riley Green,"['contemporary country', 'country road', 'modern country pop', 'modern country rock']"
2020-03-28,70,Si Veo A Tu Mama,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2020-03-28,71,Death Bed,Powfu,"['sad lo-fi', 'sad rap']"
2020-03-28,72,Leaders,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,73,Heatin Up,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-03-28,74,Sunday Best,Surfaces,['bedroom soul']
2020-03-28,75,Grace,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-03-28,76,No Auto,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,77,The Other Side,SZA,"['pop', 'r&b', 'rap']"
2020-03-28,78,Yummy,Justin Bieber,"['canadian pop', 'pop']"
2020-03-28,79,B.I.T.C.H.,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2020-03-28,80,La Dificil,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2020-03-28,81,I Hope You're Happy Now,Carly Pearce,"['contemporary country', 'country', 'country road']"
2020-03-28,82,Homecoming,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,83,Come This Way,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,84,To Die For,Sam Smith,"['pop', 'uk pop']"
2020-03-28,85,Emotionally Scarred,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-03-28,86,Does To Me,Luke Combs,"['contemporary country', 'country']"
2020-03-28,87,Got The Guap,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,88,Supalonely,BENEE,"['alt z', 'nz pop']"
2020-03-28,89,Money Spread,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,90,Cardigan,Don Toliver,"['pop rap', 'rap', 'trap']"
2020-03-28,91,Beer Can't Fix,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-03-28,92,Vete,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2020-03-28,93,Know Your Worth,Khalid,"['pop', 'pop r&b']"
2020-03-28,94,Futsal Shuffle 2020,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,95,Prices,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-03-28,96,Go Stupid,Polo G,"['chicago rap', 'rap']"
2020-03-28,97,Before You Go,Lewis Capaldi,"['pop', 'uk pop']"
2020-03-28,98,Savage,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2020-03-28,99,Come Thru,Summer Walker,"['r&b', 'rap']"
2020-03-28,100,Make No Sense,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
