date,rank,song_title,artist,genres
2020-05-09,1,The Scotts,"THE SCOTTS, Travis Scott",[]
2020-05-09,2,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-05-09,3,Toosie Slide,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2020-05-09,4,Savage,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2020-05-09,5,The Box,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-05-09,6,Say So,Doja Cat,"['dance pop', 'pop']"
2020-05-09,7,Don't Start Now,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2020-05-09,8,Circles,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2020-05-09,9,Intentions,Justin Bieber,"['canadian pop', 'pop']"
2020-05-09,10,Adore You,Harry Styles,['pop']
2020-05-09,11,Righteous,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2020-05-09,12,Life Is Good,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2020-05-09,13,My Oh My,Camila Cabello,"['dance pop', 'pop']"
2020-05-09,14,Rockstar,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-05-09,15,The Bones,Maren Morris,"['classic texas country', 'contemporary country']"
2020-05-09,16,Everything I Wanted,Billie Eilish,"['art pop', 'pop']"
2020-05-09,17,Someone You Loved,Lewis Capaldi,"['pop', 'uk pop']"
2020-05-09,18,Nobody But You,Blake Shelton Duet With Gwen Stefani,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2020-05-09,19,I Hope,Gabby Barrett,['contemporary country']
2020-05-09,20,Blueberry Faygo,Lil Mosey,"['melodic rap', 'rap conscient']"
2020-05-09,21,Memories,Maroon 5,['pop']
2020-05-09,22,Chasin' You,Morgan Wallen,['contemporary country']
2020-05-09,23,Roses,SAINt JHN,"['melodic rap', 'slap house']"
2020-05-09,24,Falling,Trevor Daniel,['melodic rap']
2020-05-09,25,High Fashion,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-05-09,26,Death Bed,Powfu,"['sad lo-fi', 'sad rap']"
2020-05-09,27,Hot Girl Bummer,blackbear,['pop']
2020-05-09,28,Sunday Best,Surfaces,['bedroom soul']
