date,rank,song_title,artist,genres
2020-01-25,1.0,The Box,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-01-25,2.0,Life Is Good,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2020-01-25,3.0,Circles,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2020-01-25,4.0,Memories,Maroon 5,['pop']
2020-01-25,5.0,Lose You To Love Me,Selena Gomez,"['pop', 'post-teen pop']"
2020-01-25,6.0,Someone You Loved,Lewis Capaldi,"['pop', 'uk pop']"
2020-01-25,7.0,"10,000 Hours",Dan + Shay,"['contemporary country', 'country', 'country road']"
2020-01-25,8.0,Dance Monkey,Tones And I,['australian pop']
2020-01-25,9.0,Roxanne,Arizona Zervas,"['indie pop rap', 'pop rap', 'rhode island rap']"
2020-01-25,10.0,Yummy,Justin Bieber,"['canadian pop', 'pop']"
2020-01-25,11.0,Good As Hell,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2020-01-25,12.0,BOP,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-01-25,13.0,Ballin',Mustard,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2020-01-25,14.0,Don't Start Now,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2020-01-25,15.0,HIGHEST IN THE ROOM,Travis Scott,"['hip hop', 'rap', 'slap house']"
2020-01-25,16.0,Sum 2 Prove,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-01-25,17.0,Good News,Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']"
2020-01-25,18.0,Heartless,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-01-25,19.0,No Guidance,Chris Brown,"['r&b', 'rap']"
2020-01-25,20.0,Trampoline,SHAED,['electropop']
2020-01-25,21.0,Woah,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-01-25,22.0,Everything I Wanted,Billie Eilish,"['art pop', 'pop']"
2020-01-25,23.0,The Bones,Maren Morris,"['classic texas country', 'contemporary country']"
2020-01-25,24.0,Senorita,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2020-01-25,25.0,Hot Girl Bummer,blackbear,['pop']
2020-01-25,26.0,Adore You,Harry Styles,['pop']
2020-01-25,27.0,High Fashion,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-01-25,28.0,Panini,Lil Nas,['lgbtq+ hip hop']
2020-01-25,29.0,You Should Be Sad,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2020-01-25,30.0,Rare,Selena Gomez,"['pop', 'post-teen pop']"
2020-01-25,31.0,Hot,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
2020-01-25,32.0,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-01-25,33.0,Truth Hurts,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2020-01-25,34.0,Only Human,Jonas Brothers,"['boy band', 'pop']"
2020-01-25,35.0,Bandit,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2020-01-25,36.0,One Man Band,Old Dominion,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-25,37.0,Even Though I'm Leaving,Luke Combs,"['contemporary country', 'country']"
2020-01-25,38.0,I Don't Care,Ed Sheeran,[]
2020-01-25,39.0,Suicidal,YNW Melly,"['melodic rap', 'rap']"
2020-01-25,40.0,Bad Guy,Billie Eilish,"['art pop', 'pop']"
2020-01-25,41.0,Falling,Trevor Daniel,['melodic rap']
2020-01-25,42.0,Sucker,Jonas Brothers,"['boy band', 'pop']"
2020-01-25,43.0,Futsal Shuffle 2020,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-01-25,44.0,My Oh My,Camila Cabello,"['dance pop', 'pop']"
2020-01-25,45.0,Juicy,Doja Cat,"['dance pop', 'pop']"
2020-01-25,46.0,On Chill,Wale,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
2020-01-25,47.0,Heartache Medication,Jon Pardi,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-25,48.0,Talk,Khalid,"['pop', 'pop r&b']"
2020-01-25,49.0,What If I Never Get Over You,Lady Antebellum,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']"
2020-01-25,50.0,Lover,Taylor Swift,['pop']
2020-01-25,51.0,Kinfolks,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2020-01-25,52.0,Ridin' Roads,Dustin Lynch,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-25,53.0,U Played,MoneyBagg Yo,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2020-01-25,54.0,Playing Games,Summer Walker,"['r&b', 'rap']"
2020-01-25,55.0,TOES,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-01-25,56.0,South Of The Border,Ed Sheeran,[]
2020-01-25,57.0,VIBEZ,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-01-25,58.0,Graveyard,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2020-01-25,59.0,Heat,Chris Brown,"['r&b', 'rap']"
2020-01-25,60.0,Homesick,Kane Brown,"['black americana', 'contemporary country', 'country', 'country road']"
2020-01-25,61.0,Heart On Ice,Rod Wave,['florida rap']
2020-01-25,62.0,Start Wit Me,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-01-25,63.0,No Idea,Don Toliver,"['pop rap', 'rap', 'trap']"
2020-01-25,64.0,I Hope,Gabby Barrett,['contemporary country']
2020-01-25,65.0,Out West,JACKBOYS,['pop rap']
2020-01-25,66.0,SUGAR,BrockHampton,"['boy band', 'rap']"
2020-01-25,67.0,RITMO (Bad Boys For Life),Black Eyed Peas,"['dance pop', 'pop', 'pop rap']"
2020-01-25,68.0,BEST ON EARTH,Russ,"['hawaiian hip hop', 'pop rap']"
2020-01-25,69.0,Tusa,Karol G,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2020-01-25,70.0,Take What You Want,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2020-01-25,71.0,Slide,H.E.R.,"['r&b', 'rap']"
2020-01-25,72.0,We Back,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-25,73.0,What She Wants Tonight,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-25,74.0,Make Me Want To,Jimmie Allen,"['black americana', 'contemporary country', 'country road', 'modern country rock']"
2020-01-25,75.0,I Wish Grandpas Never Died,Riley Green,"['contemporary country', 'country road', 'modern country pop', 'modern country rock']"
2020-01-25,76.0,More Hearts Than Mine,Ingrid Andress,"['contemporary country', 'country pop']"
2020-01-25,77.0,Say So,Doja Cat,"['dance pop', 'pop']"
2020-01-25,78.0,Camelot,NLE Choppa,"['memphis hip hop', 'rap']"
2020-01-25,79.0,Make No Sense,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
2020-01-25,80.0,Remember You Young,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-25,81.0,Easy,DaniLeigh,"['pop r&b', 'r&b', 'rap latina']"
2020-01-25,82.0,Tip Toe,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-01-25,83.0,Eleven,Khalid,"['pop', 'pop r&b']"
2020-01-25,84.0,All Dat,Moneybagg Yo,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
,,Leave Em Alone,"Layton Greene, Lil Baby, City Girls",[]
2020-01-25,86.0,Conversations In The Dark,John Legend,"['neo soul', 'pop', 'pop soul', 'urban contemporary']"
2020-01-25,87.0,I Hope You're Happy Now,Carly Pearce,"['contemporary country', 'country', 'country road']"
2020-01-25,88.0,Jerry Sprunger,Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
2020-01-25,89.0,Protect da Brand,Moneybagg Yo,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2020-01-25,90.0,Into The Unknown,Idina Menzel,"['hollywood', 'movie tunes', 'show tunes']"
2020-01-25,91.0,Vete,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2020-01-25,92.0,Look At Her Now.,Selena Gomez,"['pop', 'post-teen pop']"
2020-01-25,93.0,homecoming queen?,Kelsea Ballerini,"['contemporary country', 'country']"
2020-01-25,94.0,Watermelon Sugar,Harry Styles,['pop']
2020-01-25,95.0,Nice To Meet Ya,Niall Horan,['pop']
2020-01-25,96.0,July,Noah Cyrus,"['alt z', 'pop']"
2020-01-25,97.0,Peta,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-01-25,98.0,223's,YNW Melly,"['melodic rap', 'rap']"
2020-01-25,99.0,Slow Dance In A Parking Lot,Jordan Davis,['contemporary country']
2020-01-25,100.0,All I Want,Olivia Rodrigo,['pop']
