date,rank,song_title,artist,genres
2017-01-28,1.0,Shape Of You,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-01-28,2.0,Bad And Boujee,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2017-01-28,3.0,Black Beatles,Rae Sremmurd,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']"
2017-01-28,4.0,Starboy,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2017-01-28,5.0,Closer,The Chainsmokers,['pop']
2017-01-28,6.0,Castle On The Hill,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2017-01-28,7.0,24K Magic,Bruno Mars,"['dance pop', 'pop']"
2017-01-28,8.0,Don't Wanna Know,Maroon 5,['pop']
2017-01-28,9.0,Side To Side,Ariana Grande,['pop']
,,Bad Things,Machine Gun Kelly,[]
2017-01-28,11.0,Fake Love,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2017-01-28,12.0,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,"['pop', 'uk pop']"
2017-01-28,13.0,Scars To Your Beautiful,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2017-01-28,14.0,Let Me Love You,DJ Snake,"['edm', 'electronic trap', 'pop', 'pop dance']"
2017-01-28,15.0,Caroline,Amine,"['pop rap', 'portland hip hop', 'rap', 'underground hip hop']"
2017-01-28,16.0,Bounce Back,Big Sean,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
2017-01-28,17.0,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,['viral trap']
2017-01-28,18.0,Heathens,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2017-01-28,19.0,Love On The Brain,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']"
,,Broccoli,D.R.A.M.,[]
2017-01-28,21.0,Starving,Hailee Steinfeld,['pop']
2017-01-28,22.0,I Feel It Coming,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
