date,rank,song_title,artist,genres
2018-07-28,1.0,In My Feelings,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-07-28,2.0,I Like It,"Cardi B, Bad Bunny","['pop', 'rap']"
2018-07-28,3.0,Girls Like You,Maroon 5,['pop']
2018-07-28,4.0,Nice For What,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
,,Boo'd Up,Ella Mai,[]
2018-07-28,6.0,Lucid Dreams,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2018-07-28,7.0,Better Now,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-07-28,8.0,No Tears Left To Cry,Ariana Grande,['pop']
2018-07-28,9.0,Psycho,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-07-28,10.0,God's Plan,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-07-28,11.0,God Is A Woman,Ariana Grande,['pop']
2018-07-28,12.0,Delicate,Taylor Swift,['pop']
2018-07-28,13.0,Taste,Tyga,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-07-28,14.0,The Middle,"Zedd, Maren Morris","['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2018-07-28,15.0,Sad!,,[]
2018-07-28,16.0,Yes Indeed,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2018-07-28,17.0,Meant To Be,Bebe Re,"['dance pop', 'pop']"
2018-07-28,18.0,Friends,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']"
2018-07-28,19.0,Perfect,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2018-07-28,20.0,Nonstop,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-07-28,21.0,Love Lies,Khalid,"['pop', 'pop r&b']"
2018-07-28,22.0,Mine,Bazzi,['pop']
2018-07-28,23.0,In My Blood,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2018-07-28,24.0,I'm Upset,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-07-28,25.0,Tequila,Dan + Shay,"['contemporary country', 'country', 'country road']"
2018-07-28,26.0,One Kiss,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
2018-07-28,27.0,Back To You,Selena Gomez,"['pop', 'post-teen pop']"
2018-07-28,28.0,Apes**t,The Carters,['r&b']
2018-07-28,29.0,I Like Me Better,Lauv,['pop']
2018-07-28,30.0,Never Be The Same,Camila Cabello,"['dance pop', 'pop']"
2018-07-28,31.0,Get Along,Kenny Chesney,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-07-28,32.0,Youngblood,5 Seconds Of Summer,"['boy band', 'pop']"
2018-07-28,33.0,Don't Matter To Me,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-07-28,34.0,Whatever It Takes,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2018-07-28,35.0,Look Alive,BlocBoy JB,"['memphis hip hop', 'rap', 'tennessee hip hop', 'trap']"
2018-07-28,36.0,Simple,Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
2018-07-28,37.0,Moonlight,,[]
2018-07-28,38.0,Mercy,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-07-28,39.0,Big Bank,YG,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-07-28,40.0,This Is America,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']"
2018-07-28,41.0,Be Careful,Cardi B,"['pop', 'rap']"
,,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna",[]
2018-07-28,43.0,Mob Ties,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-07-28,44.0,Summertime Magic,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']"
2018-07-28,45.0,I Was Jack (You Were Diane),Jake Owen,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-07-28,46.0,Sit Next To Me,Foster The People,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']"
2018-07-28,47.0,X,Nicky Jam,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
2018-07-28,48.0,Drowns The Whiskey,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-07-28,49.0,One Number Away,Luke Combs,"['contemporary country', 'country']"
2018-07-28,50.0,Jumpsuit,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2018-07-28,51.0,Changes,,[]
2018-07-28,52.0,Bed,Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']"
2018-07-28,53.0,You Say,Lauren Daigle,"['ccm', 'christian alternative rock', 'christian music']"
2018-07-28,54.0,Life Changes,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-07-28,55.0,All Girls Are The Same,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2018-07-28,56.0,Eastside,"benny blanco, Halsey",['pop']
2018-07-28,57.0,Take Back Home Girl,Chris Lane,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-07-28,58.0,Emotionless,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-07-28,59.0,Up Down,Morgan Wallen,['contemporary country']
2018-07-28,60.0,Jackie Chan,Tiesto,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']"
2018-07-28,61.0,Can't Take A Joke,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-07-28,62.0,Coming Home,Keith Urban,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road', 'modern country rock']"
,,Don't Go Breaking My Heart,Backstreet Boys,[]
2018-07-28,64.0,"Sunrise, Sunburn, Sunset",Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-07-28,65.0,Growing Pains,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2018-07-28,66.0,Solo,Clean Bandit,"['pop', 'uk dance', 'uk funky']"
2018-07-28,67.0,Elevate,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-07-28,68.0,Wasted,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
