date,rank,song_title,artist,genres
2016-11-05,1.0,Closer,The Chainsmokers,['pop']
2016-11-05,2.0,Starboy,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2016-11-05,3.0,Heathens,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-11-05,4.0,Let Me Love You,DJ Snake,"['edm', 'electronic trap', 'pop', 'pop dance']"
,,Broccoli,D.R.A.M.,[]
2016-11-05,6.0,24K Magic,Bruno Mars,"['dance pop', 'pop']"
2016-11-05,7.0,Cold Water,Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']"
2016-11-05,8.0,Side To Side,Ariana Grande,['pop']
2016-11-05,9.0,Don't Wanna Know,Maroon 5,['pop']
2016-11-05,10.0,Treat You Better,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2016-11-05,11.0,I Hate U I Love U,gnash,"['alt z', 'pop']"
2016-11-05,12.0,Cheap Thrills,Sia,"['australian dance', 'australian pop', 'pop']"
2016-11-05,13.0,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,['viral trap']
2016-11-05,14.0,Gold,Kiiara,"['alt z', 'electropop']"
2016-11-05,15.0,Don't Let Me Down,The Chainsmokers,['pop']
2016-11-05,16.0,Ride,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-11-05,17.0,This Is What You Came For,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
2016-11-05,18.0,Starving,Hailee Steinfeld,['pop']
2016-11-05,19.0,Can't Stop The Feeling!,Justin Timberlake,"['dance pop', 'pop']"
2016-11-05,20.0,Luv,Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
2016-11-05,21.0,OOOUUU,Young M.A,"['alternative r&b', 'lgbtq+ hip hop', 'nyc rap', 'rap', 'trap']"
2016-11-05,22.0,Black Beatles,Rae Sremmurd,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']"
2016-11-05,23.0,One Dance,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-11-05,24.0,Send My Love (To Your New Lover),Adele,"['british soul', 'pop', 'pop soul', 'uk pop']"
2016-11-05,25.0,The Greatest,Sia,"['australian dance', 'australian pop', 'pop']"
2016-11-05,26.0,Needed Me,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']"
2016-11-05,27.0,Sucker For Pain,"Lil Wayne, Wiz Khalifa","['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2016-11-05,28.0,Too Good,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-11-05,29.0,We Don't Talk Anymore,Charlie Puth,"['pop', 'viral pop']"
2016-11-05,30.0,Unsteady,,[]
2016-11-05,31.0,Hymn For The Weekend,Coldplay,"['permanent wave', 'pop']"
2016-11-05,32.0,Caroline,Amine,"['pop rap', 'portland hip hop', 'rap', 'underground hip hop']"
2016-11-05,33.0,"Sit Still, Look Pretty",Daya,"['alt z', 'pop']"
2016-11-05,34.0,Tiimmy Turner,Desiigner,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']"
2016-11-05,35.0,My Way,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
2016-11-05,36.0,Scars To Your Beautiful,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2016-11-05,37.0,Setting The World On Fire,Kenny Chesney,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-11-05,38.0,Panda,Desiigner,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']"
2016-11-05,39.0,Chill Bill,Rob $tone,"['san diego rap', 'viral trap']"
2016-11-05,40.0,Blue Ain't Your Color,Keith Urban,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road', 'modern country rock']"
2016-11-05,41.0,Into You,Ariana Grande,['pop']
2016-11-05,42.0,In The Name Of Love,Martin Garri,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']"
2016-11-05,43.0,No Problem,Chance The Rapper,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2016-11-05,44.0,All We Know,The Chainsmokers,['pop']
2016-11-05,45.0,Controlla,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-11-05,46.0,Middle Of A Memory,Cole Swindell,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-11-05,47.0,For Free,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2016-11-05,48.0,No Limit,Usher,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']"
2016-11-05,49.0,Work From Home,Fifth Harmony,"['girl group', 'pop', 'talent show']"
2016-11-05,50.0,May We All,Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
,,Pick Up The Phone,Young Thug And Travis Scott,[]
,,1 Night,Lil Yachty,[]
2016-11-05,53.0,Move,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-11-05,54.0,X,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2016-11-05,55.0,Do You Mind,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2016-11-05,56.0,I Know Somebody,LOCASH,"['contemporary country', 'country rap', 'country road', 'modern country rock']"
2016-11-05,57.0,A Little More Summertime,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-11-05,58.0,Money Longer,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2016-11-05,59.0,All Time Low,Jon Bellion,['indie pop rap']
2016-11-05,60.0,Come And See Me,PARTYNE,"['r&b', 'rap', 'urban contemporary']"
2016-11-05,61.0,Sleep Without You,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-11-05,62.0,It Don't Hurt Like It Used To,Billy Currington,"['contemporary country', 'country', 'country road']"
2016-11-05,63.0,Too Much Sauce,DJ ESCO,"['atl hip hop', 'trap']"
2016-11-05,64.0,Fade,Kanye West,"['chicago rap', 'hip hop', 'rap']"
2016-11-05,65.0,This Town,Niall Horan,['pop']
2016-11-05,66.0,Vice,Miranda Lambert,"['contemporary country', 'country', 'country dawn', 'country road']"
2016-11-05,67.0,HandClap,Fitz And The Tantrums,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'pov: indie']"
2016-11-05,68.0,False Alarm,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2016-11-05,69.0,Song For Another Time,Old Dominion,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-11-05,70.0,Key To The Streets,YFN Lucci,"['arkansas hip hop', 'atl hip hop', 'melodic rap', 'southern hip hop', 'trap']"
2016-11-05,71.0,You Was Right,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2016-11-05,72.0,Blow Your Mind (Mwah),Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2016-11-05,73.0,Dirty Laundry,Carrie Underwood,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']"
2016-11-05,74.0,Fresh Eyes,Andy Grammer,"['neo mellow', 'post-teen pop', 'viral pop']"
2016-11-05,75.0,This Girl,Kungs vs Cookin' On 3 Burners,"['edm', 'pop dance', 'uk dance']"
2016-11-05,76.0,Wanna Be That Song,Brett Eldredge,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-11-05,77.0,Wishing,DJ Drama,"['dirty south rap', 'philly rap', 'southern hip hop', 'trap']"
2016-11-05,78.0,Capsize,Frenship,"['electropop', 'indie poptimism', 'la pop']"
2016-11-05,79.0,All Eyez,The Game,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,Bad Things,Machine Gun Kelly,[]
2016-11-05,81.0,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,"['atl hip hop', 'trap']"
2016-11-05,82.0,Hold Up,Beyonce,"['pop', 'r&b']"
2016-11-05,83.0,Different For Girls,Dierks Bentley,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-11-05,84.0,Mercy,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2016-11-05,85.0,Ain't My Fault,Zara Larsson,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']"
2016-11-05,86.0,THat Part,ScHoolboy Q,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-11-05,87.0,CRZY,Kehlani,"['pop', 'r&b', 'rap']"
2016-11-05,88.0,Why You Always Hatin?,YG,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-11-05,89.0,All In My Head (Flex),Fifth Harmony,"['girl group', 'pop', 'talent show']"
2016-11-05,90.0,Gangsta,Kehlani,"['pop', 'r&b', 'rap']"
,,Rock On,Tucker Beathard,[]
2016-11-05,92.0,You & Me,Marc E. Bassy,"['indie pop rap', 'pop r&b']"
2016-11-05,93.0,Alone,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']"
2016-11-05,94.0,I Met A Girl,William Michael Morgan,"['country pop', 'modern country rock']"
2016-11-05,95.0,80s Mercedes,Maren Morris,"['classic texas country', 'contemporary country']"
2016-11-05,96.0,I Got The Keys,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2016-11-05,97.0,Lockjaw,French Montana,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-11-05,98.0,My Sh*t,A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']"
2016-11-05,99.0,How I'll Always Be,Tim McGraw,"['contemporary country', 'country', 'country road']"
2016-11-05,100.0,Goosebumps,Travis Scott,"['hip hop', 'rap', 'slap house']"
