date,rank,song_title,artist,genres
2021-02-27,1.0,Drivers License,Olivia Rodrigo,['pop']
2021-02-27,2.0,34+35,Ariana Grande,['pop']
2021-02-27,3.0,Calling My Phone,Lil Tjay,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']"
2021-02-27,4.0,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-02-27,5.0,Up,Cardi B,"['pop', 'rap']"
2021-02-27,6.0,Save Your Tears,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-02-27,7.0,Mood,24kGoldn,"['cali rap', 'pop rap']"
2021-02-27,8.0,Go Crazy,Chris Brown,"['r&b', 'rap']"
2021-02-27,9.0,Levitating,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2021-02-27,10.0,Positions,Ariana Grande,['pop']
2021-02-27,11.0,Love Story (Taylor's Version),Taylor Swift,['pop']
2021-02-27,12.0,What You Know Bout Love,Pop Smoke,"['brooklyn drill', 'rap']"
2021-02-27,13.0,Therefore I Am,Billie Eilish,"['art pop', 'pop']"
2021-02-27,14.0,For The Night,Pop Smoke,"['brooklyn drill', 'rap']"
2021-02-27,15.0,Whoopty,CJ,['nyc rap']
2021-02-27,16.0,Back In Blood,Pooh Shiesty,"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']"
2021-02-27,17.0,Holy,Justin Bieber,"['canadian pop', 'pop']"
2021-02-27,18.0,Good Days,SZA,"['pop', 'r&b', 'rap']"
2021-02-27,19.0,I Hope,Gabby Barrett,['contemporary country']
2021-02-27,20.0,Better Together,Luke Combs,"['contemporary country', 'country']"
2021-02-27,21.0,Dakiti,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2021-02-27,22.0,Lonely,Justin Bieber,"['canadian pop', 'pop']"
2021-02-27,23.0,You Broke Me First.,Tate McRae,['pop']
2021-02-27,24.0,You're Mines Still,Yung Bleu,"['alabama rap', 'trap']"
2021-02-27,25.0,Willow,Taylor Swift,['pop']
2021-02-27,26.0,Body,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2021-02-27,27.0,Streets,Doja Cat,"['dance pop', 'pop']"
2021-02-27,28.0,Anyone,Justin Bieber,"['canadian pop', 'pop']"
,,My Ex's Best Friend,Machine Gun Kelly,[]
2021-02-27,30.0,Throat Baby (Go Baby),BRS Kash,['viral rap']
2021-02-27,31.0,Bang!,AJR,['pov: indie']
2021-02-27,32.0,On Me,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2021-02-27,33.0,Before You Go,Lewis Capaldi,"['pop', 'uk pop']"
2021-02-27,34.0,Lemonade,Internet Money,"['pop rap', 'trap']"
2021-02-27,35.0,Good Time,Niko Moon,[]
2021-02-27,36.0,Laugh Now Cry Later,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2021-02-27,37.0,Starting Over,Chris Stapleton,"['contemporary country', 'outlaw country']"
2021-02-27,38.0,Best Friend,Saweetie,"['cali rap', 'trap queen']"
2021-02-27,39.0,Put Your Records On,Ritt Momney,['bedroom pop']
2021-02-27,40.0,Just The Way,Parmalee,"['contemporary country', 'country road', 'modern country rock', 'modern uplift']"
2021-02-27,41.0,Cry Baby,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
