date,rank,song_title,artist,genres
2018-04-21,1.0,Nice For What,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-04-21,2.0,God's Plan,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-04-21,3.0,Meant To Be,Bebe Re,"['dance pop', 'pop']"
2018-04-21,4.0,Psycho,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-04-21,5.0,Look Alive,BlocBoy JB,"['memphis hip hop', 'rap', 'tennessee hip hop', 'trap']"
2018-04-21,6.0,The Middle,"Zedd, Maren Morris","['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2018-04-21,7.0,Perfect,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2018-04-21,8.0,I Like It,"Cardi B, Bad Bunny","['pop', 'rap']"
2018-04-21,9.0,Freaky Friday,Lil Dicky,"['comedy rap', 'indie pop rap', 'pop rap']"
2018-04-21,10.0,Finesse,Bruno Mars,"['dance pop', 'pop']"
2018-04-21,11.0,Be Careful,Cardi B,"['pop', 'rap']"
2018-04-21,12.0,Walk It Talk It,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2018-04-21,13.0,Plug Walk,Rich The Kid,"['atl hip hop', 'melodic rap', 'plugg', 'rap', 'trap']"
2018-04-21,14.0,Mine,Bazzi,['pop']
2018-04-21,15.0,Never Be The Same,Camila Cabello,"['dance pop', 'pop']"
2018-04-21,16.0,Havana,Camila Cabello,"['dance pop', 'pop']"
2018-04-21,17.0,Pray For Me,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2018-04-21,18.0,Sad!,,[]
2018-04-21,19.0,Stir Fry,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2018-04-21,20.0,Call Out My Name,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2018-04-21,21.0,Drip,Cardi B,"['pop', 'rap']"
2018-04-21,22.0,Whatever It Takes,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2018-04-21,23.0,I Do,Cardi B,"['pop', 'rap']"
2018-04-21,24.0,Rockstar,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
