date,rank,song_title,artist,genres
2019-10-12,1,Truth Hurts,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2019-10-12,2,Senorita,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2019-10-12,3,Someone You Loved,Lewis Capaldi,"['pop', 'uk pop']"
2019-10-12,4,Ran$om,Lil Tecca,"['melodic rap', 'pluggnb', 'rap']"
2019-10-12,5,No Guidance,Chris Brown,"['r&b', 'rap']"
2019-10-12,6,Bad Guy,Billie Eilish,"['art pop', 'pop']"
2019-10-12,7,Circles,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-12,8,Panini,Lil Nas,['lgbtq+ hip hop']
2019-10-12,9,Goodbyes,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-12,10,Old Town Road,Lil Nas,['lgbtq+ hip hop']
2019-10-12,11,I Don't Care,Ed Sheeran,[]
2019-10-12,12,Talk,Khalid,"['pop', 'pop r&b']"
2019-10-12,13,INTRO,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2019-10-12,14,Beautiful People,Ed Sheeran,[]
2019-10-12,15,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-12,16,Sucker,Jonas Brothers,"['boy band', 'pop']"
2019-10-12,17,Money In The Grave,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2019-10-12,18,Trampoline,SHAED,['electropop']
2019-10-12,19,BOP,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2019-10-12,20,Suge,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2019-10-12,21,VIBEZ,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2019-10-12,22,Only Human,Jonas Brothers,"['boy band', 'pop']"
2019-10-12,23,On Chill,Wale,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
2019-10-12,24,How Do You Sleep?,Sam Smith,"['pop', 'uk pop']"
2019-10-12,25,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj","['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2019-10-12,26,Baby,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2019-10-12,27,You Need To Calm Down,Taylor Swift,['pop']
2019-10-12,28,TOES,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2019-10-12,29,Memories,Maroon 5,['pop']
2019-10-12,30,Good As Hell,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2019-10-12,31,Dancing With A Stranger,Sam Smith,"['pop', 'uk pop']"
