date,rank,song_title,artist,genres
2018-10-27,1.0,Girls Like You,Maroon 5,['pop']
2018-10-27,2.0,ZEZE,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
2018-10-27,3.0,Lucid Dreams,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2018-10-27,4.0,Better Now,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-10-27,5.0,MIA,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2018-10-27,6.0,Happier,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']"
2018-10-27,7.0,Sicko Mode,Travis Scott,"['hip hop', 'rap', 'slap house']"
2018-10-27,8.0,Drip Too Hard,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2018-10-27,9.0,Youngblood,5 Seconds Of Summer,"['boy band', 'pop']"
2018-10-27,10.0,Shallow,Lady Gaga,"['art pop', 'dance pop', 'pop']"
2018-10-27,11.0,Trip,Ella Mai,"['r&b', 'rap', 'uk contemporary r&b']"
2018-10-27,12.0,I Like It,"Cardi B, Bad Bunny","['pop', 'rap']"
2018-10-27,13.0,Natural,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2018-10-27,14.0,Love Lies,Khalid,"['pop', 'pop r&b']"
2018-10-27,15.0,In My Feelings,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-10-27,16.0,Taki Taki,DJ Snake,"['edm', 'electronic trap', 'pop', 'pop dance']"
2018-10-27,17.0,Taste,Tyga,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-10-27,18.0,FEFE,6i,['emo rap']
2018-10-27,19.0,God Is A Woman,Ariana Grande,['pop']
2018-10-27,20.0,Nonstop,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-10-27,21.0,Mo Bamba,Sheck Wes,"['pop rap', 'rap', 'trap']"
2018-10-27,22.0,Eastside,"benny blanco, Halsey",['pop']
2018-10-27,23.0,Without Me,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2018-10-27,24.0,Back To You,Selena Gomez,"['pop', 'post-teen pop']"
2018-10-27,25.0,Boo'd Up,Ella Mai,"['r&b', 'rap', 'uk contemporary r&b']"
2018-10-27,26.0,I Love It,Kanye West,"['chicago rap', 'hip hop', 'rap']"
2018-10-27,27.0,High Hopes,Panic! At The Disco,"['modern rock', 'pop']"
2018-10-27,28.0,Yes Indeed,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
