date,rank,song_title,artist,genres
2016-07-30,1.0,One Dance,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-07-30,2.0,Can't Stop The Feeling!,Justin Timberlake,"['dance pop', 'pop']"
2016-07-30,3.0,Cheap Thrills,Sia,"['australian dance', 'australian pop', 'pop']"
2016-07-30,4.0,This Is What You Came For,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
2016-07-30,5.0,Don't Let Me Down,The Chainsmokers,['pop']
2016-07-30,6.0,Ride,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-07-30,7.0,Needed Me,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']"
2016-07-30,8.0,Panda,Desiigner,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']"
,,Don't Mind,Kent Jones,[]
2016-07-30,10.0,Send My Love (To Your New Lover),Adele,"['british soul', 'pop', 'pop soul', 'uk pop']"
2016-07-30,11.0,Just Like Fire,P!nk,"['dance pop', 'pop']"
2016-07-30,12.0,Work From Home,Fifth Harmony,"['girl group', 'pop', 'talent show']"
2016-07-30,13.0,I Took A Pill In Ibiza,Mike Posner,"['dance pop', 'pop', 'pop dance', 'pop rap']"
2016-07-30,14.0,H.O.L.Y.,Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
2016-07-30,15.0,Me Too,Meghan Trainor,"['hip pop', 'pop']"
2016-07-30,16.0,Controlla,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-07-30,17.0,For Free,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2016-07-30,18.0,Let It Go,James Bay,"['neo mellow', 'pop', 'uk pop']"
2016-07-30,19.0,Too Good,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-07-30,20.0,Treat You Better,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2016-07-30,21.0,Work,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']"
2016-07-30,22.0,7 Years,Lukas Graham,"['danish pop', 'scandipop']"
2016-07-30,23.0,Heathens,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-07-30,24.0,Dangerous Woman,Ariana Grande,['pop']
2016-07-30,25.0,Stressed Out,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-07-30,26.0,Never Be Like You,Flume,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']"
2016-07-30,27.0,Lost Boy,Ruth B,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']"
2016-07-30,28.0,Sorry,Beyonce,"['pop', 'r&b']"
2016-07-30,29.0,All In My Head (Flex),Fifth Harmony,"['girl group', 'pop', 'talent show']"
2016-07-30,30.0,Love Yourself,Justin Bieber,"['canadian pop', 'pop']"
2016-07-30,31.0,Close,Nick Jonas,"['dance pop', 'pop']"
2016-07-30,32.0,Low Life,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2016-07-30,33.0,Into You,Ariana Grande,['pop']
2016-07-30,34.0,I Got The Keys,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2016-07-30,35.0,We Don't Talk Anymore,Charlie Puth,"['pop', 'viral pop']"
2016-07-30,36.0,My House,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']"
2016-07-30,37.0,Cake By The Ocean,DNCE,"['dance pop', 'pop']"
2016-07-30,38.0,All The Way Up,"Fat Joe, Remy Ma","['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
,,Broccoli,D.R.A.M.,[]
2016-07-30,40.0,Never Forget You,Zara Larsson,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']"
2016-07-30,41.0,Wicked,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2016-07-30,42.0,Sorry,Justin Bieber,"['canadian pop', 'pop']"
2016-07-30,43.0,THat Part,ScHoolboy Q,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-07-30,44.0,Toothbrush,DNCE,"['dance pop', 'pop']"
2016-07-30,45.0,Gold,Kiiara,"['alt z', 'electropop']"
2016-07-30,46.0,Unsteady,,[]
2016-07-30,47.0,Church Bells,Carrie Underwood,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']"
2016-07-30,48.0,Pillowtalk,Zayn,"['pop', 'uk pop']"
2016-07-30,49.0,"Me, Myself & I",G-Eazy,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
2016-07-30,50.0,I Hate U I Love U,gnash,"['alt z', 'pop']"
2016-07-30,51.0,Kill Em With Kindness,Selena Gomez,"['pop', 'post-teen pop']"
2016-07-30,52.0,Record Year,Eric Church,"['contemporary country', 'country', 'country road']"
2016-07-30,53.0,Lights Come On,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-07-30,54.0,Hymn For The Weekend,Coldplay,"['permanent wave', 'pop']"
2016-07-30,55.0,Wherever I Go,OneRepublic,"['piano rock', 'pop']"
2016-07-30,56.0,Head Over Boots,Jon Pardi,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-07-30,57.0,Uber Everywhere,MadeinTYO,"['atl hip hop', 'melodic rap', 'trap']"
2016-07-30,58.0,Peter Pan,Kelsea Ballerini,"['contemporary country', 'country']"
2016-07-30,59.0,From The Ground Up,Dan + Shay,"['contemporary country', 'country', 'country road']"
2016-07-30,60.0,Wake Up,Fetty Wap,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-07-30,61.0,"Sit Still, Look Pretty",Daya,"['alt z', 'pop']"
2016-07-30,62.0,Make You Miss Me,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2016-07-30,63.0,Wasted Time,Keith Urban,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road', 'modern country rock']"
2016-07-30,64.0,My PYT,Wale,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
2016-07-30,65.0,American Country Love Song,Jake Owen,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-07-30,66.0,Fix,Chris Lane,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-07-30,67.0,Pop Style,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-07-30,68.0,T-Shirt,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-07-30,69.0,Luv,Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
2016-07-30,70.0,No Limit,Usher,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']"
2016-07-30,71.0,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
,,Love Make The World Go Round,Jennifer Lopez,[]
2016-07-30,73.0,Different For Girls,Dierks Bentley,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-07-30,74.0,Money Longer,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2016-07-30,75.0,She's Got A Way With Words,Blake Shelton,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2016-07-30,76.0,Sucker For Pain,"Lil Wayne, Wiz Khalifa","['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2016-07-30,77.0,With You Tonight / Hasta El Amanecer,Nicky Jam,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
2016-07-30,78.0,No,Meghan Trainor,"['hip pop', 'pop']"
2016-07-30,79.0,Lockjaw,French Montana,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-07-30,80.0,M.I.L.F. $,Fergie,"['dance pop', 'pop']"
,,Night's On Fire,David Nail,[]
2016-07-30,82.0,Brand New,Ben Rector,"['acoustic pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock']"
,,You Don't Own Me,Grace,[]
2016-07-30,84.0,Noise,Kenny Chesney,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-07-30,85.0,Light It Up,Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']"
,,Duele El Corazon,Enrique Iglesias Feat. Wisin or Tinashe,[]
2016-07-30,87.0,Why You Always Hatin?,YG,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-07-30,88.0,Famous,Kanye West,"['chicago rap', 'hip hop', 'rap']"
