date,rank,song_title,artist,genres
2018-09-01,1.0,In My Feelings,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-09-01,2.0,Girls Like You,Maroon 5,['pop']
2018-09-01,3.0,I Like It,"Cardi B, Bad Bunny","['pop', 'rap']"
2018-09-01,4.0,FEFE,6i,['emo rap']
2018-09-01,5.0,Better Now,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-09-01,6.0,Lucid Dreams,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2018-09-01,7.0,No Tears Left To Cry,Ariana Grande,['pop']
2018-09-01,8.0,God Is A Woman,Ariana Grande,['pop']
2018-09-01,9.0,Sicko Mode,Travis Scott,"['hip hop', 'rap', 'slap house']"
2018-09-01,10.0,Taste,Tyga,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-09-01,11.0,Love Lies,Khalid,"['pop', 'pop r&b']"
2018-09-01,12.0,No Brainer,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2018-09-01,13.0,Boo'd Up,Ella Mai,"['r&b', 'rap', 'uk contemporary r&b']"
2018-09-01,14.0,Yes Indeed,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2018-09-01,15.0,Youngblood,5 Seconds Of Summer,"['boy band', 'pop']"
2018-09-01,16.0,Psycho,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-09-01,17.0,Nice For What,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-09-01,18.0,Nonstop,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-09-01,19.0,Delicate,Taylor Swift,['pop']
2018-09-01,20.0,Perfect,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2018-09-01,21.0,Meant To Be,Bebe Re,"['dance pop', 'pop']"
2018-09-01,22.0,Breathin,Ariana Grande,['pop']
2018-09-01,23.0,Back To You,Selena Gomez,"['pop', 'post-teen pop']"
2018-09-01,24.0,Big Bank,YG,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-09-01,25.0,The Middle,"Zedd, Maren Morris","['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2018-09-01,26.0,Sad!,,[]
2018-09-01,27.0,God's Plan,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-09-01,28.0,I Like Me Better,Lauv,['pop']
2018-09-01,29.0,Natural,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2018-09-01,30.0,Tequila,Dan + Shay,"['contemporary country', 'country', 'country road']"
2018-09-01,31.0,Eastside,"benny blanco, Halsey",['pop']
2018-09-01,32.0,Drowns The Whiskey,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-09-01,33.0,Mine,Bazzi,['pop']
2018-09-01,34.0,Mercy,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2018-09-01,35.0,Stargazing,Travis Scott,"['hip hop', 'rap', 'slap house']"
