date,rank,song_title,artist,genres
2020-01-18,1.0,The Box,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-01-18,2.0,Yummy,Justin Bieber,"['canadian pop', 'pop']"
2020-01-18,3.0,Circles,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2020-01-18,4.0,Memories,Maroon 5,['pop']
2020-01-18,5.0,"10,000 Hours",Dan + Shay,"['contemporary country', 'country', 'country road']"
2020-01-18,6.0,Someone You Loved,Lewis Capaldi,"['pop', 'uk pop']"
2020-01-18,7.0,Dance Monkey,Tones And I,['australian pop']
2020-01-18,8.0,Good As Hell,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2020-01-18,9.0,Roxanne,Arizona Zervas,"['indie pop rap', 'pop rap', 'rhode island rap']"
2020-01-18,10.0,Lose You To Love Me,Selena Gomez,"['pop', 'post-teen pop']"
2020-01-18,11.0,Ballin',Mustard,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2020-01-18,12.0,BOP,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-01-18,13.0,HIGHEST IN THE ROOM,Travis Scott,"['hip hop', 'rap', 'slap house']"
2020-01-18,14.0,Don't Start Now,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2020-01-18,15.0,No Guidance,Chris Brown,"['r&b', 'rap']"
2020-01-18,16.0,Trampoline,SHAED,['electropop']
2020-01-18,17.0,Heartless,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-01-18,18.0,Senorita,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2020-01-18,19.0,Everything I Wanted,Billie Eilish,"['art pop', 'pop']"
2020-01-18,20.0,Truth Hurts,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2020-01-18,21.0,Hot,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
2020-01-18,22.0,Woah,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-01-18,23.0,Panini,Lil Nas,['lgbtq+ hip hop']
2020-01-18,24.0,Adore You,Harry Styles,['pop']
2020-01-18,25.0,Only Human,Jonas Brothers,"['boy band', 'pop']"
2020-01-18,26.0,The Bones,Maren Morris,"['classic texas country', 'contemporary country']"
2020-01-18,27.0,One Man Band,Old Dominion,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-18,28.0,Bandit,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2020-01-18,29.0,Hot Girl Bummer,blackbear,['pop']
2020-01-18,30.0,Futsal Shuffle 2020,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-01-18,31.0,Even Though I'm Leaving,Luke Combs,"['contemporary country', 'country']"
2020-01-18,32.0,I Don't Care,Ed Sheeran,[]
2020-01-18,33.0,Bad Guy,Billie Eilish,"['art pop', 'pop']"
2020-01-18,34.0,Sucker,Jonas Brothers,"['boy band', 'pop']"
2020-01-18,35.0,High Fashion,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-01-18,36.0,Lover,Taylor Swift,['pop']
2020-01-18,37.0,On Chill,Wale,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
2020-01-18,38.0,Falling,Trevor Daniel,['melodic rap']
2020-01-18,39.0,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-01-18,40.0,What If I Never Get Over You,Lady Antebellum,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']"
2020-01-18,41.0,Suicidal,YNW Melly,"['melodic rap', 'rap']"
2020-01-18,42.0,Talk,Khalid,"['pop', 'pop r&b']"
2020-01-18,43.0,Graveyard,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2020-01-18,44.0,My Oh My,Camila Cabello,"['dance pop', 'pop']"
2020-01-18,45.0,Beautiful People,Ed Sheeran,[]
2020-01-18,46.0,Old Town Road,Lil Nas,['lgbtq+ hip hop']
2020-01-18,47.0,Ridin' Roads,Dustin Lynch,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-18,48.0,Juicy,Doja Cat,"['dance pop', 'pop']"
2020-01-18,49.0,Playing Games,Summer Walker,"['r&b', 'rap']"
2020-01-18,50.0,Suge,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-01-18,51.0,Heartache Medication,Jon Pardi,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-18,52.0,Out West,JACKBOYS,['pop rap']
2020-01-18,53.0,VIBEZ,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-01-18,54.0,Kinfolks,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2020-01-18,55.0,Heat,Chris Brown,"['r&b', 'rap']"
2020-01-18,56.0,Start Wit Me,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-01-18,57.0,Into The Unknown,Idina Menzel,"['hollywood', 'movie tunes', 'show tunes']"
2020-01-18,58.0,No Idea,Don Toliver,"['pop rap', 'rap', 'trap']"
2020-01-18,59.0,Heart On Ice,Rod Wave,['florida rap']
2020-01-18,60.0,U Played,MoneyBagg Yo,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2020-01-18,61.0,South Of The Border,Ed Sheeran,[]
2020-01-18,62.0,TOES,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-01-18,63.0,Homesick,Kane Brown,"['black americana', 'contemporary country', 'country', 'country road']"
2020-01-18,64.0,Remember You Young,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-18,65.0,I Hope,Gabby Barrett,['contemporary country']
2020-01-18,66.0,Take What You Want,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2020-01-18,67.0,Slide,H.E.R.,"['r&b', 'rap']"
2020-01-18,68.0,RITMO (Bad Boys For Life),Black Eyed Peas,"['dance pop', 'pop', 'pop rap']"
2020-01-18,69.0,BEST ON EARTH,Russ,"['hawaiian hip hop', 'pop rap']"
2020-01-18,70.0,SUGAR,BrockHampton,"['boy band', 'rap']"
2020-01-18,71.0,GANG GANG,JACKBOYS,['pop rap']
2020-01-18,72.0,Camelot,NLE Choppa,"['memphis hip hop', 'rap']"
,,Leave Em Alone,"Layton Greene, Lil Baby, City Girls",[]
2020-01-18,74.0,We Back,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-18,75.0,What She Wants Tonight,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-01-18,76.0,HAD ENOUGH,Don Toliver,"['pop rap', 'rap', 'trap']"
2020-01-18,77.0,Nice To Meet Ya,Niall Horan,['pop']
2020-01-18,78.0,Make Me Want To,Jimmie Allen,"['black americana', 'contemporary country', 'country road', 'modern country rock']"
2020-01-18,79.0,Tip Toe,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-01-18,80.0,Easy,DaniLeigh,"['pop r&b', 'r&b', 'rap latina']"
2020-01-18,81.0,Watermelon Sugar,Harry Styles,['pop']
2020-01-18,82.0,More Hearts Than Mine,Ingrid Andress,"['contemporary country', 'country pop']"
2020-01-18,83.0,I Wish Grandpas Never Died,Riley Green,"['contemporary country', 'country road', 'modern country pop', 'modern country rock']"
2020-01-18,84.0,homecoming queen?,Kelsea Ballerini,"['contemporary country', 'country']"
2020-01-18,85.0,223's,YNW Melly,"['melodic rap', 'rap']"
2020-01-18,86.0,Peta,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-01-18,87.0,Tusa,Karol G,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2020-01-18,88.0,Jerry Sprunger,Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
2020-01-18,89.0,Enemies,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2020-01-18,90.0,All I Want,Olivia Rodrigo,['pop']
