date,rank,song_title,artist,genres
2021-08-21,1.0,Stay,The Kid LAROI,['australian hip hop']
2021-08-21,2.0,Good 4 U,Olivia Rodrigo,['pop']
2021-08-21,3.0,Bad Habits,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2021-08-21,4.0,Kiss Me More,Doja Cat,"['dance pop', 'pop']"
2021-08-21,5.0,Levitating,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2021-08-21,6.0,Take My Breath,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-08-21,7.0,Butter,BTS,"['k-pop', 'k-pop boy group', 'pop']"
2021-08-21,8.0,Industry Baby,Lil Nas,['lgbtq+ hip hop']
2021-08-21,9.0,Montero (Call Me By Your Name),Lil Nas,['lgbtq+ hip hop']
2021-08-21,10.0,Deja Vu,Olivia Rodrigo,['pop']
2021-08-21,11.0,Save Your Tears,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-08-21,12.0,Peaches,Justin Bieber,"['canadian pop', 'pop']"
2021-08-21,13.0,Happier Than Ever,Billie Eilish,"['art pop', 'pop']"
,,Leave The Door Open,Silk Sonic (Bruno Mars,[]
2021-08-21,15.0,Fancy Like,Walker Hayes,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-08-21,16.0,You Right,Doja Cat,"['dance pop', 'pop']"
2021-08-21,17.0,Heartbreak Anniversary,Giveon,['r&b']
2021-08-21,18.0,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-08-21,19.0,Leave Before You Love Me,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']"
2021-08-21,20.0,Need To Know,Doja Cat,"['dance pop', 'pop']"
2021-08-21,21.0,Glad You Exist,Dan + Shay,"['contemporary country', 'country', 'country road']"
2021-08-21,22.0,Volvi,Aventura,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'tropical', 'urbano latino']"
2021-08-21,23.0,Every Chance I Get,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2021-08-21,24.0,Forever After All,Luke Combs,"['contemporary country', 'country']"
2021-08-21,25.0,Rapstar,Polo G,"['chicago rap', 'rap']"
2021-08-21,26.0,Late At Night,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2021-08-21,27.0,Lil Bit,Nelly,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']"
2021-08-21,28.0,Without You,The Kid LAROI,['australian hip hop']
2021-08-21,29.0,Thot Shit,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2021-08-21,30.0,Astronaut In The Ocean,Masked Wolf,['australian hip hop']
2021-08-21,31.0,Heat Waves,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']"
2021-08-21,32.0,Famous Friends,Chris Young + Kane Brown,"['contemporary country', 'country', 'country road']"
2021-08-21,33.0,Traitor,Olivia Rodrigo,['pop']
2021-08-21,34.0,Waves,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
,,Skate,Silk Sonic (Bruno Mars,[]
2021-08-21,36.0,Beautiful Mistakes,Maroon 5,['pop']
2021-08-21,37.0,Telepatia,Kali Uchis,['colombian pop']
2021-08-21,38.0,Drinkin' Beer. Talkin' God. Amen.,Chase Rice,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-08-21,39.0,Things A Man Oughta Know,Lainey Wilson,"['contemporary country', 'modern country pop']"
2021-08-21,40.0,Wockesha,Moneybagg Yo,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2021-08-21,41.0,Arcade,Duncan Laurence,['dutch pop']
,,My Ex's Best Friend,Machine Gun Kelly,[]
2021-08-21,43.0,Country Again,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-08-21,44.0,Essence,Wizkid,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']"
2021-08-21,45.0,Whole Lotta Money,BIA,"['rap latina', 'trap queen']"
