date,rank,song_title,artist,genres
2018-10-13,1.0,Girls Like You,Maroon 5,['pop']
2018-10-13,2.0,Mona Lisa,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2018-10-13,3.0,Lucid Dreams,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2018-10-13,4.0,Better Now,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-10-13,5.0,Don't Cry,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2018-10-13,6.0,Sicko Mode,Travis Scott,"['hip hop', 'rap', 'slap house']"
2018-10-13,7.0,Uproar,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2018-10-13,8.0,Youngblood,5 Seconds Of Summer,"['boy band', 'pop']"
2018-10-13,9.0,In My Feelings,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-10-13,10.0,Let It Fly,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2018-10-13,11.0,I Like It,"Cardi B, Bad Bunny","['pop', 'rap']"
2018-10-13,12.0,FEFE,6i,['emo rap']
2018-10-13,13.0,Happier,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']"
2018-10-13,14.0,Dedicate,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2018-10-13,15.0,Taste,Tyga,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-10-13,16.0,Love Lies,Khalid,"['pop', 'pop r&b']"
2018-10-13,17.0,Can't Be Broken,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2018-10-13,18.0,I Love It,Kanye West,"['chicago rap', 'hip hop', 'rap']"
2018-10-13,19.0,Natural,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2018-10-13,20.0,Trip,Ella Mai,"['r&b', 'rap', 'uk contemporary r&b']"
2018-10-13,21.0,God Is A Woman,Ariana Grande,['pop']
2018-10-13,22.0,Back To You,Selena Gomez,"['pop', 'post-teen pop']"
2018-10-13,23.0,Nonstop,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-10-13,24.0,What About Me,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2018-10-13,25.0,Drip Too Hard,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2018-10-13,26.0,Dark Side Of The Moon,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
