date,rank,song_title,artist,genres
2020-02-22,1,The Box,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-02-22,2,Life Is Good,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2020-02-22,3,Circles,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2020-02-22,4,Memories,Maroon 5,['pop']
2020-02-22,5,Dance Monkey,Tones And I,['australian pop']
2020-02-22,6,Don't Start Now,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2020-02-22,7,Roxanne,Arizona Zervas,"['indie pop rap', 'pop rap', 'rhode island rap']"
2020-02-22,8,Someone You Loved,Lewis Capaldi,"['pop', 'uk pop']"
2020-02-22,9,"10,000 Hours",Dan + Shay,"['contemporary country', 'country', 'country road']"
2020-02-22,10,Everything I Wanted,Billie Eilish,"['art pop', 'pop']"
2020-02-22,11,Intentions,Justin Bieber,"['canadian pop', 'pop']"
2020-02-22,12,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-02-22,13,Lose You To Love Me,Selena Gomez,"['pop', 'post-teen pop']"
2020-02-22,14,Ballin',Mustard,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2020-02-22,15,BOP,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-02-22,16,Hot Girl Bummer,blackbear,['pop']
2020-02-22,17,Heartless,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-02-22,18,The Bones,Maren Morris,"['classic texas country', 'contemporary country']"
2020-02-22,19,Yummy,Justin Bieber,"['canadian pop', 'pop']"
2020-02-22,20,Good As Hell,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2020-02-22,21,High Fashion,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-02-22,22,Adore You,Harry Styles,['pop']
2020-02-22,23,Yikes,Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']"
2020-02-22,24,Woah,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-02-22,25,Falling,Trevor Daniel,['melodic rap']
2020-02-22,26,My Oh My,Camila Cabello,"['dance pop', 'pop']"
2020-02-22,27,No Guidance,Chris Brown,"['r&b', 'rap']"
2020-02-22,28,Godzilla,Eminem,"['detroit hip hop', 'hip hop', 'rap']"
2020-02-22,29,Bad Guy,Billie Eilish,"['art pop', 'pop']"
2020-02-22,30,HIGHEST IN THE ROOM,Travis Scott,"['hip hop', 'rap', 'slap house']"
2020-02-22,31,You Should Be Sad,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2020-02-22,32,What A Man Gotta Do,Jonas Brothers,"['boy band', 'pop']"
2020-02-22,33,Senorita,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2020-02-22,34,Kinfolks,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2020-02-22,35,Trampoline,SHAED,['electropop']
2020-02-22,36,RITMO (Bad Boys For Life),Black Eyed Peas,"['dance pop', 'pop', 'pop rap']"
2020-02-22,37,Sucker,Jonas Brothers,"['boy band', 'pop']"
2020-02-22,38,One Man Band,Old Dominion,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-02-22,39,Only Human,Jonas Brothers,"['boy band', 'pop']"
2020-02-22,40,I Don't Care,Ed Sheeran,[]
2020-02-22,41,Truth Hurts,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2020-02-22,42,Tusa,Karol G,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2020-02-22,43,Juicy,Doja Cat,"['dance pop', 'pop']"
2020-02-22,44,Suicidal,YNW Melly,"['melodic rap', 'rap']"
2020-02-22,45,Homesick,Kane Brown,"['black americana', 'contemporary country', 'country', 'country road']"
2020-02-22,46,Hot,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
2020-02-22,47,Even Though I'm Leaving,Luke Combs,"['contemporary country', 'country']"
2020-02-22,48,I Hope,Gabby Barrett,['contemporary country']
2020-02-22,49,Sum 2 Prove,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-02-22,50,South Of The Border,Ed Sheeran,[]
2020-02-22,51,Bandit,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2020-02-22,52,Heartache Medication,Jon Pardi,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-02-22,53,Make Me Want To,Jimmie Allen,"['black americana', 'contemporary country', 'country road', 'modern country rock']"
2020-02-22,54,BEST ON EARTH,Russ,"['hawaiian hip hop', 'pop rap']"
2020-02-22,55,Heart On Ice,Rod Wave,['florida rap']
2020-02-22,56,Slide,H.E.R.,"['r&b', 'rap']"
2020-02-22,57,Know Your Worth,Khalid,"['pop', 'pop r&b']"
2020-02-22,58,Say So,Doja Cat,"['dance pop', 'pop']"
2020-02-22,59,Out West,JACKBOYS,['pop rap']
2020-02-22,60,Nobody But You,Blake Shelton Duet With Gwen Stefani,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2020-02-22,61,I Do It,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2020-02-22,62,Blueberry Faygo,Lil Mosey,"['melodic rap', 'rap conscient']"
2020-02-22,63,TOES,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-02-22,64,What She Wants Tonight,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-02-22,65,VIBEZ,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-02-22,66,I Wish Grandpas Never Died,Riley Green,"['contemporary country', 'country road', 'modern country pop', 'modern country rock']"
2020-02-22,67,More Hearts Than Mine,Ingrid Andress,"['contemporary country', 'country pop']"
2020-02-22,68,Run,Joji,['viral pop']
2020-02-22,69,We Back,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-02-22,70,P*$$y Fairy (OTW),Jhene Aiko,['r&b']
2020-02-22,71,Before You Go,Lewis Capaldi,"['pop', 'uk pop']"
2020-02-22,72,B.I.T.C.H.,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2020-02-22,73,Heartless,Diplo Presents Thomas Wesley,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']"
2020-02-22,74,Rodeo,Lil Nas,['lgbtq+ hip hop']
2020-02-22,75,Homemade,Jake Owen,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-02-22,76,Slow Dance In A Parking Lot,Jordan Davis,['contemporary country']
2020-02-22,77,I Hope You're Happy Now,Carly Pearce,"['contemporary country', 'country', 'country road']"
2020-02-22,78,Ridin' Roads,Dustin Lynch,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-02-22,79,Make No Sense,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
2020-02-22,80,Loyal,PARTYNE,"['r&b', 'rap', 'urban contemporary']"
2020-02-22,81,Chasin' You,Morgan Wallen,['contemporary country']
2020-02-22,82,SUGAR,BrockHampton,"['boy band', 'rap']"
2020-02-22,83,KEII,Anuel AA,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
2020-02-22,84,Futsal Shuffle 2020,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-02-22,85,Dive Bar,Garth Brooks,[]
2020-02-22,86,homecoming queen?,Kelsea Ballerini,"['contemporary country', 'country']"
2020-02-22,87,Rare,Selena Gomez,"['pop', 'post-teen pop']"
2020-02-22,88,No Idea,Don Toliver,"['pop rap', 'rap', 'trap']"
2020-02-22,89,Come Thru,Summer Walker,"['r&b', 'rap']"
2020-02-22,90,Believe,Meek Mill,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2020-02-22,91,Vete,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2020-02-22,92,Catch,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-02-22,93,Into The Unknown,Idina Menzel,"['hollywood', 'movie tunes', 'show tunes']"
2020-02-22,94,Start Wit Me,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-02-22,95,Easy,DaniLeigh,"['pop r&b', 'r&b', 'rap latina']"
2020-02-22,96,Whats Poppin,Jack Harlow,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
