date,rank,song_title,artist,genres
2019-10-05,1,Truth Hurts,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2019-10-05,2,Senorita,Shawn Mendes ,"['canadian pop', 'pop', 'viral pop']"
2019-10-05,3,Someone You Loved,Lewis Capaldi,"['pop', 'uk pop']"
2019-10-05,4,Ran$om,Lil Tecca,"['melodic rap', 'pluggnb', 'rap']"
2019-10-05,5,No Guidance,Chris Brown ,"['r&b', 'rap']"
2019-10-05,6,Panini,Lil Nas ,['lgbtq+ hip hop']
2019-10-05,7,Bad Guy,Billie Eilish,"['art pop', 'pop']"
2019-10-05,8,Circles,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-05,9,Goodbyes,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-05,10,Old Town Road,Lil Nas ,['lgbtq+ hip hop']
2019-10-05,11,I Don't Care,Ed Sheeran ,[]
2019-10-05,12,Talk,Khalid,"['pop', 'pop r&b']"
2019-10-05,13,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-05,14,Sucker,Jonas Brothers,"['boy band', 'pop']"
2019-10-05,15,Beautiful People,Ed Sheeran ,[]
2019-10-05,16,Money In The Grave,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2019-10-05,17,INTRO,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2019-10-05,18,Suge,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2019-10-05,19,Boyfriend,Ariana Grande ,['pop']
2019-10-05,20,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj ","['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2019-10-05,21,Baby,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2019-10-05,22,Memories,Maroon 5,['pop']
2019-10-05,23,You Need To Calm Down,Taylor Swift,['pop']
2019-10-05,24,My Type,Saweetie,"['cali rap', 'trap queen']"
2019-10-05,25,Take What You Want,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-05,26,How Do You Sleep?,Sam Smith,"['pop', 'uk pop']"
2019-10-05,27,Dancing With A Stranger,Sam Smith ,"['pop', 'uk pop']"
2019-10-05,28,Only Human,Jonas Brothers,"['boy band', 'pop']"
2019-10-05,29,On Chill,Wale ,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']"
2019-10-05,30,The Git Up,Blanco Brown,"['black americana', 'country rap']"
2019-10-05,31,If I Can't Have You,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2019-10-05,32,Trampoline,SHAED,['electropop']
2019-10-05,33,Wow.,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-05,34,Without Me,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2019-10-05,35,Hot,Young Thug ,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
2019-10-05,36,Enemies,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-05,37,Camelot,NLE Choppa,"['memphis hip hop', 'rap']"
2019-10-05,38,223's,YNW Melly ,"['melodic rap', 'rap']"
2019-10-05,39,I Don't Know About You,Chris Lane,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,40,The London,"Young Thug, J. Cole ","['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
2019-10-05,41,Cash Shit,Megan Thee Stallion ,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2019-10-05,42,Pop Out,Polo G ,"['chicago rap', 'rap']"
2019-10-05,43,Good As Hell,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2019-10-05,44,Lover,Taylor Swift,['pop']
2019-10-05,45,Beer Never Broke My Heart,Luke Combs,"['contemporary country', 'country']"
2019-10-05,46,Speechless,Dan + Shay,"['contemporary country', 'country', 'country road']"
2019-10-05,47,One Thing Right,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2019-10-05,48,Saint-Tropez,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-05,49,Time,NF,"['hip hop', 'pop rap']"
2019-10-05,50,Knockin' Boots,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,51,Living,Dierks Bentley,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,52,Don't Call Me Angel (Charlie's Angels),"Ariana Grande, Miley Cyrus ",['pop']
2019-10-05,53,Hollywood's Bleeding,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-05,54,Prayed For You,Matt Stell,"['arkansas country', 'contemporary country', 'country pop', 'modern country rock']"
2019-10-05,55,Liar,Camila Cabello,"['dance pop', 'pop']"
2019-10-05,56,Ballin',Mustard ,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2019-10-05,57,Heat,Chris Brown ,"['r&b', 'rap']"
2019-10-05,58,Even Though I'm Leaving,Luke Combs,"['contemporary country', 'country']"
2019-10-05,59,Die For Me,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-05,60,Graveyard,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2019-10-05,61,Motivation,Normani,"['pop', 'r&b']"
2019-10-05,62,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna ","['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
2019-10-05,63,On The Road,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-05,64,One Man Band,Old Dominion,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,65,Love You Too Late,Cole Swindell,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,66,Southbound,Carrie Underwood,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']"
2019-10-05,67,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna ","['panamanian pop', 'reggaeton', 'trap latino', 'urbano latino']"
2019-10-05,68,Good Vibes,Chris Janson,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,69,Lalala,Y2K ,"['pop rap', 'viral rap']"
2019-10-05,70,Callaita,Bad Bunny ,"['reggaeton', 'trap latino', 'urbano latino']"
2019-10-05,71,Baby Sitter,DaBaby ,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2019-10-05,72,The Ones That Didn't Make It Back Home,Justin Moore,"['arkansas country', 'contemporary country', 'country', 'country road']"
2019-10-05,73,Bad Bad Bad,Young Thug ,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
2019-10-05,74,Playing Games,Summer Walker,"['r&b', 'rap']"
2019-10-05,75,Every Little Thing,Russell Dickerson,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,76,Tip Of My Tongue,Kenny Chesney,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,77,Right Back,Khalid ,"['pop', 'pop r&b']"
2019-10-05,78,No Me Conoce,"Jhay Cortez, J Balvin ","['reggaeton', 'trap latino', 'urbano latino']"
2019-10-05,79,Hot Girl Bummer,blackbear,['pop']
2019-10-05,80,Self Control,YoungBoy Never Broke Again,"['baton rouge rap', 'rap']"
2019-10-05,81,What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,82,F.N,Lil Tjay,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']"
2019-10-05,83,Behind Barz,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2019-10-05,84,Did It Again,Lil Tecca,"['melodic rap', 'pluggnb', 'rap']"
2019-10-05,85,Remember You Young,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,86,Adicto,"Tainy, Anuel AA ","['pop reggaeton', 'reggaeton', 'trap latino', 'urbano latino']"
2019-10-05,87,Hate Me,Ellie Goulding ,"['indietronica', 'metropopolis', 'pop', 'uk pop']"
2019-10-05,88,A Thousand Bad Times,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-10-05,89,What If I Never Get Over You,Lady Antebellum,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']"
2019-10-05,90,Wish Wish,DJ Khaled ,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2019-10-05,91,We Were,Keith Urban,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,92,Higher Love,Kygo ,"['edm', 'pop', 'pop dance', 'tropical house']"
2019-10-05,93,Stuck In A Dream,Lil Mosey ,"['melodic rap', 'rap conscient']"
2019-10-05,94,It's You,Ali Gatie,['canadian hip hop']
2019-10-05,95,Slide Away,Miley Cyrus,['pop']
2019-10-05,96,Loco Contigo,"DJ Snake, J. Balvin ","['edm', 'electronic trap', 'pop', 'pop dance']"
2019-10-05,97,Shameless,Camila Cabello,"['dance pop', 'pop']"
2019-10-05,98,Queen Of Mean,Sarah Jeffery,['movie tunes']
2019-10-05,99,Rearview Town,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-10-05,100,The Bones,Maren Morris,"['classic texas country', 'contemporary country']"
