date,rank,song_title,artist,genres
2019-12-14,1.0,Heartless,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2019-12-14,2.0,Circles,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-12-14,3.0,All I Want For Christmas Is You,Mariah Carey,"['dance pop', 'pop', 'urban contemporary']"
2019-12-14,4.0,Someone You Loved,Lewis Capaldi,"['pop', 'uk pop']"
2019-12-14,5.0,Memories,Maroon 5,['pop']
2019-12-14,6.0,Good As Hell,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2019-12-14,7.0,Roxanne,Arizona Zervas,"['indie pop rap', 'pop rap', 'rhode island rap']"
2019-12-14,8.0,Rockin' Around The Christmas Tree,Brenda Lee,"['adult standards', 'lounge', 'rockabilly']"
2019-12-14,9.0,Lose You To Love Me,Selena Gomez,"['pop', 'post-teen pop']"
2019-12-14,10.0,"10,000 Hours",Dan + Shay ,"['contemporary country', 'country', 'country road']"
2019-12-14,11.0,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2019-12-14,12.0,BOP,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2019-12-14,13.0,Dance Monkey,Tones And I,['australian pop']
2019-12-14,14.0,No Guidance,Chris Brown ,"['r&b', 'rap']"
2019-12-14,15.0,Senorita,Shawn Mendes ,"['canadian pop', 'pop', 'viral pop']"
2019-12-14,16.0,Ballin',Mustard ,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2019-12-14,17.0,Panini,Lil Nas ,['lgbtq+ hip hop']
2019-12-14,18.0,A Holly Jolly Christmas,Burl Ives,['american folk revival']
2019-12-14,19.0,Trampoline,SHAED,['electropop']
2019-12-14,20.0,HIGHEST IN THE ROOM,Travis Scott,"['hip hop', 'rap', 'slap house']"
2019-12-14,21.0,Bad Guy,Billie Eilish,"['art pop', 'pop']"
2019-12-14,22.0,Truth Hurts,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2019-12-14,23.0,Jingle Bell Rock,Bobby Helms,[]
2019-12-14,24.0,It's The Most Wonderful Time Of The Year,Andy Williams,"['adult standards', 'easy listening']"
2019-12-14,25.0,Everything I Wanted,Billie Eilish,"['art pop', 'pop']"
2019-12-14,26.0,Hot,Young Thug ,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
2019-12-14,27.0,Last Christmas,Wham!,"['new romantic', 'new wave pop', 'soft rock']"
