date,rank,song_title,artist,genres
2020-04-25,1,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-04-25,2,Toosie Slide,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2020-04-25,3,The Box,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-04-25,4,Don't Start Now,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2020-04-25,5,Say So,Doja Cat ,"['dance pop', 'pop']"
2020-04-25,6,Adore You,Harry Styles,['pop']
2020-04-25,7,Circles,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2020-04-25,8,Life Is Good,Future ,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2020-04-25,9,Intentions,Justin Bieber ,"['canadian pop', 'pop']"
2020-04-25,10,Everything I Wanted,Billie Eilish,"['art pop', 'pop']"
2020-04-25,11,Someone You Loved,Lewis Capaldi,"['pop', 'uk pop']"
2020-04-25,12,My Oh My,Camila Cabello ,"['dance pop', 'pop']"
2020-04-25,13,The Bones,Maren Morris,"['classic texas country', 'contemporary country']"
2020-04-25,14,Savage,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2020-04-25,15,Memories,Maroon 5,['pop']
2020-04-25,16,Blueberry Faygo,Lil Mosey,"['melodic rap', 'rap conscient']"
2020-04-25,17,I Hope,Gabby Barrett ,['contemporary country']
2020-04-25,18,Nobody But You,Blake Shelton Duet With Gwen Stefani,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2020-04-25,19,Roxanne,Arizona Zervas,"['indie pop rap', 'pop rap', 'rhode island rap']"
2020-04-25,20,Hot Girl Bummer,blackbear,['pop']
2020-04-25,21,Heartless,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-04-25,22,Falling,Trevor Daniel,['melodic rap']
2020-04-25,23,Level Of Concern,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2020-04-25,24,Dance Monkey,Tones And I,['australian pop']
2020-04-25,25,Chasin' You,Morgan Wallen,['contemporary country']
2020-04-25,26,Roses,SAINt JHN,"['melodic rap', 'slap house']"
2020-04-25,27,Ballin',Mustard ,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2020-04-25,28,Heart On Ice,Rod Wave,['florida rap']
2020-04-25,29,High Fashion,Roddy Ricch ,"['melodic rap', 'rap', 'trap']"
2020-04-25,30,Death Bed,Powfu ,"['sad lo-fi', 'sad rap']"
2020-04-25,31,RITMO (Bad Boys For Life),Black Eyed Peas ,"['dance pop', 'pop', 'pop rap']"
2020-04-25,32,More Hearts Than Mine,Ingrid Andress,"['contemporary country', 'country pop']"
2020-04-25,33,Stupid Love,Lady Gaga,"['art pop', 'dance pop', 'pop']"
2020-04-25,34,"10,000 Hours",Dan + Shay ,"['contemporary country', 'country', 'country road']"
2020-04-25,35,Break My Heart,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2020-04-25,36,Whats Poppin,Jack Harlow ,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
2020-04-25,37,Catch,Brett Young,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-04-25,38,Sunday Best,Surfaces,['bedroom soul']
2020-04-25,39,BOP,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-04-25,40,No Guidance,Chris Brown ,"['r&b', 'rap']"
2020-04-25,41,I Love Me,Demi Lovato,"['pop', 'post-teen pop']"
2020-04-25,42,I Hope You're Happy Now,Carly Pearce ,"['contemporary country', 'country', 'country road']"
2020-04-25,43,Slide,H.E.R. ,"['r&b', 'rap']"
2020-04-25,44,Beer Can't Fix,Thomas Rhett ,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-04-25,45,In Your Eyes,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-04-25,46,Dior,Pop Smoke,"['brooklyn drill', 'rap']"
2020-04-25,47,Suicidal,YNW Melly ,"['melodic rap', 'rap']"
2020-04-25,48,Does To Me,Luke Combs ,"['contemporary country', 'country']"
2020-04-25,49,Hard To Forget,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2020-04-25,50,Slow Dance In A Parking Lot,Jordan Davis,['contemporary country']
2020-04-25,51,Find My Way,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-04-25,52,BEST ON EARTH,Russ ,"['hawaiian hip hop', 'pop rap']"
2020-04-25,53,Sum 2 Prove,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-04-25,54,Stupid Again,Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
2020-04-25,55,After A Few,Travis Denning,"['contemporary country', 'country pop', 'modern country pop', 'modern country rock']"
2020-04-25,56,Godzilla,Eminem ,"['detroit hip hop', 'hip hop', 'rap']"
2020-04-25,57,Before You Go,Lewis Capaldi,"['pop', 'uk pop']"
2020-04-25,58,Supalonely,BENEE ,"['alt z', 'nz pop']"
2020-04-25,59,Boyfriend,Selena Gomez,"['pop', 'post-teen pop']"
2020-04-25,60,Walk Em Down,NLE Choppa ,"['memphis hip hop', 'rap']"
2020-04-25,61,Believe It,PARTYNE,"['r&b', 'rap', 'urban contemporary']"
2020-04-25,62,Yo Perreo Sola,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2020-04-25,63,Turks,"NAV, Gunna ","['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'trap']"
2020-04-25,64,Broke In A Minute,Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
2020-04-25,65,You Should Be Sad,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2020-04-25,66,Come Thru,Summer Walker ,"['r&b', 'rap']"
2020-04-25,67,Homemade,Jake Owen,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-04-25,68,Heartless,Diplo Presents Thomas Wesley ,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']"
2020-04-25,69,Tusa,Karol G ,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2020-04-25,70,P*$$y Fairy (OTW),Jhene Aiko,['r&b']
2020-04-25,71,Out West,JACKBOYS ,['pop rap']
2020-04-25,72,Be A Light,Thomas Rhett ,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-04-25,73,If The World Was Ending,JP Sa,"['alt z', 'canadian contemporary r&b', 'singer-songwriter pop']"
2020-04-25,74,Myron,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-04-25,75,Bluebird,Miranda Lambert,"['contemporary country', 'country', 'country dawn', 'country road']"
2020-04-25,76,The Other Side,SZA ,"['pop', 'r&b', 'rap']"
2020-04-25,77,What She Wants Tonight,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-04-25,78,Sigues Con El,Arcangel ,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']"
2020-04-25,79,Here And Now,Kenny Chesney,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-04-25,80,Die From A Broken Heart,Maddie ,"['contemporary country', 'country', 'country road']"
2020-04-25,81,Underdog,Alicia Keys,"['neo soul', 'pop', 'r&b']"
2020-04-25,82,Emotionally Scarred,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-04-25,83,That Way,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-04-25,84,DND,Polo G,"['chicago rap', 'rap']"
2020-04-25,85,July,Noah Cyrus ,"['alt z', 'pop']"
2020-04-25,86,Safaera,"Bad Bunny, Jowell ","['reggaeton', 'trap latino', 'urbano latino']"
2020-04-25,87,Ridin' Roads,Dustin Lynch,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-04-25,88,The Man,Taylor Swift,['pop']
2020-04-25,89,Oprah's Bank Account,"Lil Yachty, Drake ","['atl hip hop', 'melodic rap', 'rap', 'trap']"
2020-04-25,90,PTSD,G Herbo ,"['chicago drill', 'chicago rap', 'drill', 'trap']"
2020-04-25,91,Grace,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-04-25,92,P2,Lil Uzi Vert,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
2020-04-25,93,In Between,Scotty McCreery,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-04-25,94,Yummy,Justin Bieber,"['canadian pop', 'pop']"
2020-04-25,95,Captain Hook,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2020-04-25,96,Ride It.,Regard,"['pop dance', 'pop edm', 'slap house', 'uk dance']"
2020-04-25,97,B.I.T.C.H.,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2020-04-25,98,Girl Of My Dreams,Rod Wave,['florida rap']
2020-04-25,99,B.S.,Jhene Aiko ,['r&b']
2020-04-25,100,Boss Bitch,Doja Cat,"['dance pop', 'pop']"
