date,rank,song_title,artist,genres
2018-06-23,1.0,Nice For What,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-06-23,2.0,Psycho,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-06-23,3.0,I Like It,"Cardi B, Bad Bunny ","['pop', 'rap']"
2018-06-23,4.0,God's Plan,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-06-23,5.0,Girls Like You,Maroon 5 ,['pop']
2018-06-23,6.0,Lucid Dreams,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
,,Boo'd Up,Ella Mai,Need Manual Check
2018-06-23,8.0,The Middle,"Zedd, Maren Morris ","['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2018-06-23,9.0,No Tears Left To Cry,Ariana Grande,['pop']
2018-06-23,10.0,Meant To Be,Bebe Re,"['dance pop', 'pop']"
2018-06-23,11.0,Yes Indeed,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2018-06-23,12.0,This Is America,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']"
2018-06-23,13.0,Friends,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2018-06-23,14.0,Walk It Talk It,Migos ,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2018-06-23,15.0,Mine,Bazzi,['pop']
2018-06-23,16.0,In My Blood,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2018-06-23,17.0,Perfect,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2018-06-23,18.0,Look Alive,BlocBoy JB ,"['memphis hip hop', 'rap', 'tennessee hip hop', 'trap']"
2018-06-23,19.0,Never Be The Same,Camila Cabello,"['dance pop', 'pop']"
2018-06-23,20.0,Better Now,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-06-23,21.0,Whatever It Takes,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2018-06-23,22.0,Back To You,Selena Gomez,"['pop', 'post-teen pop']"
2018-06-23,23.0,Be Careful,Cardi B,"['pop', 'rap']"
2018-06-23,24.0,Rockstar,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-06-23,25.0,Delicate,Taylor Swift,['pop']
2018-06-23,26.0,Heaven,Kane Brown,"['black americana', 'contemporary country', 'country', 'country road']"
2018-06-23,27.0,Havana,Camila Cabello ,"['dance pop', 'pop']"
2018-06-23,28.0,I'm Upset,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-06-23,29.0,Wait,Maroon 5,['pop']
