date,rank,song_title,artist,genres
2019-04-13,1.0,Old Town Road,Lil Nas ,['lgbtq+ hip hop']
2019-04-13,2.0,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-04-13,3.0,7 Rings,Ariana Grande,['pop']
2019-04-13,4.0,Wow.,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-04-13,5.0,Without Me,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2019-04-13,6.0,Please Me,Cardi B ,"['pop', 'rap']"
2019-04-13,7.0,Bad Guy,Billie Eilish,"['art pop', 'pop']"
2019-04-13,8.0,Sucker,Jonas Brothers,"['boy band', 'pop']"
2019-04-13,9.0,Happier,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2019-04-13,10.0,Middle Child,J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
2019-04-13,11.0,Shallow,Lady Gaga ,"['art pop', 'dance pop', 'pop']"
2019-04-13,12.0,Eastside,"benny blanco, Halsey ",['pop']
2019-04-13,13.0,Thotiana,Blueface,"['cali rap', 'rap', 'trap']"
2019-04-13,14.0,Going Bad,Meek Mill ,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2019-04-13,15.0,Dancing With A Stranger,Sam Smith ,"['pop', 'uk pop']"
2019-04-13,16.0,Better,Khalid,"['pop', 'pop r&b']"
2019-04-13,17.0,High Hopes,Panic! At The Disco,"['modern rock', 'pop']"
2019-04-13,18.0,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,['pop']
2019-04-13,19.0,Sweet But Psycho,Ava Ma,['pop']
2019-04-13,20.0,Sicko Mode,Travis Scott,"['hip hop', 'rap', 'slap house']"
2019-04-13,21.0,Murder On My Mind,YNW Melly,"['melodic rap', 'rap']"
2019-04-13,22.0,A Lot,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2019-04-13,23.0,Girls Like You,Maroon 5 ,['pop']
2019-04-13,24.0,"Thank U, Next",Ariana Grande,['pop']
2019-04-13,25.0,Bury A Friend,Billie Eilish,"['art pop', 'pop']"
2019-04-13,26.0,Beautiful Crazy,Luke Combs,"['contemporary country', 'country']"
2019-04-13,27.0,Close To Me,Ellie Goulding ,"['indietronica', 'metropopolis', 'pop', 'uk pop']"
2019-04-13,28.0,Be Alright,Dean Lewis,"['australian pop', 'pop']"
2019-04-13,29.0,When The Party's Over,Billie Eilish,"['art pop', 'pop']"
2019-04-13,30.0,Drip Too Hard,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2019-04-13,31.0,Wish You Were Gay,Billie Eilish,"['art pop', 'pop']"
2019-04-13,32.0,You Say,Lauren Daigle,"['ccm', 'christian alternative rock', 'christian music']"
2019-04-13,33.0,Pure Water,Mustard ,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2019-04-13,34.0,Better Now,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-04-13,35.0,Xanny,Billie Eilish,"['art pop', 'pop']"
2019-04-13,36.0,Money,Cardi B,"['pop', 'rap']"
2019-04-13,37.0,Look Back At It,A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']"
2019-04-13,38.0,Envy Me,Calboy,"['chicago rap', 'melodic rap']"
2019-04-13,39.0,Talk,Khalid,"['pop', 'pop r&b']"
2019-04-13,40.0,Youngblood,5 Seconds Of Summer,"['boy band', 'pop']"
2019-04-13,41.0,You Should See Me In A Crown,Billie Eilish,"['art pop', 'pop']"
2019-04-13,42.0,Baby Shark,Pinkfong,"['cartoon', ""children's music"", 'dong-yo']"
2019-04-13,43.0,My Strange Addiction,Billie Eilish,"['art pop', 'pop']"
2019-04-13,44.0,Racks In The Middle,Nipsey Hussle ,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2019-04-13,45.0,MIA,Bad Bunny ,"['reggaeton', 'trap latino', 'urbano latino']"
2019-04-13,46.0,All The Good Girls Go To Hell,Billie Eilish,"['art pop', 'pop']"
2019-04-13,47.0,Act Up,City Girls,"['scam rap', 'trap queen']"
