date,rank,song_title,artist,genres
2019-07-27,1.0,Old Town Road,Lil Nas ,['lgbtq+ hip hop']
2019-07-27,2.0,Bad Guy,Billie Eilish,"['art pop', 'pop']"
2019-07-27,3.0,I Don't Care,Ed Sheeran ,[]
2019-07-27,4.0,Senorita,Shawn Mendes ,"['canadian pop', 'pop', 'viral pop']"
2019-07-27,5.0,Talk,Khalid,"['pop', 'pop r&b']"
2019-07-27,6.0,Truth Hurts,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2019-07-27,7.0,Goodbyes,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-07-27,8.0,Sucker,Jonas Brothers,"['boy band', 'pop']"
2019-07-27,9.0,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-07-27,10.0,No Guidance,Chris Brown ,"['r&b', 'rap']"
2019-07-27,11.0,Suge,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2019-07-27,12.0,Money In The Grave,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2019-07-27,13.0,If I Can't Have You,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2019-07-27,14.0,Wow.,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-07-27,15.0,You Need To Calm Down,Taylor Swift,['pop']
2019-07-27,16.0,"Hey Look Ma, I Made It",Panic! At The Disco,"['modern rock', 'pop']"
2019-07-27,17.0,Dancing With A Stranger,Sam Smith ,"['pop', 'uk pop']"
2019-07-27,18.0,The Git Up,Blanco Brown,"['black americana', 'country rap']"
2019-07-27,19.0,Beautiful People,Ed Sheeran ,[]
2019-07-27,20.0,God's Country,Blake Shelton,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2019-07-27,21.0,Without Me,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2019-07-27,22.0,Pop Out,Polo G ,"['chicago rap', 'rap']"
,,Ran$om,Lil Tecca,Need Manual Check
2019-07-27,24.0,Beer Never Broke My Heart,Luke Combs,"['contemporary country', 'country']"
2019-07-27,25.0,Cross Me,Ed Sheeran ,[]
2019-07-27,26.0,Someone You Loved,Lewis Capaldi,"['pop', 'uk pop']"
2019-07-27,27.0,Happier,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2019-07-27,28.0,The London,"Young Thug, J. Cole ","['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
2019-07-27,29.0,Panini,Lil Nas ,['lgbtq+ hip hop']
2019-07-27,30.0,7 Rings,Ariana Grande,['pop']
2019-07-27,31.0,Sweet But Psycho,Ava Ma,['pop']
2019-07-27,32.0,Never Really Over,Katy Perry,['pop']
2019-07-27,33.0,Whiskey Glasses,Morgan Wallen,['contemporary country']
2019-07-27,34.0,Speechless,Dan + Shay,"['contemporary country', 'country', 'country road']"
2019-07-27,35.0,High Hopes,Panic! At The Disco,"['modern rock', 'pop']"
