date,rank,song_title,artist,genres
2019-01-05,1.0,"Thank U, Next",Ariana Grande,['pop']
2019-01-05,2.0,Without Me,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2019-01-05,3.0,All I Want For Christmas Is You,Mariah Carey,"['dance pop', 'pop', 'urban contemporary']"
2019-01-05,4.0,Sicko Mode,Travis Scott,"['hip hop', 'rap', 'slap house']"
2019-01-05,5.0,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-01-05,6.0,High Hopes,Panic! At The Disco,"['modern rock', 'pop']"
2019-01-05,7.0,Happier,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2019-01-05,8.0,Jingle Bell Rock,Bobby Helms,[]
2019-01-05,9.0,Rockin' Around The Christmas Tree,Brenda Lee,"['adult standards', 'lounge', 'rockabilly']"
2019-01-05,10.0,A Holly Jolly Christmas,Burl Ives,['american folk revival']
2019-01-05,11.0,The Christmas Song (Merry Christmas To You),Nat King Cole,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']"
2019-01-05,12.0,Drip Too Hard,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2019-01-05,13.0,It's The Most Wonderful Time Of The Year,Andy Williams,"['adult standards', 'easy listening']"
2019-01-05,14.0,Girls Like You,Maroon 5 ,['pop']
2019-01-05,15.0,ZEZE,Kodak Black ,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
2019-01-05,16.0,Rudolph The Red-Nosed Reindeer,Gene Autry,"['classic oklahoma country', 'cowboy western', 'traditional country', 'western swing', 'yodeling']"
2019-01-05,17.0,Mo Bamba,Sheck Wes,"['pop rap', 'rap', 'trap']"
2019-01-05,18.0,Wake Up In The Sky,Gucci Mane ,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2019-01-05,19.0,Money,Cardi B,"['pop', 'rap']"
2019-01-05,20.0,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
2019-01-05,21.0,Eastside,"benny blanco, Halsey ",['pop']
2019-01-05,22.0,Breathin,Ariana Grande,['pop']
2019-01-05,23.0,Better Now,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-01-05,24.0,Youngblood,5 Seconds Of Summer,"['boy band', 'pop']"
2019-01-05,25.0,Last Christmas,Wham!,"['new romantic', 'new wave pop', 'soft rock']"
2019-01-05,26.0,Sleigh Ride,The Ronettes,"['brill building pop', 'classic girl group', 'motown', 'rock-and-roll']"
2019-01-05,27.0,Lucid Dreams,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2019-01-05,28.0,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,"['classic oklahoma country', 'cowboy western', 'traditional country', 'western swing', 'yodeling']"
2019-01-05,29.0,Feliz Navidad,Jose Feliciano,"['latin pop', 'puerto rican pop']"
2019-01-05,30.0,Taki Taki,DJ Snake ,"['edm', 'electronic trap', 'pop', 'pop dance']"
2019-01-05,31.0,MIA,Bad Bunny ,"['reggaeton', 'trap latino', 'urbano latino']"
,,(There's No Place Like) Home For The Holidays,Perry Como,Need Manual Check
2019-01-05,33.0,Leave Me Alone,Flipp Dinero,"['melodic rap', 'trap']"
2019-01-05,34.0,White Christmas,Bing Crosby,"['adult standards', 'easy listening', 'lounge']"
,,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,Need Manual Check
2019-01-05,36.0,Going Bad,Meek Mill ,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2019-01-05,37.0,A Lot,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2019-01-05,38.0,Trip,Ella Mai,"['r&b', 'rap', 'uk contemporary r&b']"
2019-01-05,39.0,I Like It,"Cardi B, Bad Bunny ","['pop', 'rap']"
2019-01-05,40.0,Blue Christmas,Elvis Presley,"['rock-and-roll', 'rockabilly']"
2019-01-05,41.0,Speechless,Dan + Shay,"['contemporary country', 'country', 'country road']"
2019-01-05,42.0,Happy Xmas (War Is Over),John ,"['classic rock', 'rock']"
2019-01-05,43.0,Christmas (Baby Please Come Home),Darlene Love,[]
2019-01-05,44.0,Underneath The Tree,Kelly Clarkson,"['dance pop', 'pop', 'talent show']"
2019-01-05,45.0,Run Rudolph Run,Chuck Berry,"['blues', 'blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']"
2019-01-05,46.0,Natural,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2019-01-05,47.0,Wow.,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-01-05,48.0,Love Lies,Khalid ,"['pop', 'pop r&b']"
2019-01-05,49.0,Jingle Bells,Frank Sinatra,"['adult standards', 'easy listening', 'lounge']"
2019-01-05,50.0,Beautiful,Bazzi ,['pop']
2019-01-05,51.0,Better,Khalid,"['pop', 'pop r&b']"
2019-01-05,52.0,Shallow,Lady Gaga ,"['art pop', 'dance pop', 'pop']"
2019-01-05,53.0,Cozy Little Christmas,Katy Perry,['pop']
2019-01-05,54.0,She Got The Best Of Me ,Luke Combs,"['contemporary country', 'country']"
2019-01-05,55.0,The Christmas Song,Lauren Daigle,"['ccm', 'christian alternative rock', 'christian music']"
2019-01-05,56.0,Uproar,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2019-01-05,57.0,Swervin,A Boogie Wit da Hoodie ,"['melodic rap', 'rap', 'trap']"
2019-01-05,58.0,Can't Leave Without It,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2019-01-05,59.0,You Say,Lauren Daigle,"['ccm', 'christian alternative rock', 'christian music']"
2019-01-05,60.0,Close To Me,Ellie Goulding ,"['indietronica', 'metropopolis', 'pop', 'uk pop']"
2019-01-05,61.0,Best Shot,Jimmie Allen,"['black americana', 'contemporary country', 'country road', 'modern country rock']"
2019-01-05,62.0,Dangerous,Meek Mill ,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2019-01-05,63.0,Be Alright,Dean Lewis,"['australian pop', 'pop']"
2019-01-05,64.0,Drunk Me,Mitchell Tenpenny,"['contemporary country', 'country road', 'heartland rock', 'modern country rock']"
2019-01-05,65.0,Startender,A Boogie Wit da Hoodie ,"['melodic rap', 'rap', 'trap']"
2019-01-05,66.0,Look Back At It,A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']"
2019-01-05,67.0,All My Friends,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2019-01-05,68.0,BAD!,,[]
2019-01-05,69.0,Backin' It Up,Pardison Fontaine ,['upstate ny rap']
2019-01-05,70.0,Break Da Law,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2019-01-05,71.0,Imagine,Ariana Grande,['pop']
2019-01-05,72.0,Talk To Me,Tory Lanez ,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
2019-01-05,73.0,Monster,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2019-01-05,74.0,Calling My Spirit,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
2019-01-05,75.0,Consequences,Camila Cabello,"['dance pop', 'pop']"
2019-01-05,76.0,Armed And Dangerous,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2019-01-05,77.0,Arms Around You,,[]
2019-01-05,78.0,Nothing Breaks Like A Heart,Mark Ronson ,['pop soul']
2019-01-05,79.0,Sixteen,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-01-05,80.0,Burning Man,Dierks Bentley ,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-01-05,81.0,Beautiful Crazy,Luke Combs,"['contemporary country', 'country']"
2019-01-05,82.0,When The Party's Over,Billie Eilish,"['art pop', 'pop']"
2019-01-05,83.0,Sweet But Psycho,Ava Ma,['pop']
2019-01-05,84.0,This Feeling,The Chainsmokers ,['pop']
2019-01-05,85.0,You,Jacquees,"['atl hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'trap']"
2019-01-05,86.0,1.5,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2019-01-05,87.0,Girl Like You,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-01-05,88.0,Out For The Night,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2019-01-05,89.0,Good Girl,Dustin Lynch,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-01-05,90.0,No Stylist,French Montana ,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2019-01-05,91.0,Lovely,Billie Eilish ,"['art pop', 'pop']"
2019-01-05,92.0,Ella Quiere Beber,Anuel AA ,"['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
2019-01-05,93.0,Gun Smoke,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2019-01-05,94.0,Demons And Angels,A Boogie Wit da Hoodie ,"['melodic rap', 'rap', 'trap']"
2019-01-05,95.0,ASMR,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2019-01-05,96.0,Last Shot,Kip Moore,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-01-05,97.0,Fine China,Future ,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2019-01-05,98.0,Envy Me,Calboy,"['chicago rap', 'melodic rap']"
2019-01-05,99.0,Lost In Japan,Shawn Mendes ,"['canadian pop', 'pop', 'viral pop']"
2019-01-05,100.0,This Is It,Scotty McCreery,"['contemporary country', 'country', 'country road', 'modern country rock']"
