date,rank,song_title,artist,genres
2016-02-13,1.0,Love Yourself,Justin Bieber,"['canadian pop', 'pop']"
2016-02-13,2.0,Sorry,Justin Bieber,"['canadian pop', 'pop']"
2016-02-13,3.0,Stressed Out,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-02-13,4.0,Hello,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']"
2016-02-13,5.0,My House,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']"
2016-02-13,6.0,Roses,The Chainsmokers ,['pop']
2016-02-13,7.0,Hands To Myself,Selena Gomez,"['pop', 'post-teen pop']"
2016-02-13,8.0,Same Old Love,Selena Gomez,"['pop', 'post-teen pop']"
2016-02-13,9.0,Work,Rihanna ,"['barbadian pop', 'pop', 'urban contemporary']"
2016-02-13,10.0,Here,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2016-02-13,11.0,Stitches,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2016-02-13,12.0,"Me, Myself & I",G-Eazy ,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
2016-02-13,13.0,In The Night,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2016-02-13,14.0,Hotline Bling,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-02-13,15.0,Like I'm Gonna Lose You,Meghan Trainor ,"['hip pop', 'pop']"
2016-02-13,16.0,Don't,Bryson Tiller,"['kentucky hip hop', 'r&b', 'rap']"
2016-02-13,17.0,What Do You Mean?,Justin Bieber,"['canadian pop', 'pop']"
2016-02-13,18.0,Cake By The Ocean,DNCE,"['dance pop', 'pop']"
2016-02-13,19.0,White Iverson,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2016-02-13,20.0,Jumpman,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-02-13,21.0,The Hills,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2016-02-13,22.0,One Call Away,Charlie Puth,"['pop', 'viral pop']"
2016-02-13,23.0,Antidote,Travis Scott,"['hip hop', 'rap', 'slap house']"
2016-02-13,24.0,Hide Away,Daya,"['alt z', 'pop']"
2016-02-13,25.0,I Know What You Did Last Summer,Shawn Mendes ,"['canadian pop', 'pop', 'viral pop']"
2016-02-13,26.0,Die A Happy Man,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-02-13,27.0,Say It,Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
2016-02-13,28.0,679,Fetty Wap ,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-02-13,29.0,When We Were Young,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']"
2016-02-13,30.0,Break Up In A Small Town,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2016-02-13,31.0,BEx's & Oh's,Elle King,"['country']"
2016-02-13,32.0,On My Mind,Ellie Goulding,"['indietronica', 'metropopolis', 'pop', 'uk pop']"
2016-02-13,33.0,Down In The DM,Yo Gotti ,"['dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2016-02-13,34.0,Wildest Dreams,Taylor Swift,['pop']
2016-02-13,35.0,Can't Feel My Face,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2016-02-13,36.0,Lean On,Major Lazer ,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']"
2016-02-13,37.0,Stand By You,Rachel Platten,"['post-teen pop', 'viral pop']"
2016-02-13,38.0,Home Alone Tonight,Luke Bryan ,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-02-13,39.0,Watch Me,Silento,"['chicago bop', 'pinoy hip hop']"
2016-02-13,40.0,Exchange,Bryson Tiller,"['kentucky hip hop', 'r&b', 'rap']"
2016-02-13,41.0,See You Again,Wiz Khalifa ,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-02-13,42.0,No Role Modelz,J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
2016-02-13,43.0,Perfect,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']"
2016-02-13,44.0,Out Of The Woods,Taylor Swift,['pop']
2016-02-13,45.0,Adventure Of A Lifetime,Coldplay,"['permanent wave', 'pop']"
2016-02-13,46.0,Again,Fetty Wap,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-02-13,47.0,Confident,Demi Lovato,"['pop', 'post-teen pop']"
2016-02-13,48.0,Back To Sleep,Chris Brown,"['r&b', 'rap']"
2016-02-13,49.0,Best Friend,Young Thug,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
2016-02-13,50.0,Stay A Little Longer,Brothers Osborne,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern southern rock']"
2016-02-13,51.0,Irresistible,Fall Out Boy,"['emo', 'modern rock', 'pop', 'rock']"
2016-02-13,52.0,Get Ugly,Jason Derulo,"['dance pop', 'pop']"
2016-02-13,53.0,Oui,Jeremih,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
2016-02-13,54.0,Sugar,Robin Schulz ,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']"
2016-02-13,55.0,Backroad Song,Granger Smith,"['classic texas country', 'contemporary country', 'country road', 'modern country rock']"
2016-02-13,56.0,Bake Sale,Wiz Khalifa ,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-02-13,57.0,7 Years,Lukas Graham,"['danish pop', 'scandipop']"
2016-02-13,58.0,Heartbeat,Carrie Underwood,"['classic oklahoma country', 'contemporary country', 'country', 'country dawn', 'dance pop', 'pop']"
2016-02-13,59.0,I Took A Pill In Ibiza,Mike Posner,"['dance pop', 'pop', 'pop dance', 'pop rap']"
2016-02-13,60.0,You Should Be Here,Cole Swindell,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-02-13,61.0,Break On Me.,Keith Urban,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road', 'modern country rock']"
2016-02-13,62.0,Drunk On Your Love,Brett Eldredge,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-02-13,63.0,Beautiful Drug,Zac Brown Band,"['contemporary country', 'country', 'country road', 'modern country rock']"
2016-02-13,64.0,Watch Out,2 Chainz,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-02-13,65.0,Walking On A Dream,Empire Of The Sun,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']"
2016-02-13,66.0,Dibs,Kelsea Ballerini,"['contemporary country', 'country']"
2016-02-13,67.0,2 Phones,Kevin Gates,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2016-02-13,68.0,I Love This Life,LOCASH,"['contemporary country', 'country rap', 'country road', 'modern country rock']"
2016-02-13,69.0,Confession,Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
2016-02-13,70.0,Good To Be Alive (Hallelujah),Andy Grammer,"['neo mellow', 'post-teen pop', 'viral pop']"
2016-02-13,71.0,Big Rings,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-02-13,72.0,We Went,Randy Houser,"['contemporary country', 'country', 'country road']"
2016-02-13,73.0,I Got The Boy,Jana Kramer,"['contemporary country', 'country', 'country dawn', 'country road']"
2016-02-13,74.0,The Fix,Nelly ,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']"
2016-02-13,75.0,Let It Go,James Bay,"['neo mellow', 'pop', 'uk pop']"
2016-02-13,76.0,Nobody To Blame,Chris Stapleton,"['contemporary country', 'outlaw country']"
2016-02-13,77.0,Sorry Not Sorry,Bryson Tiller,"['kentucky hip hop', 'r&b', 'rap']"
2016-02-13,78.0,Do It Like Me,DLOW,['chicago bop']
2016-02-13,79.0,Bang My Head,David Guetta ,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
