date,rank,song_title,artist,genres
2019-08-24,1.0,Bad Guy,Billie Eilish,"['art pop', 'pop']"
2019-08-24,2.0,Senorita,Shawn Mendes ,"['canadian pop', 'pop', 'viral pop']"
2019-08-24,3.0,Old Town Road,Lil Nas ,['lgbtq+ hip hop']
2019-08-24,4.0,Truth Hurts,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2019-08-24,5.0,Talk,Khalid,"['pop', 'pop r&b']"
2019-08-24,6.0,No Guidance,Chris Brown ,"['r&b', 'rap']"
2019-08-24,7.0,I Don't Care,Ed Sheeran ,[]
,,Ran$om,Lil Tecca,Need Manual Check
2019-08-24,9.0,Goodbyes,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-08-24,10.0,If I Can't Have You,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2019-08-24,11.0,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj ","['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2019-08-24,12.0,Sucker,Jonas Brothers,"['boy band', 'pop']"
2019-08-24,13.0,Money In The Grave,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2019-08-24,14.0,Someone You Loved,Lewis Capaldi,"['pop', 'uk pop']"
2019-08-24,15.0,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-08-24,16.0,Suge,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2019-08-24,17.0,The Git Up,Blanco Brown,"['black americana', 'country rap']"
2019-08-24,18.0,You Need To Calm Down,Taylor Swift,['pop']
2019-08-24,19.0,Boyfriend,Ariana Grande ,['pop']
2019-08-24,20.0,Beautiful People,Ed Sheeran ,[]
2019-08-24,21.0,"Hey Look Ma, I Made It",Panic! At The Disco,"['modern rock', 'pop']"
2019-08-24,22.0,Dancing With A Stranger,Sam Smith ,"['pop', 'uk pop']"
2019-08-24,23.0,Beer Never Broke My Heart,Luke Combs,"['contemporary country', 'country']"
2019-08-24,24.0,Pop Out,Polo G ,"['chicago rap', 'rap']"
2019-08-24,25.0,Without Me,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2019-08-24,26.0,Wow.,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-08-24,27.0,The London,"Young Thug, J. Cole ","['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
2019-08-24,28.0,Speechless,Dan + Shay,"['contemporary country', 'country', 'country road']"
2019-08-24,29.0,7 Rings,Ariana Grande,['pop']
2019-08-24,30.0,Happier,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2019-08-24,31.0,All To Myself,Dan + Shay,"['contemporary country', 'country', 'country road']"
2019-08-24,32.0,Knockin' Boots,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-08-24,33.0,My Type,Saweetie,"['cali rap', 'trap queen']"
2019-08-24,34.0,Baby,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2019-08-24,35.0,God's Country,Blake Shelton,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2019-08-24,36.0,Panini,Lil Nas ,['lgbtq+ hip hop']
2019-08-24,37.0,How Do You Sleep?,Sam Smith,"['pop', 'uk pop']"
2019-08-24,38.0,Whiskey Glasses,Morgan Wallen,['contemporary country']
2019-08-24,39.0,Cash Shit,Megan Thee Stallion ,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2019-08-24,40.0,Shotta Flow,NLE Choppa,"['memphis hip hop', 'rap']"
2019-08-24,41.0,Rearview Town,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2019-08-24,42.0,Sweet But Psycho,Ava Ma,['pop']
2019-08-24,43.0,Otro Trago,"Sech, Darell, Nicky Jam, Ozuna ","['panamanian pop', 'reggaeton', 'trap latino', 'urbano latino']"
2019-08-24,44.0,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna ","['reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino', 'urbano latino']"
2019-08-24,45.0,Better,Khalid,"['pop', 'pop r&b']"
