date,rank,song_title,artist,genres
2018-11-03,1.0,Girls Like You,Maroon 5 ,['pop']
2018-11-03,2.0,Sicko Mode,Travis Scott,"['hip hop', 'rap', 'slap house']"
2018-11-03,3.0,Lucid Dreams,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2018-11-03,4.0,Happier,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2018-11-03,5.0,Better Now,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-11-03,6.0,ZEZE,Kodak Black ,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
2018-11-03,7.0,Youngblood,5 Seconds Of Summer,"['boy band', 'pop']"
2018-11-03,8.0,Drip Too Hard,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2018-11-03,9.0,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-11-03,10.0,Love Lies,Khalid ,"['pop', 'pop r&b']"
2018-11-03,11.0,Taki Taki,DJ Snake ,"['edm', 'electronic trap', 'pop', 'pop dance']"
2018-11-03,12.0,Without Me,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2018-11-03,13.0,MIA,Bad Bunny ,"['reggaeton', 'trap latino', 'urbano latino']"
2018-11-03,14.0,Shallow,Lady Gaga ,"['art pop', 'dance pop', 'pop']"
2018-11-03,15.0,Natural,Imagine Dragons,"['modern rock', 'pop', 'rock']"
2018-11-03,16.0,Mo Bamba,Sheck Wes,"['pop rap', 'rap', 'trap']"
2018-11-03,17.0,I Like It,"Cardi B, Bad Bunny ","['pop', 'rap']"
2018-11-03,18.0,Trip,Ella Mai,"['r&b', 'rap', 'uk contemporary r&b']"
2018-11-03,19.0,Taste,Tyga ,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-11-03,20.0,Eastside,"benny blanco, Halsey ",['pop']
2018-11-03,21.0,High Hopes,Panic! At The Disco,"['modern rock', 'pop']"
2018-11-03,22.0,Nonstop,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-11-03,23.0,In My Feelings,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2018-11-03,24.0,God Is A Woman,Ariana Grande,['pop']
2018-11-03,25.0,FEFE,6i,['emo rap']
2018-11-03,26.0,Fine China,Future ,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2018-11-03,27.0,Yes Indeed,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2018-11-03,28.0,Back To You,Selena Gomez,"['pop', 'post-teen pop']"
2018-11-03,29.0,Big Bank,YG ,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-11-03,30.0,Broken,lovelytheband,"['modern alternative rock', 'modern rock', 'pov: indie']"
2018-11-03,31.0,Beautiful,Bazzi ,['pop']
2018-11-03,32.0,Boo'd Up,Ella Mai,"['r&b', 'rap', 'uk contemporary r&b']"
2018-11-03,33.0,Uproar,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2018-11-03,34.0,Better,Khalid,"['pop', 'pop r&b']"
2018-11-03,35.0,I Love It,Kanye West ,"['chicago rap', 'hip hop', 'rap']"
2018-11-03,36.0,I'm A Mess,Bebe Re,"['dance pop', 'pop']"
2018-11-03,37.0,She Got The Best Of Me ,Luke Combs,"['contemporary country', 'country']"
2018-11-03,38.0,Delicate,Taylor Swift,['pop']
2018-11-03,39.0,Wake Up In The Sky,Gucci Mane ,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2018-11-03,40.0,I Like Me Better,Lauv,['pop']
2018-11-03,41.0,Breathin,Ariana Grande,['pop']
2018-11-03,42.0,Close Friends,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2018-11-03,43.0,Sad!,,[]
2018-11-03,44.0,Psycho,Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2018-11-03,45.0,Ring,Cardi B ,"['pop', 'rap']"
2018-11-03,46.0,Tequila,Dan + Shay,"['contemporary country', 'country', 'country road']"
2018-11-03,47.0,The Middle,"Zedd, Maren Morris ","['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
2018-11-03,48.0,STOOPID,6i,['emo rap']
2018-11-03,49.0,Never Recover,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2018-11-03,50.0,No Tears Left To Cry,Ariana Grande,['pop']
2018-11-03,51.0,Lie,NF,"['hip hop', 'pop rap']"
2018-11-03,52.0,Speechless,Dan + Shay,"['contemporary country', 'country', 'country road']"
2018-11-03,53.0,Leave Me Alone,Flipp Dinero,"['melodic rap', 'trap']"
2018-11-03,54.0,Money,Cardi B,"['pop', 'rap']"
2018-11-03,55.0,Mona Lisa,Lil Wayne ,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2018-11-03,56.0,Lose It,Kane Brown,"['black americana', 'contemporary country', 'country', 'country road']"
2018-11-03,57.0,Always Remember Us This Way,Lady Gaga,"['art pop', 'dance pop', 'pop']"
2018-11-03,58.0,Smile (Living My Best Life),Lil' Duval ,"['florida rap', 'hip hop']"
2018-11-03,59.0,W O R K I N  M E,Quavo,"['atl hip hop', 'melodic rap', 'rap', 'trap']"
2018-11-03,60.0,Jackie Chan,Tiesto ,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']"
2018-11-03,61.0,Best Shot,Jimmie Allen,"['black americana', 'contemporary country', 'country road', 'modern country rock']"
2018-11-03,62.0,Lost In Japan,Shawn Mendes ,"['canadian pop', 'pop', 'viral pop']"
2018-11-03,63.0,Drunk Me,Mitchell Tenpenny,"['contemporary country', 'country road', 'heartland rock', 'modern country rock']"
