date,rank,song_title,artist,genres
2019-03-16,1,Sucker,Jonas Brothers,"['boy band', 'pop']"
2019-03-16,2,7 Rings,Ariana Grande,['pop']
2019-03-16,3,Please Me,Cardi B ,"['pop', 'rap']"
2019-03-16,4,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone ,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-03-16,5,Without Me,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
2019-03-16,6,Shallow,Lady Gaga ,"['art pop', 'dance pop', 'pop']"
2019-03-16,7,Wow.,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-03-16,8,Happier,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2019-03-16,9,Middle Child,J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
2019-03-16,10,Sicko Mode,Travis Scott,"['hip hop', 'rap', 'slap house']"
2019-03-16,11,"Thank U, Next",Ariana Grande,['pop']
2019-03-16,12,High Hopes,Panic! At The Disco,"['modern rock', 'pop']"
2019-03-16,13,Thotiana,Blueface,"['cali rap', 'rap', 'trap']"
2019-03-16,14,Eastside,"benny blanco, Halsey ",['pop']
2019-03-16,15,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,['pop']
2019-03-16,16,Going Bad,Meek Mill ,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2019-03-16,17,Murder On My Mind,YNW Melly,"['melodic rap', 'rap']"
2019-03-16,18,A Lot,21 Savage,"['atl hip hop', 'hip hop', 'rap']"
2019-03-16,19,Girls Like You,Maroon 5 ,['pop']
2019-03-16,20,Dancing With A Stranger,Sam Smith ,"['pop', 'uk pop']"
2019-03-16,21,Better,Khalid,"['pop', 'pop r&b']"
2019-03-16,22,Drip Too Hard,Lil Baby ,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2019-03-16,23,Money,Cardi B,"['pop', 'rap']"
2019-03-16,24,Sweet But Psycho,Ava Ma,['pop']
2019-03-16,25,Beautiful Crazy,Luke Combs,"['contemporary country', 'country']"
2019-03-16,26,Be Alright,Dean Lewis,"['australian pop', 'pop']"
2019-03-16,27,MIA,Bad Bunny ,"['reggaeton', 'trap latino', 'urbano latino']"
2019-03-16,28,ZEZE,Kodak Black ,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
2019-03-16,29,Better Now,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2019-03-16,30,Youngblood,5 Seconds Of Summer,"['boy band', 'pop']"
2019-03-16,31,Close To Me,Ellie Goulding ,"['indietronica', 'metropopolis', 'pop', 'uk pop']"
2019-03-16,32,You Say,Lauren Daigle,"['ccm', 'christian alternative rock', 'christian music']"
2019-03-16,33,Tequila,Dan + Shay,"['contemporary country', 'country', 'country road']"
2019-03-16,34,Robbery,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2019-03-16,35,Look Back At It,A Boogie Wit da Hoodie,"['melodic rap', 'rap', 'trap']"
2019-03-16,36,Lucid Dreams,Juice WRLD,"['chicago rap', 'melodic rap', 'rap']"
2019-03-16,37,Girls Need Love,Summer Walker ,"['r&b', 'rap']"
2019-03-16,38,Baby Shark,Pinkfong,"['cartoon', ""children's music"", 'dong-yo']"
2019-03-16,39,I,Lil Skies,['melodic rap']
2019-03-16,40,Envy Me,Calboy,"['chicago rap', 'melodic rap']"
2019-03-16,41,I Like It,"Cardi B, Bad Bunny ","['pop', 'rap']"
2019-03-16,42,Bury A Friend,Billie Eilish,"['art pop', 'pop']"
2019-03-16,43,Taki Taki,DJ Snake ,"['edm', 'electronic trap', 'pop', 'pop dance']"
2019-03-16,44,Wake Up In The Sky,Gucci Mane ,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2019-03-16,45,Leave Me Alone,Flipp Dinero,"['melodic rap', 'trap']"
2019-03-16,46,Twerk,City Girls ,"['scam rap', 'trap queen']"
