date,rank,song_title,artist,genres
2021-07-03,1.0,Butter,BTS,"['k-pop', 'k-pop boy group', 'pop']"
2021-07-03,2.0,Good 4 U,Olivia Rodrigo,['pop']
2021-07-03,3.0,Levitating,Dua Lipa ,"['dance pop', 'pop', 'uk pop']"
2021-07-03,4.0,Kiss Me More,Doja Cat ,"['dance pop', 'pop']"
2021-07-03,5.0,Peaches,Justin Bieber ,"['canadian pop', 'pop']"
,,Leave The Door Open,Silk Sonic (Bruno Mars ,Need Manual Check
2021-07-03,7.0,Save Your Tears,The Weeknd ,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-07-03,8.0,Montero (Call Me By Your Name),Lil Nas ,['lgbtq+ hip hop']
2021-07-03,9.0,Deja Vu,Olivia Rodrigo,['pop']
2021-07-03,10.0,Astronaut In The Ocean,Masked Wolf,['australian hip hop']
2021-07-03,11.0,Rapstar,Polo G,"['chicago rap', 'rap']"
2021-07-03,12.0,Forever After All,Luke Combs,"['contemporary country', 'country']"
2021-07-03,13.0,Beautiful Mistakes,Maroon 5 ,['pop']
2021-07-03,14.0,Without You,The Kid LAROI,['australian hip hop']
2021-07-03,15.0,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-07-03,16.0,Heartbreak Anniversary,Giveon,['r&b']
2021-07-03,17.0,Thot Shit,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2021-07-03,18.0,Best Friend,Saweetie ,"['cali rap', 'trap queen']"
2021-07-03,19.0,Heat Waves,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']"
2021-07-03,20.0,Wants And Needs,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2021-07-03,21.0,Famous Friends,Chris Young + Kane Brown,"['contemporary country', 'country', 'country road']"
2021-07-03,22.0,Yonaguni,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2021-07-03,23.0,Drivers License,Olivia Rodrigo,['pop']
2021-07-03,24.0,Lil Bit,Nelly ,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']"
2021-07-03,25.0,Telepatia,Kali Uchis,['colombian pop']
2021-07-03,26.0,Gone,Dierks Bentley,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-07-03,27.0,pov,Ariana Grande,['pop']
2021-07-03,28.0,Traitor,Olivia Rodrigo,['pop']
2021-07-03,29.0,Mood,24kGoldn ,"['cali rap', 'pop rap']"
2021-07-03,30.0,Every Chance I Get,DJ Khaled ,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2021-07-03,31.0,Calling My Phone,Lil Tjay ,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']"
2021-07-03,32.0,Late At Night,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
,,My Ex's Best Friend,Machine Gun Kelly ,Need Manual Check
2021-07-03,34.0,Blame It On You,Jason Aldean,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-07-03,35.0,Wockesha,Moneybagg Yo,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2021-07-03,36.0,Todo de Ti,Rauw Alejandro,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
2021-07-03,37.0,Leave Before You Love Me,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2021-07-03,38.0,What You Know Bout Love,Pop Smoke,"['brooklyn drill', 'rap']"
2021-07-03,39.0,Ball If I Want To,DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2021-07-03,40.0,Time Today,Moneybagg Yo,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2021-07-03,41.0,Settling Down,Miranda Lambert,"['contemporary country', 'country', 'country dawn', 'country road']"
2021-07-03,42.0,Happier,Olivia Rodrigo,['pop']
2021-07-03,43.0,Almost Maybes,Jordan Davis,['contemporary country']
2021-07-03,44.0,Up,Cardi B,"['pop', 'rap']"
2021-07-03,45.0,Straightenin,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
2021-07-03,46.0,Beat Box,SpotemGottem ,"['florida drill', 'florida rap']"
