date,rank,song_title,artist,genres
2016-08-27,1.0,Cheap Thrills,Sia ,"['australian dance', 'australian pop', 'pop']"
2016-08-27,2.0,Cold Water,Major Lazer ,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']"
2016-08-27,3.0,This Is What You Came For,Calvin Harris ,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
2016-08-27,4.0,Heathens,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-08-27,5.0,One Dance,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-08-27,6.0,Closer,The Chainsmokers ,['pop']
2016-08-27,7.0,Ride,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-08-27,8.0,Don't Let Me Down,The Chainsmokers ,['pop']
2016-08-27,9.0,Can't Stop The Feeling!,Justin Timberlake,"['dance pop', 'pop']"
2016-08-27,10.0,Needed Me,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']"
2016-08-27,11.0,Send My Love (To Your New Lover),Adele,"['british soul', 'pop', 'pop soul', 'uk pop']"
2016-08-27,12.0,Let Me Love You,DJ Snake ,"['edm', 'electronic trap', 'pop', 'pop dance']"
2016-08-27,13.0,Into You,Ariana Grande,['pop']
2016-08-27,14.0,Treat You Better,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
2016-08-27,15.0,Sucker For Pain,"Lil Wayne, Wiz Khalifa ","['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2016-08-27,16.0,Panda,Desiigner,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']"
2016-08-27,17.0,Too Good,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-08-27,18.0,For Free,DJ Khaled ,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2016-08-27,19.0,We Don't Talk Anymore,Charlie Puth ,"['pop', 'viral pop']"
2016-08-27,20.0,Me Too,Meghan Trainor,"['hip pop', 'pop']"
2016-08-27,21.0,Just Like Fire,P!nk,"['dance pop', 'pop']"
2016-08-27,22.0,Controlla,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-08-27,23.0,Work From Home,Fifth Harmony ,"['girl group', 'pop', 'talent show']"
,,Don't Mind,Kent Jones,Need Manual Check
2016-08-27,25.0,Never Be Like You,Flume ,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']"
