date,rank,song_title,artist,genres
2020-12-19,1.0,All I Want For Christmas Is You,Mariah Carey,"['dance pop', 'pop', 'urban contemporary']"
2020-12-19,2.0,Mood,24kGoldn ,"['cali rap', 'pop rap']"
2020-12-19,3.0,Rockin' Around The Christmas Tree,Brenda Lee,"['adult standards', 'lounge', 'rockabilly']"
2020-12-19,4.0,Positions,Ariana Grande,['pop']
2020-12-19,5.0,Jingle Bell Rock,Bobby Helms,[]
2020-12-19,6.0,It's The Most Wonderful Time Of The Year,Andy Williams,"['adult standards', 'easy listening']"
2020-12-19,7.0,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-12-19,8.0,Laugh Now Cry Later,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2020-12-19,9.0,Holy,Justin Bieber ,"['canadian pop', 'pop']"
2020-12-19,10.0,Feliz Navidad,Jose Feliciano,"['latin pop', 'puerto rican pop']"
2020-12-19,11.0,Last Christmas,Wham!,"['new romantic', 'new wave pop', 'soft rock']"
2020-12-19,12.0,I Hope,Gabby Barrett ,['contemporary country']
2020-12-19,13.0,Go Crazy,Chris Brown ,"['r&b', 'rap']"
2020-12-19,14.0,A Holly Jolly Christmas,Burl Ives,['american folk revival']
2020-12-19,15.0,"Let It Snow, Let It Snow, Let It Snow",Dean Martin,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']"
2020-12-19,16.0,The Christmas Song (Merry Christmas To You),Nat King Cole,"['adult standards', 'lounge', 'soul', 'swing', 'vocal jazz']"
2020-12-19,17.0,Dakiti,Bad Bunny ,"['reggaeton', 'trap latino', 'urbano latino']"
2020-12-19,18.0,Body,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2020-12-19,19.0,Lemonade,Internet Money ,"['pop rap', 'trap']"
2020-12-19,20.0,Sleigh Ride,The Ronettes,"['brill building pop', 'classic girl group', 'motown', 'rock-and-roll']"
2020-12-19,21.0,For The Night,Pop Smoke ,"['brooklyn drill', 'rap']"
2020-12-19,22.0,Kings & Queens,Ava Ma,['pop']
2020-12-19,23.0,Therefore I Am,Billie Eilish,"['art pop', 'pop']"
2020-12-19,24.0,Dynamite,BTS,"['k-pop', 'k-pop boy group', 'pop']"
2020-12-19,25.0,Underneath The Tree,Kelly Clarkson,"['dance pop', 'pop', 'talent show']"
2020-12-19,26.0,34+35,Ariana Grande,['pop']
2020-12-19,27.0,Levitating,Dua Lipa ,"['dance pop', 'pop', 'uk pop']"
2020-12-19,28.0,Bang!,AJR,['pov: indie']
2020-12-19,29.0,Happy Holiday / The Holiday Season,Andy Williams,"['adult standards', 'easy listening']"
2020-12-19,30.0,On Me,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-12-19,31.0,Christmas (Baby Please Come Home),Darlene Love,[]
2020-12-19,32.0,White Christmas,Bing Crosby,"['adult standards', 'easy listening', 'lounge']"
2020-12-19,33.0,It's Beginning To Look A Lot Like Christmas,Michael Buble,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']"
2020-12-19,34.0,Rudolph The Red-Nosed Reindeer,Gene Autry,"['classic oklahoma country', 'cowboy western', 'traditional country', 'western swing', 'yodeling']"
,,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,Need Manual Check
2020-12-19,36.0,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,"['classic oklahoma country', 'cowboy western', 'traditional country', 'western swing', 'yodeling']"
,,(There's No Place Like) Home For The Holidays,Perry Como,Need Manual Check
2020-12-19,38.0,Monster,Shawn Mendes ,"['canadian pop', 'pop', 'viral pop']"
2020-12-19,39.0,Santa Tell Me,Ariana Grande,['pop']
2020-12-19,40.0,Run Rudolph Run,Chuck Berry,"['blues', 'blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']"
2020-12-19,41.0,Errbody,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']"
2020-12-19,42.0,Rockstar,DaBaby ,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-12-19,43.0,WAP,Cardi B ,"['pop', 'rap']"
2020-12-19,44.0,Savage Love (Laxed - Siren Beat),Jawsh 685 ,['nz pop']
2020-12-19,45.0,Wonderful Christmastime,Paul McCartney,"['classic rock', 'mellow gold', 'rock', 'soft rock']"
2020-12-19,46.0,What You Know Bout Love,Pop Smoke,"['brooklyn drill', 'rap']"
2020-12-19,47.0,Whats Poppin,Jack Harlow ,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
2020-12-19,48.0,Holiday,Lil Nas ,['lgbtq+ hip hop']
2020-12-19,49.0,More Than My Hometown,Morgan Wallen,['contemporary country']
2020-12-19,50.0,Lonely,Justin Bieber ,"['canadian pop', 'pop']"
2020-12-19,51.0,Whoopty,CJ,['nyc rap']
2020-12-19,52.0,"Big, Big Plans",Chris Lane,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-12-19,53.0,Diamonds,Sam Smith,"['pop', 'uk pop']"
2020-12-19,54.0,Better Together,Luke Combs,"['contemporary country', 'country']"
2020-12-19,55.0,Hawai,Maluma ,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']"
2020-12-19,56.0,Ain't Always The Cowboy,Jon Pardi,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-12-19,57.0,Happy Anywhere,Blake Shelton ,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2020-12-19,58.0,Starting Over,Chris Stapleton,"['contemporary country', 'outlaw country']"
2020-12-19,59.0,Under The Mistletoe,Kelly Clarkson ,"['dance pop', 'pop', 'talent show']"
2020-12-19,60.0,I Should Probably Go To Bed,Dan + Shay,"['contemporary country', 'country', 'country road']"
2020-12-19,61.0,Love You Like I Used To,Russell Dickerson,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-12-19,62.0,B.S.,Jhene Aiko ,['r&b']
