date,rank,song_title,artist,genres
2021-09-04,1.0,Stay,The Kid LAROI ,['australian hip hop']
2021-09-04,2.0,Bad Habits,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']"
2021-09-04,3.0,Good 4 U,Olivia Rodrigo,['pop']
2021-09-04,4.0,Kiss Me More,Doja Cat ,"['dance pop', 'pop']"
2021-09-04,5.0,Industry Baby,Lil Nas ,['lgbtq+ hip hop']
2021-09-04,6.0,Levitating,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2021-09-04,7.0,Butter,BTS,"['k-pop', 'k-pop boy group', 'pop']"
2021-09-04,8.0,Deja Vu,Olivia Rodrigo,['pop']
2021-09-04,9.0,Montero (Call Me By Your Name),Lil Nas ,['lgbtq+ hip hop']
2021-09-04,10.0,Save Your Tears,The Weeknd ,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-09-04,11.0,Fancy Like,Walker Hayes,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-09-04,12.0,You Right,Doja Cat ,"['dance pop', 'pop']"
2021-09-04,13.0,Essence,Wizkid ,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']"
2021-09-04,14.0,Need To Know,Doja Cat,"['dance pop', 'pop']"
,,Leave The Door Open,Silk Sonic (Bruno Mars ,Need Manual Check
2021-09-04,16.0,Take My Breath,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-09-04,17.0,Rumors,Lizzo ,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']"
2021-09-04,18.0,Peaches,Justin Bieber ,"['canadian pop', 'pop']"
2021-09-04,19.0,Heartbreak Anniversary,Giveon,['r&b']
2021-09-04,20.0,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2021-09-04,21.0,Leave Before You Love Me,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2021-09-04,22.0,Happier Than Ever,Billie Eilish,"['art pop', 'pop']"
2021-09-04,23.0,Forever After All,Luke Combs,"['contemporary country', 'country']"
2021-09-04,24.0,Waves,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-09-04,25.0,Every Chance I Get,DJ Khaled ,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2021-09-04,26.0,Pepas,Farruko,"['reggaeton', 'trap latino', 'urbano latino']"
2021-09-04,27.0,Thot Shit,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2021-09-04,28.0,Traitor,Olivia Rodrigo,['pop']
2021-09-04,29.0,Beggin',Maneskin,"['indie rock italiano', 'italian pop']"
2021-09-04,30.0,Arcade,Duncan Laurence,['dutch pop']
2021-09-04,31.0,Late At Night,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2021-09-04,32.0,Things A Man Oughta Know,Lainey Wilson,"['contemporary country', 'modern country pop']"
2021-09-04,33.0,Heat Waves,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']"
2021-09-04,34.0,Chasing After You,Ryan Hurd With Maren Morris,"['contemporary country', 'country pop', 'country road', 'modern country rock']"
2021-09-04,35.0,Wockesha,Moneybagg Yo,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']"
2021-09-04,36.0,Glad You Exist,Dan + Shay,"['contemporary country', 'country', 'country road']"
2021-09-04,37.0,Without You,The Kid LAROI,['australian hip hop']
,,Skate,Silk Sonic (Bruno Mars ,Need Manual Check
2021-09-04,39.0,Astronaut In The Ocean,Masked Wolf,['australian hip hop']
2021-09-04,40.0,Rapstar,Polo G,"['chicago rap', 'rap']"
2021-09-04,41.0,We Didn't Have Much,Justin Moore,"['arkansas country', 'contemporary country', 'country', 'country road']"
2021-09-04,42.0,Country Again,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-09-04,43.0,Famous Friends,Chris Young + Kane Brown,"['contemporary country', 'country', 'country road']"
2021-09-04,44.0,If I Didn't Love You,Jason Aldean ,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-09-04,45.0,Cold Beer Calling My Name,Jameson Rodgers ,"['contemporary country', 'country pop', 'modern country pop', 'modern country rock']"
2021-09-04,46.0,Lil Bit,Nelly ,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']"
2021-09-04,47.0,Beautiful Mistakes,Maroon 5 ,['pop']
2021-09-04,48.0,Summer Of Love,Shawn Mendes ,"['canadian pop', 'pop', 'viral pop']"
2021-09-04,49.0,Matt Hardy 999,Trippie Redd ,"['melodic rap', 'rap', 'trap']"
2021-09-04,50.0,Whole Lotta Money,BIA ,"['rap latina', 'trap queen']"
2021-09-04,51.0,2055,Sleepy Hallow,"['brooklyn drill', 'nyc rap']"
2021-09-04,52.0,A-O-K,Tai Verdes,"['modern indie pop', 'singer-songwriter pop']"
2021-09-04,53.0,Drinkin' Beer. Talkin' God. Amen.,Chase Rice ,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-09-04,54.0,Love Again,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2021-09-04,55.0,Volvi,Aventura ,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'tropical', 'urbano latino']"
2021-09-04,56.0,Rich MF,Trippie Redd ,"['melodic rap', 'rap', 'trap']"
2021-09-04,57.0,Todo de Ti,Rauw Alejandro,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
2021-09-04,58.0,Yonaguni,Bad Bunny,"['reggaeton', 'trap latino', 'urbano latino']"
2021-09-04,59.0,Wild Side,Normani ,"['pop', 'r&b']"
2021-09-04,60.0,Already Won,Rod Wave ,['florida rap']
2021-09-04,61.0,Single Saturday Night,Cole Swindell,"['contemporary country', 'country', 'country road', 'modern country rock']"
2021-09-04,62.0,Drunk (And I Don't Wanna Go Home),Elle King ,['modern blues rock']
2021-09-04,63.0,I Was On A Boat That Day,Old Dominion,"['contemporary country', 'country', 'country road', 'modern country rock']"
