date,rank,song_title,artist,genres
2020-06-13,1.0,Rockstar,DaBaby ,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']"
2020-06-13,2.0,Savage,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
2020-06-13,3.0,Blinding Lights,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020-06-13,4.0,Say So,Doja Cat ,"['dance pop', 'pop']"
2020-06-13,5.0,Rain On Me,Lady Gaga ,"['art pop', 'dance pop', 'pop']"
2020-06-13,6.0,Toosie Slide,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2020-06-13,7.0,Don't Start Now,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2020-06-13,8.0,Intentions,Justin Bieber ,"['canadian pop', 'pop']"
2020-06-13,9.0,The Box,Roddy Ricch,"['melodic rap', 'rap', 'trap']"
2020-06-13,10.0,Roses,SAINt JHN,"['melodic rap', 'slap house']"
2020-06-13,11.0,Circles,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']"
2020-06-13,12.0,Adore You,Harry Styles,['pop']
2020-06-13,13.0,Life Is Good,Future ,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
2020-06-13,14.0,The Bones,Maren Morris,"['classic texas country', 'contemporary country']"
2020-06-13,15.0,Blueberry Faygo,Lil Mosey,"['melodic rap', 'rap conscient']"
2020-06-13,16.0,Chasin' You,Morgan Wallen,['contemporary country']
2020-06-13,17.0,Stuck With U,Ariana Grande ,['pop']
2020-06-13,18.0,Falling,Trevor Daniel,['melodic rap']
2020-06-13,19.0,I Hope,Gabby Barrett ,['contemporary country']
2020-06-13,20.0,Sunday Best,Surfaces,['bedroom soul']
2020-06-13,21.0,Whats Poppin,Jack Harlow ,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
2020-06-13,22.0,The Scotts,"THE SCOTTS, Travis Scott ",[]
2020-06-13,23.0,High Fashion,Roddy Ricch ,"['melodic rap', 'rap', 'trap']"
2020-06-13,24.0,Death Bed,Powfu ,"['sad lo-fi', 'sad rap']"
2020-06-13,25.0,Does To Me,Luke Combs ,"['contemporary country', 'country']"
2020-06-13,26.0,Party Girl,StaySolidRocky,['melodic rap']
2020-06-13,27.0,I Hope You're Happy Now,Carly Pearce ,"['contemporary country', 'country', 'country road']"
2020-06-13,28.0,Before You Go,Lewis Capaldi,"['pop', 'uk pop']"
2020-06-13,29.0,Break My Heart,Dua Lipa,"['dance pop', 'pop', 'uk pop']"
2020-06-13,30.0,Hard To Forget,Sam Hunt,"['contemporary country', 'country', 'country pop', 'modern country rock']"
2020-06-13,31.0,After A Few,Travis Denning,"['contemporary country', 'country pop', 'modern country pop', 'modern country rock']"
2020-06-13,32.0,Memories,Maroon 5,['pop']
2020-06-13,33.0,Sour Candy,Lady Gaga ,"['art pop', 'dance pop', 'pop']"
2020-06-13,34.0,My Oh My,Camila Cabello ,"['dance pop', 'pop']"
2020-06-13,35.0,Nobody But You,Blake Shelton Duet With Gwen Stefani,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']"
2020-06-13,36.0,Be Kind,Marshmello ,"['brostep', 'edm', 'pop', 'progressive electro house']"
2020-06-13,37.0,Gooba,6i,['emo rap']
2020-06-13,38.0,Everything I Wanted,Billie Eilish,"['art pop', 'pop']"
2020-06-13,39.0,Heartless,Diplo Presents Thomas Wesley ,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']"
2020-06-13,40.0,Watermelon Sugar,Harry Styles,['pop']
2020-06-13,41.0,Tell Me U Luv Me,Juice WRLD ,"['chicago rap', 'melodic rap', 'rap']"
2020-06-13,42.0,Stupid Love,Lady Gaga,"['art pop', 'dance pop', 'pop']"
2020-06-13,43.0,Supalonely,BENEE ,"['alt z', 'nz pop']"
2020-06-13,44.0,One Margarita,Luke Bryan,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-06-13,45.0,Walk Em Down,NLE Choppa ,"['memphis hip hop', 'rap']"
2020-06-13,46.0,Bluebird,Miranda Lambert,"['contemporary country', 'country', 'country dawn', 'country road']"
2020-06-13,47.0,Hot Girl Bummer,blackbear,['pop']
2020-06-13,48.0,Here And Now,Kenny Chesney,"['contemporary country', 'country', 'country road', 'modern country rock']"
2020-06-13,49.0,Dance Monkey,Tones And I,['australian pop']
2020-06-13,50.0,Go Crazy,Chris Brown ,"['r&b', 'rap']"
