date,rank,song_title,artist,genres
2016-05-14,1,Panda,Desiigner,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']"
2016-05-14,2,One Dance,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-05-14,3,7 Years,Lukas Graham,"['danish pop', 'scandipop']"
2016-05-14,4,Purple Rain,Prince And The Revolution,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
2016-05-14,5,I Took A Pill In Ibiza,Mike Posner,"['dance pop', 'pop', 'pop dance', 'pop rap']"
2016-05-14,6,Work,Rihanna ,"['barbadian pop', 'pop', 'urban contemporary']"
2016-05-14,7,Work From Home,Fifth Harmony ,"['girl group', 'pop', 'talent show']"
2016-05-14,8,When Doves Cry,Prince,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
2016-05-14,9,Pillowtalk,Zayn,"['pop', 'uk pop']"
2016-05-14,10,Formation,Beyonce,"['pop', 'r&b']"
2016-05-14,11,Sorry,Beyonce,"['pop', 'r&b']"
2016-05-14,12,No,Meghan Trainor,"['hip pop', 'pop']"
2016-05-14,13,Hold Up,Beyonce,"['pop', 'r&b']"
2016-05-14,14,Don't Let Me Down,The Chainsmokers ,['pop']
2016-05-14,15,Love Yourself,Justin Bieber,"['canadian pop', 'pop']"
2016-05-14,16,Stressed Out,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-05-14,17,"Me, Myself & I",G-Eazy ,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
2016-05-14,18,6 Inch,Beyonce ,"['pop', 'r&b']"
2016-05-14,19,My House,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']"
2016-05-14,20,Little Red Corvette,Prince,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
2016-05-14,21,Dangerous Woman,Ariana Grande,['pop']
2016-05-14,22,Needed Me,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']"
2016-05-14,23,Kiss,Prince And The Revolution,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
2016-05-14,24,Cake By The Ocean,DNCE,"['dance pop', 'pop']"
2016-05-14,25,Let's Go Crazy,Prince And The Revolution,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
2016-05-14,26,Never Forget You,Zara Larsson ,"['pop', 'scandipop', 'swedish electropop', 'swedish pop']"
2016-05-14,27,1999,Prince,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
2016-05-14,28,Don't Hurt Yourself,Beyonce ,"['pop', 'r&b']"
2016-05-14,29,Low Life,Future ,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
