date,rank,song_title,artist,genres
2016-09-24,1.0,Closer,The Chainsmokers ,['pop']
2016-09-24,2.0,Heathens,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-09-24,3.0,Cold Water,Major Lazer ,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']"
2016-09-24,4.0,Cheap Thrills,Sia ,"['australian dance', 'australian pop', 'pop']"
2016-09-24,5.0,Don't Let Me Down,The Chainsmokers ,['pop']
2016-09-24,6.0,Ride,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-09-24,7.0,This Is What You Came For,Calvin Harris ,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']"
2016-09-24,8.0,Send My Love (To Your New Lover),Adele,"['british soul', 'pop', 'pop soul', 'uk pop']"
2016-09-24,9.0,Needed Me,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']"
2016-09-24,10.0,We Don't Talk Anymore,Charlie Puth ,"['pop', 'viral pop']"
2016-09-24,11.0,One Dance,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-09-24,12.0,Let Me Love You,DJ Snake ,"['edm', 'electronic trap', 'pop', 'pop dance']"
2016-09-24,13.0,Treat You Better,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']"
,,Broccoli,D.R.A.M. ,Need Manual Check
2016-09-24,15.0,Into You,Ariana Grande,['pop']
2016-09-24,16.0,Can't Stop The Feeling!,Justin Timberlake,"['dance pop', 'pop']"
2016-09-24,17.0,Too Good,Drake ,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-09-24,18.0,Side To Side,Ariana Grande ,['pop']
2016-09-24,19.0,Luv,Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']"
2016-09-24,20.0,Gold,Kiiara,"['alt z', 'electropop']"
2016-09-24,21.0,Sucker For Pain,"Lil Wayne, Wiz Khalifa ","['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
2016-09-24,22.0,I Hate U I Love U,gnash ,"['alt z', 'pop']"
2016-09-24,23.0,For Free,DJ Khaled ,"['hip hop', 'miami hip hop', 'pop rap', 'rap']"
2016-09-24,24.0,Panda,Desiigner,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']"
2016-09-24,25.0,Never Be Like You,Flume ,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']"
2016-09-24,26.0,Hymn For The Weekend,Coldplay,"['permanent wave', 'pop']"
2016-09-24,27.0,Controlla,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
2016-09-24,28.0,"Sit Still, Look Pretty",Daya,"['alt z', 'pop']"
2016-09-24,29.0,Unsteady,,[]
2016-09-24,30.0,This Girl,Kungs vs Cookin' On 3 Burners,"['edm', 'pop dance', 'uk dance']"
2016-09-24,31.0,Work From Home,Fifth Harmony ,"['girl group', 'pop', 'talent show']"
2016-09-24,32.0,Just Like Fire,P!nk,"['dance pop', 'pop']"
2016-09-24,33.0,Make Me...,Britney Spears ,"['dance pop', 'pop']"
2016-09-24,34.0,Tiimmy Turner,Desiigner,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']"
2016-09-24,35.0,Peter Pan,Kelsea Ballerini,"['contemporary country', 'country']"
2016-09-24,36.0,No Limit,Usher ,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']"
2016-09-24,37.0,Stressed Out,twenty one pilots,"['modern rock', 'pop', 'pov: indie', 'rock']"
2016-09-24,38.0,Work,Rihanna ,"['barbadian pop', 'pop', 'urban contemporary']"
