date,rank,song_title,artist,genres
2018-07-21,1.0,In My Feelings,Drake,['Hip Hop']
2018-07-21,2.0,I Like It,"Cardi B, Bad Bunny ","['Pop', 'Hip Hop']"
2018-07-21,3.0,Girls Like You,Maroon 5 ,['Pop']
2018-07-21,4.0,Nice For What,Drake,['Hip Hop']
,,Boo'd Up,Ella Mai,
2018-07-21,6.0,God's Plan,Drake,['Hip Hop']
2018-07-21,7.0,Lucid Dreams,Juice WRLD,['Hip Hop']
2018-07-21,8.0,No Tears Left To Cry,Ariana Grande,['Pop']
2018-07-21,9.0,Psycho,Post Malone ,"['Pop', 'Hip Hop']"
2018-07-21,10.0,Sad!,,
2018-07-21,11.0,Nonstop,Drake,['Hip Hop']
2018-07-21,12.0,Better Now,Post Malone,"['Pop', 'Hip Hop']"
2018-07-21,13.0,The Middle,"Zedd, Maren Morris ","['Electronic/Dance', 'Pop']"
2018-07-21,14.0,Meant To Be,Bebe Re,['Pop']
2018-07-21,15.0,Delicate,Taylor Swift,['Pop']
2018-07-21,16.0,I'm Upset,Drake,['Hip Hop']
2018-07-21,17.0,Yes Indeed,Lil Baby ,['Hip Hop']
2018-07-21,18.0,Taste,Tyga ,['Hip Hop']
2018-07-21,19.0,Mine,Bazzi,['Pop']
2018-07-21,20.0,Friends,Marshmello ,"['Electronic/Dance', 'Pop']"
2018-07-21,21.0,Don't Matter To Me,Drake ,['Hip Hop']
2018-07-21,22.0,Perfect,Ed Sheeran,['Pop']
2018-07-21,23.0,In My Blood,Shawn Mendes,['Pop']
2018-07-21,24.0,Tequila,Dan + Shay,['Country']
2018-07-21,25.0,Love Lies,Khalid ,['Pop']
2018-07-21,26.0,Never Be The Same,Camila Cabello,['Pop']
2018-07-21,27.0,Whatever It Takes,Imagine Dragons,"['Rock', 'Pop']"
2018-07-21,28.0,Mob Ties,Drake,['Hip Hop']
2018-07-21,29.0,One Kiss,Calvin Harris ,"['Electronic/Dance', 'Pop']"
2018-07-21,30.0,Apes**t,The Carters,['R&B']
2018-07-21,31.0,Back To You,Selena Gomez,['Pop']
2018-07-21,32.0,Look Alive,BlocBoy JB ,['Hip Hop']
2018-07-21,33.0,I Like Me Better,Lauv,['Pop']
2018-07-21,34.0,Moonlight,,
2018-07-21,35.0,Get Along,Kenny Chesney,['Country']
2018-07-21,36.0,Be Careful,Cardi B,"['Pop', 'Hip Hop']"
2018-07-21,37.0,Simple,Florida Georgia Line,['Country']
2018-07-21,38.0,Emotionless,Drake,['Hip Hop']
