date,rank,song_title,artist,genres
2020-07-11,1.0,Rockstar,DaBaby ,['Hip Hop']
2020-07-11,2.0,Whats Poppin,Jack Harlow ,['Hip Hop']
2020-07-11,3.0,Blinding Lights,The Weeknd,['Pop']
2020-07-11,4.0,Savage,Megan Thee Stallion,"['Pop', 'R&B', 'Hip Hop']"
2020-07-11,5.0,Roses,SAINt JHN,
2020-07-11,6.0,Say So,Doja Cat ,['Pop']
2020-07-11,7.0,Intentions,Justin Bieber ,['Pop']
2020-07-11,8.0,Watermelon Sugar,Harry Styles,['Pop']
2020-07-11,9.0,Blueberry Faygo,Lil Mosey,
2020-07-11,10.0,We Paid,Lil Baby ,['Hip Hop']
2020-07-11,11.0,Adore You,Harry Styles,['Pop']
2020-07-11,12.0,Rain On Me,Lady Gaga ,['Pop']
2020-07-11,13.0,Circles,Post Malone,"['Pop', 'Hip Hop']"
2020-07-11,14.0,The Bigger Picture,Lil Baby,['Hip Hop']
2020-07-11,15.0,Don't Start Now,Dua Lipa,['Pop']
2020-07-11,16.0,The Box,Roddy Ricch,['Hip Hop']
2020-07-11,17.0,The Bones,Maren Morris,
2020-07-11,18.0,Life Is Good,Future ,['Hip Hop']
2020-07-11,19.0,Falling,Trevor Daniel,
2020-07-11,20.0,Break My Heart,Dua Lipa,['Pop']
2020-07-11,21.0,I Hope,Gabby Barrett ,
2020-07-11,22.0,One Margarita,Luke Bryan,['Country']
2020-07-11,23.0,Sunday Best,Surfaces,
2020-07-11,24.0,Death Bed,Powfu ,
2020-07-11,25.0,Before You Go,Lewis Capaldi,['Pop']
2020-07-11,26.0,Toosie Slide,Drake,['Hip Hop']
2020-07-11,27.0,Hard To Forget,Sam Hunt,['Country']
2020-07-11,28.0,Girls In The Hood,Megan Thee Stallion,"['Pop', 'R&B', 'Hip Hop']"
2020-07-11,29.0,Party Girl,StaySolidRocky,
2020-07-11,30.0,Go Crazy,Chris Brown ,"['R&B', 'Hip Hop']"
2020-07-11,31.0,Savage Love (Laxed - Siren Beat),Jawsh 685 ,
2020-07-11,32.0,Chasin' You,Morgan Wallen,
2020-07-11,33.0,How You Like That,BLACKPINK,['Pop']
2020-07-11,34.0,Stuck With U,Ariana Grande ,['Pop']
2020-07-11,35.0,Bluebird,Miranda Lambert,['Country']
2020-07-11,36.0,High Fashion,Roddy Ricch ,['Hip Hop']
2020-07-11,37.0,Emotionally Scarred,Lil Baby,['Hip Hop']
2020-07-11,38.0,The Scotts,"THE SCOTTS, Travis Scott ",
2020-07-11,39.0,Be Kind,Marshmello ,"['Electronic/Dance', 'Pop']"
2020-07-11,40.0,Walk Em Down,NLE Choppa ,['Hip Hop']
2020-07-11,41.0,Supalonely,BENEE ,
2020-07-11,42.0,Memories,Maroon 5,['Pop']
2020-07-11,43.0,Nobody But You,Blake Shelton Duet With Gwen Stefani,['Country']
2020-07-11,44.0,Dior,Pop Smoke,['Hip Hop']
2020-07-11,45.0,Die From A Broken Heart,Maddie ,['Country']
2020-07-11,46.0,Hot Girl Bummer,blackbear,['Pop']
2020-07-11,47.0,Here And Now,Kenny Chesney,['Country']
2020-07-11,48.0,I Love My Country,Florida Georgia Line,['Country']
2020-07-11,49.0,Wash Us In The Blood,Kanye West ,['Hip Hop']
2020-07-11,50.0,If The World Was Ending,JP Sa,
2020-07-11,51.0,Like That,Doja Cat ,['Pop']
2020-07-11,52.0,Got What I Got,Jason Aldean,['Country']
2020-07-11,53.0,Does To Me,Luke Combs ,['Country']
2020-07-11,54.0,Trollz,6i,
2020-07-11,55.0,Gooba,6i,
2020-07-11,56.0,In Between,Scotty McCreery,['Country']
,,Don't Rush,Young T ,
2020-07-11,58.0,Be A Light,Thomas Rhett ,['Country']
2020-07-11,59.0,P*$$y Fairy (OTW),Jhene Aiko,['R&B']
2020-07-11,60.0,God Whispered Your Name,Keith Urban,['Country']
2020-07-11,61.0,After Party,Don Toliver,['Hip Hop']
2020-07-11,62.0,Chicago Freestyle,Drake ,['Hip Hop']
2020-07-11,63.0,Done,Chris Janson,['Country']
2020-07-11,64.0,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul",['Pop']
2020-07-11,65.0,One Big Country Song,LOCASH,
2020-07-11,66.0,Beer Can't Fix,Thomas Rhett ,['Country']
2020-07-11,67.0,After A Few,Travis Denning,
