date,rank,song_title,artist,genres
2021-04-03,1.0,Peaches,Justin Bieber ,['Pop']
2021-04-03,2.0,Up,Cardi B,"['Pop', 'Hip Hop']"
,,Leave The Door Open,Silk Sonic (Bruno Mars ,
2021-04-03,4.0,Drivers License,Olivia Rodrigo,['Pop']
2021-04-03,5.0,Save Your Tears,The Weeknd,['Pop']
2021-04-03,6.0,Blinding Lights,The Weeknd,['Pop']
2021-04-03,7.0,Levitating,Dua Lipa ,['Pop']
2021-04-03,8.0,What's Next,Drake,['Hip Hop']
2021-04-03,9.0,What You Know Bout Love,Pop Smoke,['Hip Hop']
2021-04-03,10.0,Mood,24kGoldn ,
2021-04-03,11.0,34+35,Ariana Grande,['Pop']
2021-04-03,12.0,Go Crazy,Chris Brown ,"['R&B', 'Hip Hop']"
2021-04-03,13.0,Back In Blood,Pooh Shiesty ,
2021-04-03,14.0,Calling My Phone,Lil Tjay ,['Hip Hop']
2021-04-03,15.0,Therefore I Am,Billie Eilish,['Pop']
2021-04-03,16.0,Anyone,Justin Bieber,['Pop']
2021-04-03,17.0,Astronaut In The Ocean,Masked Wolf,
2021-04-03,18.0,You're Mines Still,Yung Bleu ,
2021-04-03,19.0,Wants And Needs,Drake ,['Hip Hop']
2021-04-03,20.0,Hold On,Justin Bieber,['Pop']
2021-04-03,21.0,Positions,Ariana Grande,['Pop']
2021-04-03,22.0,You Broke Me First.,Tate McRae,['Pop']
2021-04-03,23.0,Beat Box,SpotemGottem ,
2021-04-03,24.0,Best Friend,Saweetie ,
2021-04-03,25.0,On Me,Lil Baby,['Hip Hop']
2021-04-03,26.0,Dynamite,BTS,['Pop']
2021-04-03,27.0,Streets,Doja Cat,['Pop']
2021-04-03,28.0,Dakiti,Bad Bunny ,
2021-04-03,29.0,Heartbreak Anniversary,Giveon,['R&B']
2021-04-03,30.0,No More Parties,Coi Leray ,
,,My Ex's Best Friend,Machine Gun Kelly ,
2021-04-03,32.0,Street Runner,Rod Wave,
2021-04-03,33.0,For The Night,Pop Smoke ,['Hip Hop']
2021-04-03,34.0,Good Days,SZA,"['Pop', 'R&B', 'Hip Hop']"
2021-04-03,35.0,What's Your Country Song,Thomas Rhett,['Country']
2021-04-03,36.0,Without You,The Kid LAROI,
2021-04-03,37.0,The Good Ones,Gabby Barrett,
2021-04-03,38.0,Whoopty,CJ,
2021-04-03,39.0,Put Your Records On,Ritt Momney,
2021-04-03,40.0,Beautiful Mistakes,Maroon 5 ,['Pop']
2021-04-03,41.0,Starting Over,Chris Stapleton,
2021-04-03,42.0,Headshot,"Lil Tjay, Polo G ",['Hip Hop']
2021-04-03,43.0,As I Am,Justin Bieber ,['Pop']
2021-04-03,44.0,Telepatia,Kali Uchis,
2021-04-03,45.0,Cry Baby,Megan Thee Stallion ,"['Pop', 'R&B', 'Hip Hop']"
2021-04-03,46.0,Just The Way,Parmalee ,
2021-04-03,47.0,Better Together,Luke Combs,['Country']
2021-04-03,48.0,My Head And My Heart,Ava Ma,['Pop']
2021-04-03,49.0,Good Time,Niko Moon,
2021-04-03,50.0,Willow,Taylor Swift,['Pop']
2021-04-03,51.0,We're Good,Dua Lipa,['Pop']
