date,rank,song_title,artist,genres
2019-11-16,1.0,Someone You Loved,Lewis Capaldi,['Pop']
2019-11-16,2.0,Circles,Post Malone,"['Pop', 'Hip Hop']"
2019-11-16,3.0,Senorita,Shawn Mendes ,['Pop']
2019-11-16,4.0,Truth Hurts,Lizzo,['Pop']
2019-11-16,5.0,Lose You To Love Me,Selena Gomez,['Pop']
2019-11-16,6.0,Good As Hell,Lizzo,['Pop']
2019-11-16,7.0,No Guidance,Chris Brown ,"['R&B', 'Hip Hop']"
2019-11-16,8.0,Panini,Lil Nas ,
2019-11-16,9.0,Memories,Maroon 5,['Pop']
2019-11-16,10.0,"10,000 Hours",Dan + Shay ,['Country']
2019-11-16,11.0,Hot,Young Thug ,['Hip Hop']
2019-11-16,12.0,Bad Guy,Billie Eilish,['Pop']
2019-11-16,13.0,Ran$om,Lil Tecca,['Hip Hop']
2019-11-16,14.0,HIGHEST IN THE ROOM,Travis Scott,['Hip Hop']
2019-11-16,15.0,Beautiful People,Ed Sheeran ,
2019-11-16,16.0,Trampoline,SHAED,
2019-11-16,17.0,Bandit,Juice WRLD ,['Hip Hop']
2019-11-16,18.0,Old Town Road,Lil Nas ,
2019-11-16,19.0,Only Human,Jonas Brothers,['Pop']
2019-11-16,20.0,I Don't Care,Ed Sheeran ,
2019-11-16,21.0,Goodbyes,Post Malone ,"['Pop', 'Hip Hop']"
2019-11-16,22.0,On Chill,Wale ,"['R&B', 'Hip Hop']"
2019-11-16,23.0,Dance Monkey,Tones And I,
2019-11-16,24.0,Talk,Khalid,['Pop']
2019-11-16,25.0,Sucker,Jonas Brothers,['Pop']
2019-11-16,26.0,Ballin',Mustard ,['Hip Hop']
2019-11-16,27.0,How Do You Sleep?,Sam Smith,['Pop']
2019-11-16,28.0,One Man Band,Old Dominion,['Country']
2019-11-16,29.0,Playing Games,Summer Walker,"['R&B', 'Hip Hop']"
2019-11-16,30.0,Don't Start Now,Dua Lipa,['Pop']
2019-11-16,31.0,Baby,Lil Baby ,['Hip Hop']
2019-11-16,32.0,Money In The Grave,Drake ,['Hip Hop']
2019-11-16,33.0,Even Though I'm Leaving,Luke Combs,['Country']
2019-11-16,34.0,Roxanne,Arizona Zervas,
2019-11-16,35.0,223's,YNW Melly ,['Hip Hop']
2019-11-16,36.0,Dancing With A Stranger,Sam Smith ,['Pop']
2019-11-16,37.0,Follow God,Kanye West,['Hip Hop']
2019-11-16,38.0,Suge,DaBaby,['Hip Hop']
2019-11-16,39.0,Heat,Chris Brown ,"['R&B', 'Hip Hop']"
2019-11-16,40.0,One Thing Right,Marshmello ,"['Electronic/Dance', 'Pop']"
2019-11-16,41.0,Time,NF,['Hip Hop']
2019-11-16,42.0,Graveyard,Halsey,['Pop']
2019-11-16,43.0,Lover,Taylor Swift,['Pop']
2019-11-16,44.0,Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj ","['Pop', 'R&B', 'Hip Hop']"
2019-11-16,45.0,Hot Girl Bummer,blackbear,['Pop']
2019-11-16,46.0,You Need To Calm Down,Taylor Swift,['Pop']
2019-11-16,47.0,My Type,Saweetie,
2019-11-16,48.0,Camelot,NLE Choppa,['Hip Hop']
2019-11-16,49.0,Prayed For You,Matt Stell,
2019-11-16,50.0,Every Little Thing,Russell Dickerson,['Country']
2019-11-16,51.0,Take What You Want,Post Malone ,"['Pop', 'Hip Hop']"
2019-11-16,52.0,Liar,Camila Cabello,['Pop']
2019-11-16,53.0,What Happens In A Small Town,Brantley Gilbert + Lindsay Ell,['Country']
2019-11-16,54.0,The Bones,Maren Morris,
2019-11-16,55.0,Immortal,21 Savage,['Hip Hop']
2019-11-16,56.0,Hate Me,Ellie Goulding ,['Pop']
2019-11-16,57.0,Good Vibes,Chris Janson,['Country']
2019-11-16,58.0,Lonely Child,YoungBoy Never Broke Again,['Hip Hop']
2019-11-16,59.0,Make No Sense,YoungBoy Never Broke Again,['Hip Hop']
2019-11-16,60.0,VIBEZ,DaBaby,['Hip Hop']
2019-11-16,61.0,Baby Sitter,DaBaby ,['Hip Hop']
2019-11-16,62.0,Look At Her Now.,Selena Gomez,['Pop']
2019-11-16,63.0,Enemies,Post Malone ,"['Pop', 'Hip Hop']"
,,Leave Em Alone,"Layton Greene, Lil Baby, City Girls ",
2019-11-16,65.0,BOP,DaBaby,['Hip Hop']
2019-11-16,66.0,Hot Shower,Chance The Rapper ,['Hip Hop']
2019-11-16,67.0,Juicy,Doja Cat ,['Pop']
2019-11-16,68.0,Remember You Young,Thomas Rhett,['Country']
2019-11-16,69.0,Slow Dancing In The Dark,Joji,
2019-11-16,70.0,It All Comes Out In The Wash,Miranda Lambert,['Country']
2019-11-16,71.0,We Were,Keith Urban,['Country']
2019-11-16,72.0,Kinfolks,Sam Hunt,['Country']
2019-11-16,73.0,Tip Of My Tongue,Kenny Chesney,['Country']
2019-11-16,74.0,Self Control,YoungBoy Never Broke Again,['Hip Hop']
2019-11-16,75.0,Heartache Medication,Jon Pardi,['Country']
2019-11-16,76.0,I Don't Know About You,Chris Lane,['Country']
2019-11-16,77.0,What If I Never Get Over You,Lady Antebellum,['Country']
2019-11-16,78.0,Nice To Meet Ya,Niall Horan,['Pop']
2019-11-16,79.0,Love Me More,Trippie Redd,['Hip Hop']
2019-11-16,80.0,Cash Shit,Megan Thee Stallion ,"['Pop', 'R&B', 'Hip Hop']"
2019-11-16,81.0,F.N,Lil Tjay,['Hip Hop']
2019-11-16,82.0,Start Wit Me,Roddy Ricch ,['Hip Hop']
2019-11-16,83.0,Hot Now,YoungBoy Never Broke Again,['Hip Hop']
2019-11-16,84.0,Closed On Sunday,Kanye West,['Hip Hop']
2019-11-16,85.0,In My Room,Frank Ocean,
2019-11-16,86.0,Love You Too Late,Cole Swindell,['Country']
2019-11-16,87.0,Stuck In A Dream,Lil Mosey ,
2019-11-16,88.0,Ridin' Roads,Dustin Lynch,['Country']
2019-11-16,89.0,All The Good Girls Go To Hell,Billie Eilish,['Pop']
2019-11-16,90.0,For My Daughter,Kane Brown,['Country']
2019-11-16,91.0,Easy,DaniLeigh ,['R&B']
2019-11-16,92.0,Selah,Kanye West,['Hip Hop']
2019-11-16,93.0,Living,Dierks Bentley,['Country']
2019-11-16,94.0,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna ",
2019-11-16,95.0,Heartless,Diplo Presents Thomas Wesley ,['Electronic/Dance']
2019-11-16,96.0,On God,Kanye West,['Hip Hop']
2019-11-16,97.0,Come Thru,Summer Walker ,"['R&B', 'Hip Hop']"
2019-11-16,98.0,Higher Love,Kygo ,"['Electronic/Dance', 'Pop']"
2019-11-16,99.0,Somebody,"Internet Money, Lil Tecca ",
2019-11-16,100.0,Big Boy Diamonds,Gucci Mane ,['Hip Hop']
