date,rank,song_title,artist,genres
2018-04-14,1.0,God's Plan,Drake,['Hip Hop']
2018-04-14,2.0,Meant To Be,Bebe Re,['Pop']
2018-04-14,3.0,Psycho,Post Malone ,"['Pop', 'Hip Hop']"
2018-04-14,4.0,Call Out My Name,The Weeknd,['Pop']
2018-04-14,5.0,Look Alive,BlocBoy JB ,['Hip Hop']
2018-04-14,6.0,The Middle,"Zedd, Maren Morris ","['Electronic/Dance', 'Pop']"
2018-04-14,7.0,Perfect,Ed Sheeran,['Pop']
2018-04-14,8.0,Finesse,Bruno Mars ,['Pop']
2018-04-14,9.0,Freaky Friday,Lil Dicky ,
2018-04-14,10.0,Walk It Talk It,Migos ,['Hip Hop']
2018-04-14,11.0,Havana,Camila Cabello ,['Pop']
2018-04-14,12.0,Mine,Bazzi,['Pop']
2018-04-14,13.0,Plug Walk,Rich The Kid,['Hip Hop']
2018-04-14,14.0,Never Be The Same,Camila Cabello,['Pop']
2018-04-14,15.0,Pray For Me,The Weeknd ,['Pop']
2018-04-14,16.0,Be Careful,Cardi B,"['Pop', 'Hip Hop']"
2018-04-14,17.0,Stir Fry,Migos,['Hip Hop']
2018-04-14,18.0,Sad!,,
2018-04-14,19.0,All The Stars,Kendrick Lamar ,['Hip Hop']
2018-04-14,20.0,Ric Flair Drip,Offset ,['Hip Hop']
2018-04-14,21.0,Rockstar,Post Malone ,"['Pop', 'Hip Hop']"
2018-04-14,22.0,New Rules,Dua Lipa,['Pop']
2018-04-14,23.0,Whatever It Takes,Imagine Dragons,"['Rock', 'Pop']"
2018-04-14,24.0,Let You Down,NF,['Hip Hop']
2018-04-14,25.0,Friends,Marshmello ,"['Electronic/Dance', 'Pop']"
2018-04-14,26.0,Try Me,The Weeknd,['Pop']
2018-04-14,27.0,Wasted Times,The Weeknd,['Pop']
2018-04-14,28.0,Heaven,Kane Brown,['Country']
2018-04-14,29.0,Thunder,Imagine Dragons,"['Rock', 'Pop']"
2018-04-14,30.0,Wait,Maroon 5,['Pop']
2018-04-14,31.0,In My Blood,Shawn Mendes,['Pop']
2018-04-14,32.0,Him & I,G-Eazy ,['Hip Hop']
2018-04-14,33.0,Lights Down Low,MA,
2018-04-14,34.0,Powerglide,Rae Sremmurd ,['Hip Hop']
2018-04-14,35.0,I Was Never There,The Weeknd ,['Pop']
2018-04-14,36.0,You Make It Easy,Jason Aldean,['Country']
2018-04-14,37.0,Say Something,Justin Timberlake ,['Pop']
2018-04-14,38.0,Feel It Still,Portugal. The Man,
2018-04-14,39.0,I Fall Apart,Post Malone,"['Pop', 'Hip Hop']"
,,King's Dead,"Jay Rock, Kendrick Lamar, Future ",
2018-04-14,41.0,New Freezer,Rich The Kid ,['Hip Hop']
2018-04-14,42.0,Bad At Love,Halsey,['Pop']
2018-04-14,43.0,Hurt You,The Weeknd ,['Pop']
2018-04-14,44.0,Marry Me,Thomas Rhett,['Country']
2018-04-14,45.0,Medicine,Queen Naija,['R&B']
2018-04-14,46.0,Delicate,Taylor Swift,['Pop']
2018-04-14,47.0,X,Nicky Jam ,
2018-04-14,48.0,Lemon,N*E*R*D ,['Hip Hop']
2018-04-14,49.0,Most People Are Good,Luke Bryan,['Country']
2018-04-14,50.0,Singles You Up,Jordan Davis,
2018-04-14,51.0,Bartier Cardi,Cardi B ,"['Pop', 'Hip Hop']"
