date,rank,song_title,artist,genres
2018-05-12,1.0,Nice For What,Drake,['Hip Hop']
2018-05-12,2.0,Psycho,Post Malone ,"['Pop', 'Hip Hop']"
2018-05-12,3.0,God's Plan,Drake,['Hip Hop']
2018-05-12,4.0,Meant To Be,Bebe Re,['Pop']
2018-05-12,5.0,The Middle,"Zedd, Maren Morris ","['Electronic/Dance', 'Pop']"
2018-05-12,6.0,Never Be The Same,Camila Cabello,['Pop']
2018-05-12,7.0,Better Now,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,8.0,Rockstar,Post Malone ,"['Pop', 'Hip Hop']"
2018-05-12,9.0,Look Alive,BlocBoy JB ,['Hip Hop']
2018-05-12,10.0,No Tears Left To Cry,Ariana Grande,['Pop']
2018-05-12,11.0,Paranoid,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,12.0,Perfect,Ed Sheeran,['Pop']
2018-05-12,13.0,Freaky Friday,Lil Dicky ,
2018-05-12,14.0,Rich & Sad,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,15.0,Spoil My Night,Post Malone ,"['Pop', 'Hip Hop']"
2018-05-12,16.0,Ball For Me,Post Malone ,"['Pop', 'Hip Hop']"
2018-05-12,17.0,Stay,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,18.0,Walk It Talk It,Migos ,['Hip Hop']
2018-05-12,19.0,Mine,Bazzi,['Pop']
2018-05-12,20.0,Same Bitches,Post Malone ,"['Pop', 'Hip Hop']"
2018-05-12,21.0,Whatever It Takes,Imagine Dragons,"['Rock', 'Pop']"
2018-05-12,22.0,I Like It,"Cardi B, Bad Bunny ","['Pop', 'Hip Hop']"
2018-05-12,23.0,Zack And Codeine,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,24.0,Over Now,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,25.0,Friends,Marshmello ,"['Electronic/Dance', 'Pop']"
2018-05-12,26.0,Be Careful,Cardi B,"['Pop', 'Hip Hop']"
2018-05-12,27.0,Havana,Camila Cabello ,['Pop']
2018-05-12,28.0,Heaven,Kane Brown,['Country']
2018-05-12,29.0,Takin' Shots,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,30.0,Pray For Me,The Weeknd ,['Pop']
2018-05-12,31.0,Plug Walk,Rich The Kid,['Hip Hop']
2018-05-12,32.0,Call Out My Name,The Weeknd,['Pop']
2018-05-12,33.0,Finesse,Bruno Mars ,['Pop']
2018-05-12,34.0,Candy Paint,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,35.0,New Rules,Dua Lipa,['Pop']
2018-05-12,36.0,In My Blood,Shawn Mendes,['Pop']
,,Boo'd Up,Ella Mai,
2018-05-12,38.0,Wait,Maroon 5,['Pop']
2018-05-12,39.0,Powerglide,Rae Sremmurd ,['Hip Hop']
2018-05-12,40.0,92 Explorer,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,41.0,You Make It Easy,Jason Aldean,['Country']
2018-05-12,42.0,ATM,J. Cole,['Hip Hop']
2018-05-12,43.0,Dame Tu Cosita,Pitbull ,['Pop']
2018-05-12,44.0,KOD,J. Cole,['Hip Hop']
2018-05-12,45.0,Ric Flair Drip,Offset ,['Hip Hop']
2018-05-12,46.0,Otherside,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,47.0,Blame It On Me,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,48.0,Kevin's Heart,J. Cole,['Hip Hop']
2018-05-12,49.0,All The Stars,Kendrick Lamar ,['Hip Hop']
2018-05-12,50.0,Chun-Li,Nicki Minaj,"['Pop', 'Hip Hop']"
2018-05-12,51.0,Esskeetit,Lil Pump,['Hip Hop']
2018-05-12,52.0,X,Nicky Jam ,
2018-05-12,53.0,Stir Fry,Migos,['Hip Hop']
2018-05-12,54.0,Dura,Daddy Yankee,
2018-05-12,55.0,Japan,Famous De,['Hip Hop']
2018-05-12,56.0,Delicate,Taylor Swift,['Pop']
2018-05-12,57.0,Sugar Wraith,Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,58.0,Drip,Cardi B ,"['Pop', 'Hip Hop']"
2018-05-12,59.0,No Excuses,Meghan Trainor,['Pop']
2018-05-12,60.0,Sad!,,
2018-05-12,61.0,One Kiss,Calvin Harris ,"['Electronic/Dance', 'Pop']"
2018-05-12,62.0,Famous,Mason Ramsey,['Country']
2018-05-12,63.0,Love Lies,Khalid ,['Pop']
,,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna ",
2018-05-12,65.0,One Number Away,Luke Combs,['Country']
,,King's Dead,"Jay Rock, Kendrick Lamar, Future ",
2018-05-12,67.0,Tequila,Dan + Shay,['Country']
2018-05-12,68.0,New Freezer,Rich The Kid ,['Hip Hop']
2018-05-12,69.0,IDGAF,Dua Lipa,['Pop']
2018-05-12,70.0,Everyday,Logic ,['Hip Hop']
2018-05-12,71.0,Motiv8,J. Cole,['Hip Hop']
2018-05-12,72.0,Outside Today,YoungBoy Never Broke Again,['Hip Hop']
2018-05-12,73.0,Jonestown (Interlude),Post Malone,"['Pop', 'Hip Hop']"
2018-05-12,74.0,Most People Are Good,Luke Bryan,['Country']
2018-05-12,75.0,Bartier Cardi,Cardi B ,"['Pop', 'Hip Hop']"
2018-05-12,76.0,Singles You Up,Jordan Davis,
2018-05-12,77.0,Overdose,YoungBoy Never Broke Again,['Hip Hop']
2018-05-12,78.0,Say Something,Justin Timberlake ,['Pop']
2018-05-12,79.0,1985 (Intro To The Fall Off),J. Cole,['Hip Hop']
2018-05-12,80.0,Photograph,J. Cole,['Hip Hop']
2018-05-12,81.0,I Like Me Better,Lauv,['Pop']
2018-05-12,82.0,OTW,"Khalid, Ty Dolla $ign ",['Pop']
2018-05-12,83.0,Up Down,Morgan Wallen ,
2018-05-12,84.0,Get Along,Kenny Chesney,['Country']
2018-05-12,85.0,Ye vs The People,Kanye West ,['Hip Hop']
2018-05-12,86.0,Ring,Cardi B ,"['Pop', 'Hip Hop']"
2018-05-12,87.0,Sit Next To Me,Foster The People,['Rock']
2018-05-12,88.0,Zombie,Bad Wolves,
2018-05-12,89.0,I Do,Cardi B ,"['Pop', 'Hip Hop']"
2018-05-12,90.0,For The First Time,Darius Rucker,['Country']
2018-05-12,91.0,I Lived It,Blake Shelton,['Country']
2018-05-12,92.0,"Woman, Amen",Dierks Bentley,['Country']
2018-05-12,93.0,Sativa,Jhene Aiko ,['R&B']
2018-05-12,94.0,El Farsante,Ozuna ,
2018-05-12,95.0,Diamond Teeth Samurai,YoungBoy Never Broke Again,['Hip Hop']
2018-05-12,96.0,Changes,,
,,Everything's Gonna Be Alright,David Lee Murphy ,
2018-05-12,98.0,When We,Tank,['R&B']
2018-05-12,99.0,Alone,Halsey ,['Pop']
2018-05-12,100.0,Red Roses,Lil Skies ,
