date,rank,song_title,artist,genres
2016-10-15,1.0,Closer,The Chainsmokers ,['Pop']
2016-10-15,2.0,Heathens,twenty one pilots,"['Rock', 'Pop']"
2016-10-15,3.0,Starboy,The Weeknd ,['Pop']
2016-10-15,4.0,Cold Water,Major Lazer ,"['Electronic/Dance', 'Pop']"
2016-10-15,5.0,Let Me Love You,DJ Snake ,"['Electronic/Dance', 'Pop']"
2016-10-15,6.0,Treat You Better,Shawn Mendes,['Pop']
2016-10-15,7.0,Cheap Thrills,Sia ,['Pop']
,,Broccoli,D.R.A.M. ,
2016-10-15,9.0,Don't Let Me Down,The Chainsmokers ,['Pop']
2016-10-15,10.0,This Is What You Came For,Calvin Harris ,"['Electronic/Dance', 'Pop']"
2016-10-15,11.0,We Don't Talk Anymore,Charlie Puth ,['Pop']
2016-10-15,12.0,Ride,twenty one pilots,"['Rock', 'Pop']"
2016-10-15,13.0,I Hate U I Love U,gnash ,['Pop']
2016-10-15,14.0,One Dance,Drake ,['Hip Hop']
2016-10-15,15.0,Gold,Kiiara,
2016-10-15,16.0,Send My Love (To Your New Lover),Adele,['Pop']
2016-10-15,17.0,Needed Me,Rihanna,['Pop']
2016-10-15,18.0,Too Good,Drake ,['Hip Hop']
2016-10-15,19.0,Side To Side,Ariana Grande ,['Pop']
2016-10-15,20.0,Can't Stop The Feeling!,Justin Timberlake,['Pop']
2016-10-15,21.0,Luv,Tory Lanez,"['R&B', 'Hip Hop']"
2016-10-15,22.0,Sucker For Pain,"Lil Wayne, Wiz Khalifa ",['Hip Hop']
2016-10-15,23.0,Into You,Ariana Grande,['Pop']
2016-10-15,24.0,Starving,Hailee Steinfeld ,['Pop']
2016-10-15,25.0,Hymn For The Weekend,Coldplay,['Pop']
2016-10-15,26.0,Unsteady,,
2016-10-15,27.0,My Way,Calvin Harris,"['Electronic/Dance', 'Pop']"
2016-10-15,28.0,Panda,Desiigner,['Hip Hop']
2016-10-15,29.0,This Girl,Kungs vs Cookin' On 3 Burners,['Electronic/Dance']
2016-10-15,30.0,The Greatest,Sia ,['Pop']
2016-10-15,31.0,For Free,DJ Khaled ,['Hip Hop']
2016-10-15,32.0,Controlla,Drake,['Hip Hop']
2016-10-15,33.0,"Sit Still, Look Pretty",Daya,['Pop']
2016-10-15,34.0,Forever Country,"Artists Of Then, Now ",
2016-10-15,35.0,No Limit,Usher ,"['Pop', 'R&B', 'Hip Hop']"
2016-10-15,36.0,OOOUUU,Young M.A,['Hip Hop']
2016-10-15,37.0,Setting The World On Fire,Kenny Chesney ,['Country']
2016-10-15,38.0,Just Like Fire,P!nk,['Pop']
2016-10-15,39.0,Work From Home,Fifth Harmony ,['Pop']
2016-10-15,40.0,Chill Bill,Rob $tone ,
2016-10-15,41.0,Black Beatles,Rae Sremmurd ,['Hip Hop']
2016-10-15,42.0,Low Life,Future ,['Hip Hop']
2016-10-15,43.0,Tiimmy Turner,Desiigner,['Hip Hop']
2016-10-15,44.0,It Don't Hurt Like It Used To,Billy Currington,['Country']
2016-10-15,45.0,Work,Rihanna ,['Pop']
2016-10-15,46.0,I Took A Pill In Ibiza,Mike Posner,['Pop']
2016-10-15,47.0,In The Name Of Love,Martin Garri,"['Electronic/Dance', 'Pop']"
2016-10-15,48.0,Never Be Like You,Flume ,['Electronic/Dance']
,,Pick Up The Phone,Young Thug And Travis Scott ,
2016-10-15,50.0,H.O.L.Y.,Florida Georgia Line,['Country']
2016-10-15,51.0,Scars To Your Beautiful,Alessia Cara,['Pop']
2016-10-15,52.0,Caroline,Amine,['Hip Hop']
2016-10-15,53.0,Blue Ain't Your Color,Keith Urban,['Country']
2016-10-15,54.0,No Problem,Chance The Rapper ,['Hip Hop']
