date,rank,song_title,artist,genres
2020-07-04,1.0,Rockstar,DaBaby ,['Hip Hop']
2020-07-04,2.0,Savage,Megan Thee Stallion,"['Pop', 'R&B', 'Hip Hop']"
2020-07-04,3.0,Blinding Lights,The Weeknd,['Pop']
2020-07-04,4.0,Roses,SAINt JHN,
2020-07-04,5.0,Intentions,Justin Bieber ,['Pop']
2020-07-04,6.0,Say So,Doja Cat ,['Pop']
2020-07-04,7.0,The Bigger Picture,Lil Baby,['Hip Hop']
2020-07-04,8.0,Whats Poppin,Jack Harlow ,['Hip Hop']
2020-07-04,9.0,Blueberry Faygo,Lil Mosey,
2020-07-04,10.0,Circles,Post Malone,"['Pop', 'Hip Hop']"
2020-07-04,11.0,Rain On Me,Lady Gaga ,['Pop']
2020-07-04,12.0,Adore You,Harry Styles,['Pop']
2020-07-04,13.0,The Bones,Maren Morris,
2020-07-04,14.0,Don't Start Now,Dua Lipa,['Pop']
2020-07-04,15.0,The Box,Roddy Ricch,['Hip Hop']
2020-07-04,16.0,Watermelon Sugar,Harry Styles,['Pop']
2020-07-04,17.0,I Hope,Gabby Barrett ,
2020-07-04,18.0,We Paid,Lil Baby ,['Hip Hop']
2020-07-04,19.0,Falling,Trevor Daniel,
2020-07-04,20.0,Toosie Slide,Drake,['Hip Hop']
2020-07-04,21.0,Life Is Good,Future ,['Hip Hop']
2020-07-04,22.0,Sunday Best,Surfaces,
2020-07-04,23.0,Break My Heart,Dua Lipa,['Pop']
2020-07-04,24.0,Death Bed,Powfu ,
2020-07-04,25.0,Party Girl,StaySolidRocky,
2020-07-04,26.0,Hard To Forget,Sam Hunt,['Country']
2020-07-04,27.0,Before You Go,Lewis Capaldi,['Pop']
2020-07-04,28.0,Stuck With U,Ariana Grande ,['Pop']
2020-07-04,29.0,One Margarita,Luke Bryan,['Country']
2020-07-04,30.0,Chasin' You,Morgan Wallen,
2020-07-04,31.0,High Fashion,Roddy Ricch ,['Hip Hop']
2020-07-04,32.0,Go Crazy,Chris Brown ,"['R&B', 'Hip Hop']"
2020-07-04,33.0,Bluebird,Miranda Lambert,['Country']
2020-07-04,34.0,Trollz,6i,
2020-07-04,35.0,The Scotts,"THE SCOTTS, Travis Scott ",
2020-07-04,36.0,Emotionally Scarred,Lil Baby,['Hip Hop']
2020-07-04,37.0,Black Parade,Beyonce,"['Pop', 'R&B']"
2020-07-04,38.0,Here And Now,Kenny Chesney,['Country']
2020-07-04,39.0,Walk Em Down,NLE Choppa ,['Hip Hop']
2020-07-04,40.0,Memories,Maroon 5,['Pop']
2020-07-04,41.0,Be Kind,Marshmello ,"['Electronic/Dance', 'Pop']"
2020-07-04,42.0,Supalonely,BENEE ,
2020-07-04,43.0,Savage Love (Laxed - Siren Beat),Jawsh 685 ,
2020-07-04,44.0,Nobody But You,Blake Shelton Duet With Gwen Stefani,['Country']
2020-07-04,45.0,I Hope You're Happy Now,Carly Pearce ,['Country']
2020-07-04,46.0,Dior,Pop Smoke,['Hip Hop']
2020-07-04,47.0,Hot Girl Bummer,blackbear,['Pop']
2020-07-04,48.0,Does To Me,Luke Combs ,['Country']
2020-07-04,49.0,Everything I Wanted,Billie Eilish,['Pop']
2020-07-04,50.0,Gooba,6i,
2020-07-04,51.0,Die From A Broken Heart,Maddie ,['Country']
2020-07-04,52.0,If The World Was Ending,JP Sa,
2020-07-04,53.0,I Love My Country,Florida Georgia Line,['Country']
2020-07-04,54.0,Snow On Tha Bluff,J. Cole,['Hip Hop']
2020-07-04,55.0,After A Few,Travis Denning,
2020-07-04,56.0,P*$$y Fairy (OTW),Jhene Aiko,['R&B']
2020-07-04,57.0,Bleed,A Boogie Wit da Hoodie,['Hip Hop']
,,Don't Rush,Young T ,
2020-07-04,59.0,Be A Light,Thomas Rhett ,['Country']
2020-07-04,60.0,In Between,Scotty McCreery,['Country']
2020-07-04,61.0,God Whispered Your Name,Keith Urban,['Country']
2020-07-04,62.0,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul",['Pop']
2020-07-04,63.0,After Party,Don Toliver,['Hip Hop']
2020-07-04,64.0,Chicago Freestyle,Drake ,['Hip Hop']
2020-07-04,65.0,Go!,Kid LAROI ,
2020-07-04,66.0,Beer Can't Fix,Thomas Rhett ,['Country']
2020-07-04,67.0,Got What I Got,Jason Aldean,['Country']
2020-07-04,68.0,One Big Country Song,LOCASH,
2020-07-04,69.0,Flex,Polo G ,['Hip Hop']
2020-07-04,70.0,Believe It,PARTYNE,"['R&B', 'Hip Hop']"
2020-07-04,71.0,Yo Perreo Sola,Bad Bunny,
2020-07-04,72.0,Like That,Doja Cat ,['Pop']
2020-07-04,73.0,Why We Drink,Justin Moore,['Country']
2020-07-04,74.0,ily,Surf Mesa ,
