date,rank,song_title,artist,genres
2021-02-27,1.0,Drivers License,Olivia Rodrigo,['Pop']
2021-02-27,2.0,34+35,Ariana Grande,['Pop']
2021-02-27,3.0,Calling My Phone,Lil Tjay ,['Hip Hop']
2021-02-27,4.0,Blinding Lights,The Weeknd,['Pop']
2021-02-27,5.0,Up,Cardi B,"['Pop', 'Hip Hop']"
2021-02-27,6.0,Save Your Tears,The Weeknd,['Pop']
2021-02-27,7.0,Mood,24kGoldn ,
2021-02-27,8.0,Go Crazy,Chris Brown ,"['R&B', 'Hip Hop']"
2021-02-27,9.0,Levitating,Dua Lipa ,['Pop']
2021-02-27,10.0,Positions,Ariana Grande,['Pop']
2021-02-27,11.0,Love Story (Taylor's Version),Taylor Swift,['Pop']
2021-02-27,12.0,What You Know Bout Love,Pop Smoke,['Hip Hop']
2021-02-27,13.0,Therefore I Am,Billie Eilish,['Pop']
2021-02-27,14.0,For The Night,Pop Smoke ,['Hip Hop']
2021-02-27,15.0,Whoopty,CJ,
2021-02-27,16.0,Back In Blood,Pooh Shiesty ,
2021-02-27,17.0,Holy,Justin Bieber ,['Pop']
2021-02-27,18.0,Good Days,SZA,"['Pop', 'R&B', 'Hip Hop']"
2021-02-27,19.0,I Hope,Gabby Barrett ,
2021-02-27,20.0,Better Together,Luke Combs,['Country']
2021-02-27,21.0,Dakiti,Bad Bunny ,
2021-02-27,22.0,Lonely,Justin Bieber ,['Pop']
2021-02-27,23.0,You Broke Me First.,Tate McRae,['Pop']
2021-02-27,24.0,You're Mines Still,Yung Bleu ,
2021-02-27,25.0,Willow,Taylor Swift,['Pop']
2021-02-27,26.0,Body,Megan Thee Stallion,"['Pop', 'R&B', 'Hip Hop']"
2021-02-27,27.0,Streets,Doja Cat,['Pop']
2021-02-27,28.0,Anyone,Justin Bieber,['Pop']
,,My Ex's Best Friend,Machine Gun Kelly ,
2021-02-27,30.0,Throat Baby (Go Baby),BRS Kash,
2021-02-27,31.0,Bang!,AJR,
2021-02-27,32.0,On Me,Lil Baby,['Hip Hop']
2021-02-27,33.0,Before You Go,Lewis Capaldi,['Pop']
2021-02-27,34.0,Lemonade,Internet Money ,
2021-02-27,35.0,Good Time,Niko Moon,
2021-02-27,36.0,Laugh Now Cry Later,Drake ,['Hip Hop']
2021-02-27,37.0,Starting Over,Chris Stapleton,
2021-02-27,38.0,Best Friend,Saweetie ,
2021-02-27,39.0,Put Your Records On,Ritt Momney,
2021-02-27,40.0,Just The Way,Parmalee ,
2021-02-27,41.0,Cry Baby,Megan Thee Stallion ,"['Pop', 'R&B', 'Hip Hop']"
2021-02-27,42.0,Beers And Sunshine,Darius Rucker,['Country']
2021-02-27,43.0,Without You,The Kid LAROI,
2021-02-27,44.0,Damage,H.E.R.,"['R&B', 'Hip Hop']"
2021-02-27,45.0,Dynamite,BTS,['Pop']
2021-02-27,46.0,Down To One,Luke Bryan,['Country']
2021-02-27,47.0,Buss It,Erica Banks,
2021-02-27,48.0,Long Live,Florida Georgia Line,['Country']
2021-02-27,49.0,We're Good,Dua Lipa,['Pop']
2021-02-27,50.0,Time Today,Moneybagg Yo,['Hip Hop']
2021-02-27,51.0,What It Feels Like,Nipsey Hussle ,['Hip Hop']
2021-02-27,52.0,Hole In The Bottle,Kelsea Ballerini,['Country']
2021-02-27,53.0,Wasted On You,Morgan Wallen,
