date,rank,song_title,artist,genres
2016-04-09,1.0,Work,Rihanna ,['Pop']
2016-04-09,2.0,7 Years,Lukas Graham,
2016-04-09,3.0,Love Yourself,Justin Bieber,['Pop']
2016-04-09,4.0,My House,Flo Rida,['Pop']
2016-04-09,5.0,Stressed Out,twenty one pilots,"['Rock', 'Pop']"
2016-04-09,6.0,No,Meghan Trainor,['Pop']
2016-04-09,7.0,"Me, Myself & I",G-Eazy ,['Hip Hop']
2016-04-09,8.0,Pillowtalk,Zayn,['Pop']
2016-04-09,9.0,Cake By The Ocean,DNCE,['Pop']
2016-04-09,10.0,I Took A Pill In Ibiza,Mike Posner,['Pop']
2016-04-09,11.0,Sorry,Justin Bieber,['Pop']
2016-04-09,12.0,Work From Home,Fifth Harmony ,['Pop']
2016-04-09,13.0,Dangerous Woman,Ariana Grande,['Pop']
2016-04-09,14.0,One Call Away,Charlie Puth,['Pop']
2016-04-09,15.0,Hands To Myself,Selena Gomez,['Pop']
2016-04-09,16.0,Roses,The Chainsmokers ,['Pop']
2016-04-09,17.0,Never Forget You,Zara Larsson ,['Pop']
2016-04-09,18.0,2 Phones,Kevin Gates,['Hip Hop']
2016-04-09,19.0,Hello,Adele,['Pop']
2016-04-09,20.0,Middle,DJ Snake ,"['Electronic/Dance', 'Pop']"
2016-04-09,21.0,Panda,Desiigner,['Hip Hop']
2016-04-09,22.0,Stitches,Shawn Mendes,['Pop']
2016-04-09,23.0,Don't,Bryson Tiller,"['R&B', 'Hip Hop']"
2016-04-09,24.0,Oui,Jeremih,['R&B']
2016-04-09,25.0,Down In The DM,Yo Gotti ,['Hip Hop']
2016-04-09,26.0,Exchange,Bryson Tiller,"['R&B', 'Hip Hop']"
2016-04-09,27.0,Jumpman,Drake ,['Hip Hop']
2016-04-09,28.0,The Hills,The Weeknd,['Pop']
2016-04-09,29.0,Low Life,Future ,['Hip Hop']
2016-04-09,30.0,Back To Sleep,Chris Brown,"['R&B', 'Hip Hop']"
2016-04-09,31.0,Don't Let Me Down,The Chainsmokers ,['Pop']
2016-04-09,32.0,You Should Be Here,Cole Swindell,['Country']
