date,rank,song_title,artist,genres
2019-08-03,1.0,Old Town Road,Lil Nas ,
2019-08-03,2.0,Bad Guy,Billie Eilish,['Pop']
2019-08-03,3.0,Senorita,Shawn Mendes ,['Pop']
2019-08-03,4.0,Talk,Khalid,['Pop']
2019-08-03,5.0,Truth Hurts,Lizzo,['Pop']
2019-08-03,6.0,I Don't Care,Ed Sheeran ,
2019-08-03,7.0,Goodbyes,Post Malone ,"['Pop', 'Hip Hop']"
2019-08-03,8.0,Sucker,Jonas Brothers,['Pop']
2019-08-03,9.0,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone ,"['Pop', 'Hip Hop']"
2019-08-03,10.0,If I Can't Have You,Shawn Mendes,['Pop']
2019-08-03,11.0,No Guidance,Chris Brown ,"['R&B', 'Hip Hop']"
2019-08-03,12.0,Suge,DaBaby,['Hip Hop']
2019-08-03,13.0,Money In The Grave,Drake ,['Hip Hop']
2019-08-03,14.0,The Git Up,Blanco Brown,
2019-08-03,15.0,You Need To Calm Down,Taylor Swift,['Pop']
2019-08-03,16.0,"Hey Look Ma, I Made It",Panic! At The Disco,['Pop']
2019-08-03,17.0,Dancing With A Stranger,Sam Smith ,['Pop']
2019-08-03,18.0,Wow.,Post Malone,"['Pop', 'Hip Hop']"
,,Ran$om,Lil Tecca,
2019-08-03,20.0,Someone You Loved,Lewis Capaldi,['Pop']
2019-08-03,21.0,God's Country,Blake Shelton,['Country']
2019-08-03,22.0,Without Me,Halsey,['Pop']
2019-08-03,23.0,The London,"Young Thug, J. Cole ",['Hip Hop']
2019-08-03,24.0,Beer Never Broke My Heart,Luke Combs,['Country']
2019-08-03,25.0,Beautiful People,Ed Sheeran ,
2019-08-03,26.0,Pop Out,Polo G ,['Hip Hop']
2019-08-03,27.0,Happier,Marshmello ,"['Electronic/Dance', 'Pop']"
2019-08-03,28.0,Panini,Lil Nas ,
2019-08-03,29.0,How Do You Sleep?,Sam Smith,['Pop']
2019-08-03,30.0,Speechless,Dan + Shay,['Country']
2019-08-03,31.0,Sweet But Psycho,Ava Ma,['Pop']
2019-08-03,32.0,Never Really Over,Katy Perry,['Pop']
2019-08-03,33.0,7 Rings,Ariana Grande,['Pop']
2019-08-03,34.0,High Hopes,Panic! At The Disco,['Pop']
2019-08-03,35.0,Whiskey Glasses,Morgan Wallen,
2019-08-03,36.0,Shotta Flow,NLE Choppa,['Hip Hop']
2019-08-03,37.0,My Type,Saweetie,
2019-08-03,38.0,Knockin' Boots,Luke Bryan,['Country']
2019-08-03,39.0,Rumor,Lee Brice,['Country']
2019-08-03,40.0,Act Up,City Girls,
2019-08-03,41.0,All To Myself,Dan + Shay,['Country']
2019-08-03,42.0,Baby,Lil Baby ,['Hip Hop']
2019-08-03,43.0,Better,Khalid,['Pop']
2019-08-03,44.0,GIRL,Maren Morris,
2019-08-03,45.0,Going Bad,Meek Mill ,['Hip Hop']
2019-08-03,46.0,Sicko Mode,Travis Scott,['Hip Hop']
2019-08-03,47.0,Shallow,Lady Gaga ,['Pop']
2019-08-03,48.0,Con Calma,Daddy Yankee ,
2019-08-03,49.0,Middle Child,J. Cole,['Hip Hop']
2019-08-03,50.0,Clout,Offset ,['Hip Hop']
2019-08-03,51.0,Cash Shit,Megan Thee Stallion ,"['Pop', 'R&B', 'Hip Hop']"
2019-08-03,52.0,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna ",
2019-08-03,53.0,Worth It,YK Osiris,
2019-08-03,54.0,Rearview Town,Jason Aldean,['Country']
2019-08-03,55.0,Callaita,Bad Bunny ,
2019-08-03,56.0,Go Loko,"YG, Tyga ",['Hip Hop']
2019-08-03,57.0,Just Us,DJ Khaled ,['Hip Hop']
2019-08-03,58.0,ME!,Taylor Swift ,['Pop']
2019-08-03,59.0,Some Of It,Eric Church,['Country']
2019-08-03,60.0,One Thing Right,Marshmello ,"['Electronic/Dance', 'Pop']"
2019-08-03,61.0,Cross Me,Ed Sheeran ,
2019-08-03,62.0,Antisocial,Ed Sheeran ,
2019-08-03,63.0,Press,Cardi B,"['Pop', 'Hip Hop']"
2019-08-03,64.0,Easier,5 Seconds Of Summer,['Pop']
2019-08-03,65.0,Talk You Out Of It,Florida Georgia Line,['Country']
2019-08-03,66.0,Call You Mine,The Chainsmokers ,['Pop']
2019-08-03,67.0,Trampoline,SHAED,
2019-08-03,68.0,The Ones That Didn't Make It Back Home,Justin Moore,['Country']
2019-08-03,69.0,The Archer,Taylor Swift,['Pop']
2019-08-03,70.0,EARFQUAKE,"Tyler, The Creator",['Hip Hop']
2019-08-03,71.0,Raised On Country,Chris Young,['Country']
2019-08-03,72.0,It's You,Ali Gatie,
2019-08-03,73.0,Rodeo,Lil Nas ,
2019-08-03,74.0,Soltera,"Lunay, Daddy Yankee ",
2019-08-03,75.0,La La Land,Bryce Vine ,
,,Brown Skin Girl,"Beyonce, SAINt JHN ",
2019-08-03,77.0,Lalala,Y2K ,
