date,rank,song_title,artist,genres
2020-06-27,1.0,Trollz,6i,
2020-06-27,2.0,Rockstar,DaBaby ,['Hip Hop']
2020-06-27,3.0,The Bigger Picture,Lil Baby,['Hip Hop']
2020-06-27,4.0,Savage,Megan Thee Stallion,"['Pop', 'R&B', 'Hip Hop']"
2020-06-27,5.0,Blinding Lights,The Weeknd,['Pop']
2020-06-27,6.0,Say So,Doja Cat ,['Pop']
2020-06-27,7.0,Intentions,Justin Bieber ,['Pop']
2020-06-27,8.0,Roses,SAINt JHN,
2020-06-27,9.0,Rain On Me,Lady Gaga ,['Pop']
2020-06-27,10.0,The Box,Roddy Ricch,['Hip Hop']
2020-06-27,11.0,Blueberry Faygo,Lil Mosey,
2020-06-27,12.0,Toosie Slide,Drake,['Hip Hop']
2020-06-27,13.0,Circles,Post Malone,"['Pop', 'Hip Hop']"
2020-06-27,14.0,Don't Start Now,Dua Lipa,['Pop']
2020-06-27,15.0,The Bones,Maren Morris,
2020-06-27,16.0,Adore You,Harry Styles,['Pop']
2020-06-27,17.0,Life Is Good,Future ,['Hip Hop']
2020-06-27,18.0,Whats Poppin,Jack Harlow ,['Hip Hop']
2020-06-27,19.0,Watermelon Sugar,Harry Styles,['Pop']
2020-06-27,20.0,Falling,Trevor Daniel,
2020-06-27,21.0,Sunday Best,Surfaces,
2020-06-27,22.0,Party Girl,StaySolidRocky,
2020-06-27,23.0,I Hope,Gabby Barrett ,
2020-06-27,24.0,Death Bed,Powfu ,
2020-06-27,25.0,Break My Heart,Dua Lipa,['Pop']
2020-06-27,26.0,Stuck With U,Ariana Grande ,['Pop']
2020-06-27,27.0,We Paid,Lil Baby ,['Hip Hop']
2020-06-27,28.0,Hard To Forget,Sam Hunt,['Country']
2020-06-27,29.0,Before You Go,Lewis Capaldi,['Pop']
2020-06-27,30.0,High Fashion,Roddy Ricch ,['Hip Hop']
2020-06-27,31.0,Chasin' You,Morgan Wallen,
2020-06-27,32.0,The Scotts,"THE SCOTTS, Travis Scott ",
2020-06-27,33.0,Bluebird,Miranda Lambert,['Country']
