date,rank,song_title,artist,genres
2018-09-29,1.0,Girls Like You,Maroon 5 ,['Pop']
2018-09-29,2.0,In My Feelings,Drake,['Hip Hop']
2018-09-29,3.0,Killshot,Eminem,['Hip Hop']
2018-09-29,4.0,Lucid Dreams,Juice WRLD,['Hip Hop']
2018-09-29,5.0,Better Now,Post Malone,"['Pop', 'Hip Hop']"
2018-09-29,6.0,I Like It,"Cardi B, Bad Bunny ","['Pop', 'Hip Hop']"
2018-09-29,7.0,I Love It,Kanye West ,['Hip Hop']
2018-09-29,8.0,FEFE,6i,
2018-09-29,9.0,Sicko Mode,Travis Scott,['Hip Hop']
2018-09-29,10.0,Youngblood,5 Seconds Of Summer,['Pop']
2018-09-29,11.0,Love Lies,Khalid ,['Pop']
2018-09-29,12.0,Taste,Tyga ,['Hip Hop']
2018-09-29,13.0,Lucky You,Eminem ,['Hip Hop']
2018-09-29,14.0,Natural,Imagine Dragons,"['Rock', 'Pop']"
2018-09-29,15.0,Nonstop,Drake,['Hip Hop']
2018-09-29,16.0,No Brainer,DJ Khaled ,['Hip Hop']
2018-09-29,17.0,God Is A Woman,Ariana Grande,['Pop']
2018-09-29,18.0,Back To You,Selena Gomez,['Pop']
2018-09-29,19.0,Yes Indeed,Lil Baby ,['Hip Hop']
2018-09-29,20.0,Boo'd Up,Ella Mai,"['R&B', 'Hip Hop']"
2018-09-29,21.0,Trip,Ella Mai,"['R&B', 'Hip Hop']"
,,Rap Devil,Machine Gun Kelly,
2018-09-29,23.0,Perfect,Ed Sheeran,['Pop']
2018-09-29,24.0,Big Bank,YG ,['Hip Hop']
2018-09-29,25.0,No Tears Left To Cry,Ariana Grande,['Pop']
2018-09-29,26.0,Meant To Be,Bebe Re,['Pop']
2018-09-29,27.0,Delicate,Taylor Swift,['Pop']
2018-09-29,28.0,Drip Too Hard,Lil Baby ,['Hip Hop']
2018-09-29,29.0,Eastside,"benny blanco, Halsey ",['Pop']
2018-09-29,30.0,Wake Up In The Sky,Gucci Mane ,['Hip Hop']
2018-09-29,31.0,Happier,Marshmello ,"['Electronic/Dance', 'Pop']"
2018-09-29,32.0,Psycho,Post Malone ,"['Pop', 'Hip Hop']"
2018-09-29,33.0,Sad!,,
2018-09-29,34.0,I Like Me Better,Lauv,['Pop']
2018-09-29,35.0,The Middle,"Zedd, Maren Morris ","['Electronic/Dance', 'Pop']"
2018-09-29,36.0,I'm A Mess,Bebe Re,['Pop']
2018-09-29,37.0,Nice For What,Drake,['Hip Hop']
2018-09-29,38.0,New Patek,Lil Uzi Vert,['Hip Hop']
2018-09-29,39.0,Tequila,Dan + Shay,['Country']
2018-09-29,40.0,God's Plan,Drake,['Hip Hop']
2018-09-29,41.0,Simple,Florida Georgia Line,['Country']
2018-09-29,42.0,Mo Bamba,Sheck Wes,['Hip Hop']
2018-09-29,43.0,Broken,lovelytheband,
2018-09-29,44.0,Beautiful,Bazzi ,['Pop']
2018-09-29,45.0,Better,Khalid,['Pop']
2018-09-29,46.0,Fall,Eminem,['Hip Hop']
2018-09-29,47.0,Falling Down,Lil Peep ,
2018-09-29,48.0,Hotel Key,Old Dominion,['Country']
2018-09-29,49.0,Drew Barrymore,Bryce Vine,
2018-09-29,50.0,She Got The Best Of Me ,Luke Combs,['Country']
2018-09-29,51.0,"Sunrise, Sunburn, Sunset",Luke Bryan,['Country']
2018-09-29,52.0,Jackie Chan,Tiesto ,['Electronic/Dance']
2018-09-29,53.0,Ring,Cardi B ,"['Pop', 'Hip Hop']"
2018-09-29,54.0,Blue Tacoma,Russell Dickerson,['Country']
2018-09-29,55.0,Africa,Weezer,['Rock']
2018-09-29,56.0,High Hopes,Panic! At The Disco,['Pop']
2018-09-29,57.0,Barbie Dreams,Nicki Minaj,"['Pop', 'Hip Hop']"
2018-09-29,58.0,Hooked,Dylan Scott,
2018-09-29,59.0,The Ringer,Eminem,['Hip Hop']
2018-09-29,60.0,Medicine,Queen Naija,['R&B']
