date,rank,song_title,artist,genres
2021-11-06,1.0,Easy On Me,Adele,['Pop']
2021-11-06,2.0,Stay,The Kid LAROI ,
2021-11-06,3.0,Industry Baby,Lil Nas ,
2021-11-06,4.0,Fancy Like,Walker Hayes,['Country']
2021-11-06,5.0,Bad Habits,Ed Sheeran,['Pop']
2021-11-06,6.0,Way 2 Sexy,Drake ,['Hip Hop']
2021-11-06,7.0,Shivers,Ed Sheeran,['Pop']
2021-11-06,8.0,Good 4 U,Olivia Rodrigo,['Pop']
2021-11-06,9.0,Need To Know,Doja Cat,['Pop']
2021-11-06,10.0,Levitating,Dua Lipa,['Pop']
2021-11-06,11.0,Essence,Wizkid ,
2021-11-06,12.0,Kiss Me More,Doja Cat ,['Pop']
2021-11-06,13.0,Heat Waves,Glass Animals,
2021-11-06,14.0,Beggin',Maneskin,
2021-11-06,15.0,Cold Heart (PNAU Remix),Elton John ,['Rock']
2021-11-06,16.0,You Right,Doja Cat ,['Pop']
2021-11-06,17.0,Save Your Tears,The Weeknd ,['Pop']
2021-11-06,18.0,If I Didn't Love You,Jason Aldean ,['Country']
2021-11-06,19.0,Traitor,Olivia Rodrigo,['Pop']
2021-11-06,20.0,My Universe,Coldplay ,['Pop']
2021-11-06,21.0,Who Want Smoke??,Nardo Wick ,
2021-11-06,22.0,Knife Talk,Drake ,['Hip Hop']
2021-11-06,23.0,Meet Me At Our Spot,THE AN,
2021-11-06,24.0,Montero (Call Me By Your Name),Lil Nas ,
2021-11-06,25.0,Chasing After You,Ryan Hurd With Maren Morris,
2021-11-06,26.0,Girls Want Girls,Drake ,['Hip Hop']
2021-11-06,27.0,Moth To A Flame,Swedish House Mafia ,['Electronic/Dance']
,,Let's Go Brandon,Bryson Gray ,
2021-11-06,29.0,Thats What I Want,Lil Nas ,
2021-11-06,30.0,Pepas,Farruko,
2021-11-06,31.0,Love Nwantiti (Ah Ah Ah),CKay,
2021-11-06,32.0,Take My Breath,The Weeknd,['Pop']
2021-11-06,33.0,Happier Than Ever,Billie Eilish,['Pop']
2021-11-06,34.0,Wockesha,Moneybagg Yo,['Hip Hop']
2021-11-06,35.0,Better Days,NEIKED ,
2021-11-06,36.0,Buy Dirt,Jordan Davis ,
2021-11-06,37.0,Ghost,Justin Bieber,['Pop']
2021-11-06,38.0,Lets Go Brandon,Loza Ale,
2021-11-06,39.0,Cold As You,Luke Combs,['Country']
2021-11-06,40.0,A-O-K,Tai Verdes,
2021-11-06,41.0,You Should Probably Leave,Chris Stapleton,
,,Leave The Door Open,Silk Sonic (Bruno Mars ,
2021-11-06,43.0,Thinking 'Bout You,Dustin Lynch ,['Country']
2021-11-06,44.0,Memory I Don't Mess With,Lee Brice,['Country']
2021-11-06,45.0,Bubbly,Young Thug With Drake ,['Hip Hop']
2021-11-06,46.0,Wild Side,Normani ,"['Pop', 'R&B']"
2021-11-06,47.0,Sharing Locations,Meek Mill ,['Hip Hop']
2021-11-06,48.0,Gyalis,Capella Grey,
2021-11-06,49.0,I Was On A Boat That Day,Old Dominion,['Country']
2021-11-06,50.0,Family Ties,Baby Keem ,['Hip Hop']
2021-11-06,51.0,Have Mercy,Chloe,
2021-11-06,52.0,Fair Trade,Drake ,['Hip Hop']
2021-11-06,53.0,Same Boat,Zac Brown Band,['Country']
2021-11-06,54.0,My Boy,Elvie Shane,
2021-11-06,55.0,Hurricane,Kanye West,['Hip Hop']
2021-11-06,56.0,Chosen,Bl,
2021-11-06,57.0,Baddest,"Yung Bleu, Chris Brown ",
2021-11-06,58.0,Knowing You,Kenny Chesney,['Country']
2021-11-06,59.0,Memory,Kane Brown ,['Country']
2021-11-06,60.0,Cold Beer Calling My Name,Jameson Rodgers ,
2021-11-06,61.0,Not In The Mood,"Lil Tjay, Fivio Foreign ",['Hip Hop']
2021-11-06,62.0,Pissed Me Off,Lil Durk,['Hip Hop']
2021-11-06,63.0,Woman,Doja Cat,['Pop']
2021-11-06,64.0,Sand In My Boots,Morgan Wallen,
2021-11-06,65.0,Til You Can't,Cody Johnson,
2021-11-06,66.0,Love Again,Dua Lipa,['Pop']
2021-11-06,67.0,Whiskey And Rain,Michael Ray,
2021-11-06,68.0,One Mississippi,Kane Brown,['Country']
2021-11-06,69.0,Switches & Dracs,Moneybagg Yo ,['Hip Hop']
